Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01015160,10,12,17,75,72,186
E01015161,14,28,21,67,69,199
E01015162,13,28,25,77,59,202
E01015163,9,15,20,72,75,191
E01015164,13,36,41,96,42,228
E01015165,14,32,33,71,34,184
E01015166,24,51,40,85,61,261
E01015167,17,29,32,84,34,196
E01015168,19,44,34,87,41,225
E01015169,41,26,24,82,53,226
E01015170,13,29,20,84,44,190
E01015171,16,30,21,84,56,207
E01015172,30,37,27,89,44,227
E01015173,16,34,29,83,59,221
E01015174,14,24,34,83,50,205
E01015175,29,34,26,56,36,181
E01015176,13,21,23,74,55,186
E01015177,23,37,34,76,36,206
E01015178,54,43,29,63,32,221
E01015179,42,31,30,48,21,172
E01015180,15,42,32,63,43,195
E01015181,29,46,31,71,39,216
E01015182,21,46,33,77,39,216
E01015183,9,13,17,84,79,202
E01015184,6,5,12,62,116,201
