Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020079,13,6,1,13,22,156
E01020080,15,8,1,8,11,161
E01020081,14,6,1,14,20,159
E01020082,14,5,1,13,15,158
E01020083,22,7,1,23,35,302
E01020084,16,10,2,18,22,186
E01020085,12,3,1,14,27,182
E01020086,21,8,1,16,19,188
E01020087,28,11,2,15,22,281
E01020088,24,7,2,21,25,270
E01020089,22,11,3,21,28,274
E01020090,20,8,3,16,17,233
E01020091,17,7,1,12,16,166
E01020092,24,10,3,12,15,183
E01020093,13,9,2,12,21,169
E01020094,16,8,4,26,41,229
E01020095,8,6,1,22,28,173
E01020096,15,9,3,25,38,210
E01020097,28,10,2,21,19,309
E01020098,28,11,2,21,20,290
E01020099,20,7,2,13,12,188
E01020100,14,5,2,13,12,148
E01020101,19,6,2,14,15,180
E01020102,10,3,2,18,26,195
E01020103,9,4,1,23,32,176
E01020104,6,2,0,17,34,139
E01020105,18,6,2,16,28,187
E01020106,21,9,2,7,9,138
E01020107,23,14,4,10,20,207
E01020108,28,8,1,27,24,296
E01020109,15,7,1,14,15,173
E01020110,17,7,2,84,128,389
E01020111,10,5,1,18,18,156
E01020112,16,4,2,26,31,222
E01020113,14,6,2,16,29,195
E01020114,11,6,1,13,22,162
E01020115,16,5,1,9,13,159
E01020116,14,7,2,20,28,214
E01020117,20,6,2,10,11,196
E01020118,12,3,1,16,25,163
E01020119,20,9,2,13,12,199
E01020120,19,8,2,21,18,238
E01020121,21,8,1,18,26,248
E01020122,20,7,1,17,30,233
E01020123,17,6,2,18,21,186
E01020124,14,9,3,15,28,186
E01020125,22,9,2,10,15,173
E01020126,23,8,3,10,18,226
E01020127,20,7,2,23,20,251
E01020128,16,6,2,14,15,180
E01020129,10,4,1,14,25,150
E01020130,9,3,1,21,37,184
E01020131,23,6,1,26,30,300
E01020132,19,11,2,18,26,219
E01020133,14,7,1,10,30,186
E01020134,9,4,2,12,22,136
E01020135,17,8,3,19,23,186
E01020136,19,9,3,18,24,220
E01020137,12,9,3,22,22,194
E01020138,31,12,3,26,23,311
E01020139,11,6,1,19,28,173
E01020140,14,7,1,11,13,141
E01020141,12,3,1,20,33,193
E01020142,23,9,2,21,33,314
E01020143,28,7,1,24,29,301
E01020144,8,1,0,19,25,193
E01020145,18,8,1,60,72,352
E01020146,11,3,1,11,25,154
E01020147,28,11,1,15,20,264
E01020148,14,4,1,11,12,152
E01020149,15,5,1,11,17,158
E01020150,24,9,4,18,14,218
E01020151,31,10,3,9,14,217
E01020152,17,10,4,8,14,194
E01020153,21,6,1,8,6,166
E01020154,10,3,0,57,53,233
E01020155,10,4,1,15,19,136
E01020156,26,12,2,18,20,264
E01020157,26,10,2,25,19,313
E01020158,18,6,2,16,17,218
E01020159,16,5,1,12,14,199
E01020160,17,8,1,22,21,246
E01020161,28,16,5,30,35,280
E01020162,15,3,0,20,23,191
E01020163,12,6,1,21,22,217
E01020164,14,3,1,21,14,180
E01020165,11,2,1,16,29,191
E01020166,16,6,1,19,16,181
E01020167,11,3,1,19,15,161
E01020168,27,13,4,18,26,259
E01020169,21,7,4,27,42,284
