Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01019895,40,76,1,2,4,91
E01019896,46,108,2,2,3,101
E01019897,34,65,4,5,10,86
E01019898,57,85,4,6,10,149
E01019899,29,64,3,4,4,79
E01019900,48,90,2,3,5,110
E01019901,41,45,2,4,6,99
E01019902,58,109,4,8,9,155
E01019903,46,87,6,5,10,136
E01019904,30,65,4,5,8,90
E01019905,34,49,4,4,9,97
E01019906,22,43,2,5,8,68
E01019907,32,64,2,3,7,81
E01019908,17,20,5,9,11,73
E01019909,41,76,3,3,7,101
E01019910,31,56,4,4,10,94
E01019911,44,106,1,4,4,91
E01019912,48,120,4,7,6,124
E01019913,48,200,2,2,4,133
E01019914,47,99,11,11,19,185
E01019915,44,120,3,4,6,111
E01019916,24,61,8,21,19,135
E01019917,20,53,5,6,10,78
E01019918,34,79,9,17,18,180
E01019919,24,48,8,15,18,129
E01019920,29,41,4,7,11,88
E01019921,25,50,4,4,8,76
E01019922,37,69,5,8,11,115
E01019923,29,47,3,5,9,76
E01019924,21,27,5,7,9,79
E01019925,18,24,3,4,6,53
E01019927,26,81,5,7,12,109
E01019928,22,45,4,5,8,81
E01019929,20,40,3,6,7,72
E01019930,24,72,2,6,7,81
E01019931,21,57,3,3,5,66
E01019932,43,92,7,13,16,154
E01019933,34,64,3,7,8,84
E01019934,43,110,3,7,7,115
E01019935,37,59,3,2,3,81
E01019936,37,55,2,2,5,85
E01019937,43,72,3,4,8,111
E01019938,57,78,5,6,8,168
E01019939,30,54,2,2,5,80
E01019940,39,69,3,1,4,89
E01019942,32,71,4,4,9,91
E01019943,27,58,3,3,6,73
E01019944,24,54,3,5,10,81
E01019945,41,86,13,7,12,159
E01019946,44,94,1,1,4,94
E01019947,44,155,4,9,8,133
E01019948,38,93,2,1,4,90
E01019949,36,90,2,3,5,89
E01019950,40,76,2,2,5,101
E01019951,63,129,4,3,6,151
E01019952,43,99,2,3,5,93
E01019953,47,91,4,2,3,107
E01019954,37,69,5,9,10,115
E01019955,38,87,3,4,5,100
E01019956,36,147,3,5,4,99
E01019957,49,182,2,3,2,127
E01019958,41,109,2,3,6,108
E01019959,28,41,2,3,6,77
E01019960,24,31,2,3,8,75
E01019961,62,94,5,4,9,162
E01019962,41,63,5,6,11,130
E01019963,26,57,2,3,8,73
E01019964,17,35,33,26,6,115
E01019965,29,58,2,4,8,79
E01019966,30,38,2,2,4,68
E01019967,39,42,3,3,6,94
E01019968,31,75,3,9,8,87
E01019969,21,35,3,7,7,75
E01019970,20,53,5,5,10,64
E01019971,14,47,7,19,14,96
E01019972,15,24,6,15,19,106
E01019973,24,57,4,7,7,82
E01019974,30,62,3,7,10,91
E01019975,19,36,8,13,13,95
E01019976,27,91,4,6,8,84
E01019977,21,53,5,6,9,73
E01019980,20,19,8,25,22,118
E01019981,22,39,6,16,17,118
E01019982,11,13,7,17,14,81
E01019983,29,34,3,5,7,69
E01019984,16,15,3,7,9,61
E01019985,14,30,7,14,18,93
E01019986,21,43,3,8,7,61
E01019987,19,60,15,13,11,84
E01019988,18,69,4,8,8,75
E01019989,11,37,3,9,8,49
E01019990,22,33,5,17,13,104
E01019991,16,35,7,18,19,112
E01019992,21,58,6,10,10,93
E01019993,14,21,3,5,5,55
E01019994,16,27,13,18,12,81
E01019995,26,96,29,27,20,159
E01019996,14,61,9,9,6,65
E01019997,13,11,22,12,9,72
E01019998,20,27,3,7,9,61
E01019999,14,31,6,4,4,58
E01020000,26,55,5,14,16,104
E01020001,29,28,2,5,6,62
E01020002,30,78,7,16,20,130
E01020003,33,74,5,7,9,98
E01020004,22,45,3,7,7,68
E01020005,28,60,11,15,17,145
E01020006,20,35,15,17,16,109
E01020007,6,13,27,13,8,68
E01020008,5,13,23,13,8,70
E01020009,17,24,9,11,9,67
E01020010,23,48,9,17,20,128
E01020011,28,47,3,5,6,74
E01020012,24,53,8,14,15,117
E01020013,19,49,8,15,13,103
E01020014,20,51,10,16,19,138
E01020015,25,46,13,23,25,156
E01020016,26,55,26,47,32,230
E01020017,14,35,38,36,24,160
E01020018,29,82,31,38,24,201
E01020019,13,56,28,6,3,58
E01020020,8,27,26,11,5,71
E01020021,14,41,20,13,11,89
E01020022,11,26,47,17,11,107
E01020023,29,61,4,10,14,109
E01020024,21,60,2,7,8,67
E01020025,14,30,4,17,11,65
E01020026,33,45,4,9,9,86
E01020027,24,32,5,10,8,81
E01020029,20,37,7,13,11,89
E01020030,18,84,7,37,20,154
E01020031,22,44,6,13,15,85
E01020032,21,41,8,22,15,114
E01020033,44,109,6,11,11,129
E01020035,32,36,7,14,16,97
E01020036,37,59,7,10,11,123
E01020037,28,52,8,13,14,126
E01020038,20,31,3,8,9,72
E01020039,36,98,11,23,18,187
E01020040,23,47,4,9,9,80
E01020041,34,55,10,20,22,177
E01020042,26,56,2,6,7,82
E01020043,30,55,5,5,12,102
E01020044,31,50,4,6,8,92
E01020045,27,56,5,4,7,86
E01020046,31,38,4,5,8,98
E01020047,46,108,5,7,9,121
E01020048,35,70,10,18,20,170
E01020049,31,58,3,3,6,96
E01020050,58,107,3,8,9,153
E01020051,53,83,3,3,6,117
E01020052,35,82,8,12,16,160
E01020053,35,52,6,11,13,120
E01020054,28,53,5,11,13,108
E01020055,36,107,7,11,18,152
E01020056,39,64,6,9,12,143
E01020057,34,50,8,16,20,152
E01020058,26,46,3,7,9,86
E01020059,40,51,6,5,11,133
E01020060,34,110,4,8,9,108
E01020061,36,66,5,9,10,102
E01020062,23,49,3,5,5,75
E01020063,50,94,8,8,15,155
E01020064,28,46,6,7,11,87
E01020065,27,50,17,17,16,154
E01020066,31,55,8,14,15,131
E01020067,26,49,10,15,17,130
E01020068,32,68,3,3,7,109
E01020069,31,45,5,4,7,104
E01020070,50,79,8,7,13,176
E01020071,34,62,4,5,8,103
E01020072,36,40,5,4,7,114
E01020073,49,92,7,8,11,168
E01020074,37,57,5,4,8,120
E01020075,34,53,4,6,10,107
