Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020064,6,4,10,8,6,34
E01020065,15,9,14,15,8,61
E01020066,11,9,17,14,7,57
E01020067,11,10,20,11,8,59
E01020068,6,4,12,16,12,50
E01020069,7,4,13,17,10,51
E01020070,7,5,14,20,14,60
E01020071,4,4,10,11,8,36
E01020072,7,5,16,19,11,57
E01020073,6,3,11,16,14,51
E01020074,5,3,12,14,8,42
E01020075,5,3,10,10,8,36
E01020076,8,6,16,19,10,58
E01020077,6,5,15,17,11,53
E01020078,5,6,11,10,8,41
E01020079,6,5,10,11,8,41
E01020080,3,1,5,8,6,23
E01020081,6,6,9,11,9,40
E01020082,5,4,10,13,9,41
E01020083,11,8,22,21,13,75
E01020084,6,5,12,13,12,48
E01020085,5,4,10,7,4,31
E01020086,4,5,9,11,11,40
E01020087,7,5,14,22,17,65
E01020088,6,7,16,21,15,66
E01020089,6,5,13,11,10,45
E01020090,4,3,11,15,12,46
E01020091,3,2,6,7,7,25
E01020092,4,3,8,10,14,39
E01020093,5,5,13,11,11,45
E01020094,9,8,10,11,13,52
E01020095,9,8,13,10,7,47
E01020096,9,9,12,10,12,52
E01020097,9,7,19,24,17,76
E01020098,8,5,17,23,19,71
E01020099,5,2,10,17,13,47
E01020100,3,2,7,12,9,33
E01020101,5,6,11,13,13,48
E01020102,6,5,9,8,4,31
E01020103,9,9,13,13,6,49
E01020104,10,9,12,9,3,43
E01020105,4,4,7,7,7,29
E01020106,2,2,4,7,8,23
E01020107,4,3,5,10,11,32
E01020108,8,6,21,22,16,73
E01020109,4,2,7,8,6,26
E01020110,5,8,10,7,7,37
E01020111,8,4,11,13,7,44
E01020112,9,7,13,12,10,51
E01020113,8,6,11,11,10,46
E01020114,6,4,9,11,8,38
E01020115,5,4,10,12,10,40
E01020116,7,6,11,16,10,50
E01020117,5,5,11,18,13,52
E01020118,8,6,12,11,7,44
E01020119,4,3,11,16,14,49
E01020120,5,2,9,11,8,35
E01020121,10,6,16,20,13,66
E01020122,7,7,15,18,13,60
E01020123,6,4,13,12,12,47
E01020124,3,3,5,7,7,25
E01020125,5,2,9,9,12,38
E01020126,4,5,10,18,15,52
E01020127,9,4,17,20,13,63
E01020128,5,3,12,11,10,41
E01020129,6,5,10,10,7,37
E01020130,10,9,13,12,5,50
E01020131,9,6,17,24,13,69
E01020132,4,4,8,8,8,33
E01020133,4,4,7,8,6,29
E01020134,6,6,10,9,7,37
E01020135,6,7,14,12,12,51
E01020136,9,7,15,14,14,58
E01020137,9,6,11,17,12,54
E01020138,8,5,20,22,20,75
E01020139,6,7,13,11,8,44
E01020140,5,4,8,10,9,36
E01020141,11,9,18,12,7,57
E01020142,10,10,19,26,15,81
E01020143,9,8,19,27,16,78
E01020144,6,5,14,13,4,42
E01020145,10,7,18,20,12,66
E01020146,3,4,6,5,4,23
E01020147,5,5,13,24,18,65
E01020148,5,4,10,12,8,38
E01020149,6,6,14,12,9,46
E01020150,3,2,9,12,10,36
E01020151,3,2,8,15,17,44
E01020152,4,4,9,16,15,48
E01020153,3,2,7,15,13,40
E01020154,10,6,12,12,6,45
E01020155,5,5,9,8,7,33
E01020156,4,2,10,13,10,39
E01020157,9,5,20,27,17,78
E01020158,4,3,8,11,7,32
E01020159,6,4,13,16,10,51
E01020160,7,6,19,22,11,66
E01020161,14,9,20,20,23,85
E01020162,7,5,14,13,7,46
E01020163,7,4,14,15,7,48
E01020164,5,3,8,9,5,29
E01020165,7,7,12,13,5,44
E01020166,5,3,11,12,8,40
E01020167,6,3,11,11,6,37
E01020168,8,6,13,18,20,66
E01020169,8,4,11,13,9,45
E01020170,4,3,9,14,11,41
E01020171,3,2,7,12,11,34
E01020172,7,7,11,18,17,61
E01020173,4,3,6,12,14,40
E01020174,5,3,11,16,16,51
E01020175,6,5,12,23,23,67
E01020176,3,1,5,7,6,22
E01020177,8,3,12,14,11,49
E01020178,6,4,14,20,23,66
E01020179,6,5,13,21,21,66
E01020180,8,6,20,17,14,65
E01020181,6,4,16,19,14,59
E01020182,7,6,16,15,8,51
E01020183,5,5,11,14,12,47
E01020184,5,5,14,18,12,55
E01020185,3,2,9,11,12,37
E01020186,2,2,9,13,16,42
E01020187,7,7,17,15,13,59
E01020188,7,4,16,24,16,67
E01020189,8,7,15,20,16,66
E01020190,4,3,12,11,11,41
E01020191,4,7,10,12,10,43
E01020192,3,2,7,9,8,29
E01020193,5,2,8,10,6,31
E01020194,5,5,13,13,6,42
E01020195,8,6,18,18,11,61
E01020196,7,7,15,17,14,59
E01020197,2,2,5,9,7,24
E01020198,7,6,13,13,8,46
E01020199,6,6,15,12,10,50
E01020200,1,1,5,8,6,21
E01020201,2,1,5,10,12,30
E01020202,7,4,13,14,20,58
E01020203,3,3,10,11,17,45
E01020204,10,8,16,13,5,52
E01020205,2,1,5,11,9,28
E01020206,4,3,9,8,6,29
E01020207,9,13,19,14,10,65
E01020208,7,5,12,10,8,43
E01020209,8,6,11,14,9,48
E01020210,4,3,7,11,9,34
E01020211,9,7,13,11,7,48
E01020212,7,4,10,11,6,37
E01020213,7,6,10,15,12,50
E01020214,4,3,8,9,8,31
E01020215,5,3,8,13,10,38
E01020216,11,8,13,12,8,51
E01020217,9,9,13,10,12,53
E01020218,10,9,12,13,7,51
E01020219,7,6,13,10,6,42
E01020220,7,5,15,13,9,49
E01020221,8,7,17,18,11,61
E01020222,3,4,9,11,7,34
E01020223,8,4,16,19,12,58
E01020224,8,9,12,10,4,42
E01020225,10,7,12,11,6,46
E01020226,5,4,10,13,13,44
E01020227,6,5,12,13,14,49
E01020228,5,4,9,16,19,53
E01020229,9,10,15,24,19,77
E01020230,8,5,15,18,14,61
E01020231,7,5,11,16,12,51
E01020232,10,9,16,16,10,60
E01020233,3,2,5,10,13,33
E01020234,6,7,12,13,10,48
E01020235,9,4,11,17,19,61
E01020236,4,3,8,12,10,36
E01020237,8,4,14,18,11,55
E01020238,3,2,6,7,7,25
E01020239,4,2,9,10,11,36
E01020240,3,5,8,7,8,30
E01020241,8,6,18,17,10,59
E01020242,6,10,16,13,8,52
E01020243,4,4,11,13,8,41
E01020244,5,6,10,14,10,45
E01020245,3,3,8,10,7,30
E01020246,4,4,9,15,6,38
E01020247,8,6,13,14,11,52
E01020248,4,3,8,10,8,33
E01020249,3,1,6,9,7,27
E01020250,4,3,7,8,8,30
E01020251,3,3,8,9,5,28
E01020252,7,4,14,12,10,47
E01020253,7,5,15,10,5,43
E01020254,7,6,11,10,8,42
E01020255,6,5,11,13,11,46
E01020256,7,6,11,13,9,46
E01020257,5,4,9,10,8,35
E01020258,4,3,8,11,8,34
E01020259,4,2,10,14,9,39
E01020260,2,1,5,7,9,24
E01020261,2,2,5,9,6,23
E01020262,3,3,10,14,12,43
E01020263,4,4,9,14,17,49
E01020264,7,5,10,14,16,52
E01020265,6,5,10,12,13,46
E01020266,6,3,11,15,11,46
E01020267,3,2,6,9,8,28
E01020268,3,2,7,10,11,33
E01020269,8,7,10,18,21,64
E01020270,3,4,8,10,7,32
E01020271,8,8,15,15,8,54
E01020272,11,8,17,15,7,58
E01020273,3,2,7,9,6,27
E01020274,7,3,11,16,9,45
E01020275,4,3,9,16,10,43
E01020276,6,4,12,14,14,51
E01020277,11,9,15,16,11,64
E01020278,9,5,15,18,9,56
E01020279,13,18,21,22,12,86
E01020280,12,13,19,19,11,74
E01020281,5,3,10,12,8,37
E01020282,6,7,13,14,13,52
E01020283,7,6,13,15,15,55
E01020284,11,9,19,15,8,62
E01020285,13,11,18,13,8,65
E01020286,7,4,14,19,12,56
E01020287,6,4,10,18,13,50
E01020288,6,4,12,16,12,51
E01020289,6,4,11,16,14,50
E01020290,5,5,12,19,15,56
E01020291,5,4,14,14,11,48
E01020292,6,4,11,15,11,47
E01020293,11,6,17,22,14,71
E01020294,10,7,14,16,17,64
E01020295,5,4,11,18,16,55
E01020296,6,4,11,18,12,50
E01020297,5,7,12,15,12,51
E01020298,3,4,9,11,14,40
E01020299,5,5,14,19,19,62
E01020300,3,3,7,10,11,33
E01020301,10,5,16,22,14,68
E01020302,6,4,15,18,14,57
E01020303,5,4,11,22,14,56
E01020304,10,6,16,13,13,59
E01020305,6,5,7,9,7,35
E01020306,3,3,7,7,5,25
E01020307,8,6,15,13,11,53
E01020308,7,5,15,20,13,61
E01020309,6,6,12,19,12,56
E01020310,7,5,11,20,25,67
E01020311,5,5,17,21,17,66
E01020312,6,3,9,21,16,55
E01020313,4,5,11,14,9,44
E01020314,6,4,14,18,13,55
E01020315,6,5,13,14,14,52
E01020316,6,4,11,17,14,52
E01020317,3,2,6,10,7,28
E01020318,3,3,7,8,8,29
E01020319,7,6,15,19,12,58
E01020320,5,4,11,19,15,54
E01020321,10,8,19,22,16,74
E01020322,11,10,19,22,17,79
E01020323,5,5,14,17,8,49
E01020324,6,2,12,20,14,53
E01020325,6,5,13,19,11,55
E01020326,8,8,17,21,13,67
E01020327,5,4,9,8,8,34
E01020328,13,11,21,15,9,69
E01020329,5,5,10,18,14,52
E01020330,7,7,16,13,15,58
E01020331,6,3,14,18,14,54
E01020332,10,8,15,17,15,65
E01020333,3,3,9,12,8,35
E01020334,9,8,17,17,13,63
E01020335,8,3,10,15,19,55
E01020336,4,1,7,13,13,39
E01020337,8,5,9,10,11,42
E01020338,10,13,21,22,15,80
E01020339,4,5,13,19,12,53
E01020340,7,5,15,18,12,57
E01020341,4,1,6,10,10,31
E01020342,8,5,14,16,10,53
E01032628,4,3,10,13,10,40
E01032657,26,10,8,6,7,56
E01032658,21,8,7,7,7,51
E01033232,3,7,11,5,2,27
E01033233,216,10,12,17,17,273
E01033234,6,8,13,10,5,42
E01033235,4,5,8,9,13,39
E01033236,2,3,7,8,11,30
E07000040,453,344,867,1020,978,3663
E07000041,1175,598,827,719,515,3835
E07000042,308,251,559,618,438,2174
E07000043,369,300,670,752,600,2691
E07000044,290,222,605,765,593,2475
E07000045,480,397,898,1039,821,3635
E07000046,260,212,484,603,470,2030
E07000047,201,160,396,502,384,1643
E10000008,3535,2484,5307,6019,4800,22146
E06000026,1777,1165,1865,1752,1197,7756
E06000027,574,462,963,1115,930,4044
IMDQ1,1066,826,1194,1152,740,4977
IMDQ2,1630,1200,2160,2274,1717,8982
IMDQ3,1823,1207,2646,3040,2324,11040
IMDQ4,686,521,1203,1323,1116,4849
IMDQ5,682,357,931,1097,1031,4098
E02003122,26,23,45,52,43,189
E02003123,43,41,66,66,49,265
E02003124,40,40,62,52,37,232
E02003125,36,25,49,56,34,200
E02003126,52,26,51,68,39,236
E02003127,48,36,62,60,39,244
E02003128,45,47,74,69,47,283
E02003129,24,25,47,45,36,177
E02003130,58,53,86,86,49,332
E02003131,35,33,57,54,44,222
E02003132,39,40,69,64,46,257
E02003133,31,27,50,56,37,202
E02003134,35,37,54,56,31,212
E02003135,51,52,65,52,24,244
E02003136,25,18,47,50,52,191
E02003137,28,16,53,52,43,193
E02003138,28,27,52,35,20,162
E02003139,27,24,46,40,20,156
E02003140,22,18,47,41,33,160
E02003141,47,48,72,59,28,254
E02003142,55,50,81,72,44,301
E02003143,29,31,54,56,38,208
E02003144,215,40,37,26,22,340
E02003145,47,34,53,53,32,219
E02003146,128,50,60,42,23,302
E02003147,58,60,66,51,27,262
E02003148,200,44,46,42,31,364
E02003149,118,59,66,48,27,317
E02003150,96,71,84,77,44,372
E02003151,26,17,47,54,63,207
E02003152,39,24,70,70,57,260
E02003153,28,29,49,48,40,193
E02003154,38,30,54,64,49,235
E02003155,26,19,44,48,50,186
