Area,2011-12,2012-13,2013-14,2014-15,2015-16
E02004201,#,336.473755,#,634.9206349,494.7433519
E02004202,619.9628022,350.877193,#,268.9618074,269.2514809
E02004203,774.1027445,871.898055,579.5235029,872.2741433,599.5203837
E02004204,337.8378378,0,0,#,#
E02004205,#,#,0,#,#
E02004206,1343.214451,1396.396396,1050.788091,731.8123117,1114.444921
E02004207,486.1111111,602.4096386,#,0,0
E02004208,565.5042413,401.0695187,606.8487213,548.0607083,945.7236842
E02004209,#,280.7411567,757.1660357,632.2444679,260.4166667
E02004210,970.2850212,953.5160906,1399.41691,1309.794989,956.6685425
E02004211,462.962963,581.9592629,661.6257089,1205.37784,667.8539626
E02004212,1275.045537,522.6480836,515.0214592,922.045264,485.8299595
E02004213,#,#,593.7234945,906.0955519,403.8772213
E02004214,948.3667018,#,#,#,#
E02004215,2394.715111,2551.440329,2166.934189,3385.826772,2514.792899
E02004216,0,0,0,#,0
E02004217,733.048259,464.5760743,687.2852234,1007.274762,496.9630039
E02004218,0,#,#,534.0453939,0
E02004219,697.3500697,797.8723404,768.2458387,687.9299562,679.8516687
E02004220,#,#,270.1242572,375.1339764,476.4425622
E02004221,1386.825161,1669.847328,1180.916391,1376.778339,740.0957771
E02004222,#,#,0,#,#
E02004223,367.8402522,353.3568905,382.2264692,416.8596572,402.3245418
E02004224,441.6403785,414.446418,284.0909091,272.7768685,377.1551724
E02004225,1196.581197,823.0452675,719.4244604,1568.627451,983.3585477
E02004226,#,265.3927813,#,#,#
E02004227,685.9382656,649.6519722,622.4988884,513.9186296,373.9094308
E02004228,773.3491969,511.6543491,380.0217155,683.8506049,557.5266092
E02004229,541.7118093,363.0705394,1062.215478,491.8839154,373.8317757
E02004230,447.5703325,542.1686747,287.8526195,337.0786517,339.3665158
E02004231,#,0,0,#,#
E02004232,661.8133686,634.115409,609.0133983,473.9336493,630.3724928
E02004233,618.9821183,589.7771953,440.8060453,275.9043532,269.380425
E02004234,561.7977528,762.9107981,521.4368482,673.022995,279.3296089
E02004235,756.6204288,847.4576271,582.0721769,1067.41573,478.4688995
E02006840,,,,,
TOWN01,733.048259,464.5760743,687.2852234,1007.274762,496.9630039
TOWN02,407.3807812,302.889096,359.3083315,616.3328197,280.5957263
TOWN03,455.5084746,550.5148333,515.7195279,464.9360713,477.7374355
TOWN04,531.7945236,618.1542132,463.6948045,554.4147844,448.6540379
TOWN05,587.0165746,914.3244158,865.2246256,752.8641571,551.5898767
TOWN06,456.1003421,409.8360656,332.7787022,222.4919094,219.7802198
TOWN07,751.2152011,833.867864,501.0438413,750.3548976,689.9270649
TOWN08,599.6002665,383.8771593,310.1736973,304.5994517,563.9655684
TOWN09,791.8831972,830.3677343,573.5260381,401.965163,611.8881119
TOWN10,521.9160511,566.1105631,524.2848754,534.3197698,541.5454252
TOWN11,760.5793349,693.3501418,502.5125628,701.3574661,534.6402317
TOWN12,693.5944512,591.0165485,421.617478,898.2035928,589.5357406
TOWN13,725.4164428,587.6341339,513.3219262,590.1794145,456.6210046
TOWN14,473.0563554,542.8226779,409.1971941,384.0245776,488.997555
TOWN15,1056.428755,1127.174712,764.0878701,635.2941176,654.358495
TOWN16,538.6250886,567.0311867,621.6006216,426.3857537,268.6202686
TOWN17,334.5139709,286.9714942,431.8437852,514.3277002,182.1493625
TOWN18,#,1033.057851,1593.625498,#,#
TOWN19,491.6420846,468.6035614,537.1530886,1044.386423,#
TOWN20,581.2788134,557.8711125,503.3557047,688.1013275,453.0011325
TOWN21,404.7900152,305.61364,453.5502033,272.8926622,222.0248668
TOWN22,326.2642741,359.8971722,326.059694,196.7051881,122.0703125
TOWN23,843.3200178,948.6847779,710.1086048,952.1838129,670.18684
TOWN24,447.0938897,324.7280403,353.1300161,486.3508001,324.0240704
TOWN25,955.6103576,1018.329939,282.7254736,331.4917127,218.878249
TOWN26,632.5555243,696.0246286,515.8627805,585.5968104,412.2211445
TOWN27,700.3891051,521.0271678,835.9076867,994.4947611,883.5758836
TOWN28,493.1091162,339.5585739,268.5660906,204.824761,223.488658
TOWN29,328.4746459,391.1597888,150.0938086,402.4881083,465.7828735
DIV1,738.0073801,948.6424599,583.4683955,833.0663249,611.1289804
DIV2,611.4961272,539.9151562,599.0265818,983.9650146,395.8258366
DIV3,498.9727033,373.4559035,443.7049362,734.6938776,346.7591358
DIV4,443.45898,794.2238267,562.5879044,450.7628294,684.4626968
DIV5,686.9901245,656.5449323,715.9904535,656.1173292,528.1026028
DIV6,206.2706271,315.4574132,338.8554217,254.4529262,247.3498233
DIV7,246.7105263,#,#,#,#
DIV8,506.4456722,576.7524401,424.0882103,576.8438401,564.516129
DIV9,456.0260586,532.9153605,241.5458937,#,175.0802451
DIV10,587.0165746,914.3244158,865.2246256,752.8641571,551.5898767
DIV11,278.8104089,410.5839416,217.2968275,510.6382979,413.2231405
DIV12,411.368736,176.9285209,170.8233686,534.2237062,287.9078695
DIV13,#,246.4065708,#,#,231.2138728
DIV14,275.862069,295.5665025,576.9230769,538.3153895,279.0697674
DIV15,515.8730159,456.1003421,402.3408925,214.5155524,177.4937877
DIV16,268.9979825,220.2643172,151.9295047,147.275405,173.6613603
DIV17,1315.192744,1595.744681,827.8867102,1392.405063,1142.390861
DIV18,176.730486,252.0302436,245.0313096,187.2659176,470.2194357
DIV19,830.6538049,903.2258065,598.5037406,437.2115618,638.7508872
DIV20,#,636.2672322,518.134715,353.3568905,550
DIV21,493.4948407,468.2843763,284.7843775,590.5511811,470.9576138
DIV22,1093.439364,1042.691324,869.7332818,1301.6412,878.3404971
DIV23,566.9428696,449.8805005,275.1788663,309.7643098,304.1121248
DIV24,#,#,0,0,#
DIV25,627.2157077,767.1957672,539.0143737,505.5611729,546.8555804
DIV26,360.7503608,416.8113928,269.4509936,196.1425302,196.5923984
DIV27,430.606161,220.8201893,648.7488415,299.4011976,230.4147465
DIV28,405.0222762,633.9144216,593.3544304,354.6099291,388.9537145
DIV29,725.4164428,587.6341339,513.3219262,590.1794145,456.6210046
DIV30,1776.429809,1809.210526,1200.480192,936.0374415,1058.408467
DIV31,390.1560624,261.0966057,336.32287,472.4847137,435.4926511
DIV32,1306.165099,878.90625,1018.518519,675.0675068,#
DIV33,655.0840216,305.8954394,407.3872895,475.6871036,208.496221
DIV34,#,484.8484848,758.9025102,910.9023627,362.3188406
DIV35,776.9652651,399.4673768,525.6241787,1019.10828,450.2660663
DIV36,1405.325444,1185.344828,992.2041106,1564.129301,1199.862873
DIV37,763.5597683,992.1139659,756.0483871,914.7095179,621.1180124
DIV38,552.8455285,586.9632376,443.918319,403.6908881,483.9168802
DIV39,189.3341748,360.5769231,264.9396526,143.2254368,142.2879909
DIV40,229.5684114,#,0,#,#
DIV41,220.4724409,428.0036686,418.9108318,468.2470003,#
DIV42,777.8915046,877.7179334,657.0048309,879.541109,617.7461625
DIV43,497.7876106,361.4675583,394.0533763,541.8633106,361.321404
DIV44,576.4665988,617.6853056,503.4612964,484.2615012,767.1879611
DIV45,1100.917431,1361.256545,507.4424899,496.3600265,358.6566678
DIV46,1262.778112,1500.60024,1820.38835,1897.983393,2367.205543
DIV47,1845.522898,1314.924392,1720.8413,1183.800623,1101.591187
DIV48,618.9821183,589.7771953,440.8060453,275.9043532,269.380425
DIV49,742.5086184,637.4298827,944.8035803,872.0930233,950.3444999
DIV50,278.3300199,#,#,214.745884,#
DIV51,982.3182711,592.6388022,364.5200486,237.037037,406.9767442
DIV52,568.1818182,484.0271055,346.5658475,730.5936073,478.4688995
DIV53,227.1006813,360.3603604,#,508.3022704,360.6557377
DIV54,#,0,0,#,#
DIV55,#,#,#,#,145.0957632
DIV56,184.6381093,#,239.7260274,#,231.1756935
DIV57,836.8200837,577.3672055,786.0752386,380.8487486,371.1558855
DIV58,600,736.0959651,501.1870219,812.3889312,370.5533597
CHSCTAXE,557.1409159,510.3055206,465.3868528,666.7513335,417.7578252
CHSCTBARNSTAPLE,478.6036036,610.5834464,594.0594059,555.3403074,570.1254276
CHSCTBIDEFORD,536.809816,597.7561155,456.5392534,515.5990562,417.5543247
CHSCTBRAUNTON,842.076201,1037.509976,857.6998051,678.3565852,597.5842339
CHSCTCREDITON,452.3863379,409.6593359,289.9150963,221.4170692,198.0590216
CHSCTCULLOMPTON,588.8125613,712.8148265,431.8322023,630.1575394,630.03663
CHSCTDAWLISH,751.6188714,677.8530948,701.8680488,633.4459459,761.7871114
CHSCTEXETERCHALL,395.5826603,475.775117,299.1944764,486.5269461,434.814651
CHSCTEXETERSYCAMORE,733.3469138,674.4693513,816.1258604,600.4842615,647.1259992
CHSCTEXMOUTH,760.5793349,693.3501418,502.5125628,701.3574661,534.6402317
CHSCTHONITON,392.0607694,460.3942864,390.5801264,293.6525864,334.1501448
CHSCTIVYBRIDGE,613.415122,598.6498535,574.6423768,414.8393979,393.2454314
CHSCTKINGSBRIDGE,334.5139709,286.9714942,431.8437852,514.3277002,182.1493625
CHSCTNABBOT,599.0497831,567.6567657,525.6747227,746.4090824,479.704797
CHSCTOKE,465.0416934,365.1300776,513.7991779,442.4147281,278.2802282
CHSCTSMOLTON,734.4231225,786.3401483,241.2280702,254.1834357,167.1192814
CHSCTTAVISTOCK,589.2148072,671.1409396,528.9761373,591.5140485,397.5704031
CHSCTTEIGN,484.6526656,400,477.7545536,755.3747821,313.6583975
CHSCTTIVERTON,516.4194915,355.3750476,293.3626696,214.8484125,258.0342482
CHSCTTORRINGTON,636.2979031,538.8228792,425.1926654,629.3347033,464.70736
CHSCTTOTNES,416.9562196,365.3878093,224.7191011,394.5084425,461.0419548
Eastern,,,,,
Northern,,,,,
Southern,,,,,
Western,,,,,
