Area,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016
E01015169,719.2750624,780.6260617,831.3774467,821.6935113,818.9322164,812.8370063
E01015170,904.3190125,897.8733657,930.2612019,959.5536492,945.6950623,936.6814706
E01015171,873.5243392,883.0367028,887.2492541,851.8425917,834.1157324,820.6727638
E01015172,899.5441233,878.8765179,847.993923,880.3581189,873.7889207,869.7051015
E01015173,784.621311,808.201608,810.0454242,827.5201796,814.8841176,811.1364457
E01015174,874.1871191,886.1707144,868.8765445,872.8247301,863.7919393,835.4190245
E01015175,1007.483352,925.9656964,949.094006,940.3319731,919.5938192,915.0578677
E01015176,1072.70417,1093.179616,1082.984887,1043.434284,1028.483634,1010.205419
E01015177,782.0561147,807.0788853,887.7639579,918.2762454,895.9030832,897.2143495
E01015178,931.5908552,910.1463755,938.2222736,900.9203643,885.7201153,868.6103824
E01015179,961.7276876,987.5388318,1100.976859,1150.79481,1117.933999,1110.501302
E01015180,910.7628088,924.529285,959.7832355,924.0377603,909.0526578,884.2349344
E01015181,896.8399787,912.4956457,974.1365686,948.8334242,929.9690136,917.3949801
E01015182,991.1402844,998.1023148,977.2490994,1019.94723,1004.777449,988.321214
E01015183,1100.834702,1019.497076,945.1611056,947.9551647,919.954214,924.3055838
E01015184,920.4410864,997.3801158,1014.068033,973.520326,943.9160594,954.1037402
E01015185,1008.634567,994.6852598,989.1152727,975.4991381,961.4446358,948.1107263
E01015186,1032.703168,1007.847232,1024.903492,979.4960356,965.5530854,953.816782
E01015187,1071.174915,934.1688388,863.0797042,800.3059925,777.860022,770.1430214
E01015188,1026.771893,1031.364275,974.4997154,908.7885551,906.6276537,883.0585032
E01015189,1088.501475,1084.161075,1106.823471,1115.62032,1090.475698,1096.512712
E01015190,1007.210005,1021.196446,955.4149139,941.3945104,926.6739016,920.3218834
E01015191,984.253789,909.7221598,933.2012585,961.1815648,945.2749484,931.8328794
E01015192,1171.233972,1115.074306,1086.118342,1058.827098,1044.664942,1015.132296
E01015193,1216.526335,1181.315201,1098.095311,1052.483926,1038.749654,1027.570566
E01015194,1180.138026,1265.634174,1219.91842,1171.310531,1151.826824,1128.633436
E01015195,1040.329083,1128.594765,1137.00175,1156.933423,1132.992273,1120.954837
E01015196,1196.80282,1256.04576,1328.666073,1291.689632,1281.712553,1257.659311
E01015197,871.0822055,867.9242191,910.2370577,947.7606532,948.1173925,947.8179135
E01015198,968.8570215,879.67132,870.9359155,878.4750556,871.530096,863.485795
E01015199,1490.589612,1482.83231,1235.630532,840.3875784,805.3779981,790.620525
E01015200,1174.78225,1097.851616,1046.309925,1055.705773,1029.707082,1008.802306
E01015201,1262.102722,1439.365434,1259.354681,1118.890204,1106.165812,1089.747473
E01015202,960.630568,975.0671244,999.1386979,987.0631917,973.9770744,940.8468807
E01015203,1060.751953,1060.408208,1025.399085,977.0415554,969.2224297,959.1162615
E01015204,1030.252995,1067.635321,1067.257014,1076.388487,1053.817314,1051.871502
