Area,2005_LCI,2005_UCI,2006_LCI,2006_UCI,2007_LCI,2007_UCI,2008_LCI,2008_UCI,2009_LCI,2009_UCI,2010_LCI,2010_UCI,2011_LCI,2011_UCI,2012_LCI,2012_UCI,2013_LCI,2013_UCI,2014_LCI,2014_UCI,2015_LCI,2015_UCI,2016_LCI,2016_UCI,2017_LCI,2017_UCI
E01020288,0.006631418,0.009366661,0.005602336,0.008443233,0.003201783,0.006291707,0.004353095,0.00738693,0.006908284,0.009855941,0.005469122,0.008554282,0.003761194,0.006951272,0.00554063,0.008665262,0.004087236,0.007204689,0.003586035,0.007042547,0.005519503,0.008829342,0.003586035,0.007042547,,
E01020289,0.003957127,0.007311216,0.004147993,0.00731113,0.003361144,0.006603212,0.002434448,0.005870609,0.007014261,0.010247049,0.005143631,0.008451476,0.005934565,0.009276248,0.006979416,0.010338399,0.007277067,0.010495383,0.007317324,0.010685379,0.003753463,0.007369421,0.003753463,0.007369421,,
E01020290,0.004896157,0.008047697,0.006371453,0.009316119,0.00364917,0.006745378,0.005290543,0.008277029,0.004716508,0.007754402,0.003764923,0.006958123,0.00377991,0.006985664,0.007059459,0.010069566,0.005024007,0.008042338,0.005332873,0.008533045,0.003464609,0.006805374,0.003464609,0.006805374,,
E01020291,0.006818743,0.00996407,0.006762888,0.009883201,0.006415015,0.009509709,0.003412092,0.006702769,0.007636937,0.010670037,0.006183694,0.009311949,0.008500531,0.011492985,0.006742177,0.009853213,0.006931236,0.010001292,0.007051704,0.010301225,0.003616765,0.007102554,0.003616765,0.007102554,,
E01020292,0.008435512,0.012010011,0.007980237,0.011368817,0.006279566,0.009810779,0.007283814,0.010784796,0.008375782,0.011925935,0.00677038,0.010364905,0.007746422,0.011305369,0.008581699,0.011974827,0.00780132,0.011384635,0.007913482,0.011546549,0.004060393,0.007968204,0.0062484,0.009985042,,
E01020293,0.003973892,0.006228555,0.00442391,0.006678019,0.004503173,0.006692991,0.004705528,0.006895815,0.007111065,0.00918075,0.007033405,0.009204559,0.007135502,0.00925143,0.008726797,0.010868642,0.008430108,0.010447259,0.00893759,0.01104086,0.00489018,0.007164627,0.00489018,0.007164627,,
E01020294,0.006354932,0.009734499,0.009507757,0.012752576,0.006631041,0.010153553,0.005921807,0.00925647,0.010895453,0.013996882,0.010639125,0.013792292,0.00967695,0.012820439,0.012114581,0.014980205,0.012737716,0.015737706,0.01131126,0.013929754,0.007298916,0.010112838,0.008257462,0.011024978,,
E01020295,0.004881247,0.008276829,0.00446194,0.007860835,0.004062954,0.007505538,#,#,0.005484604,0.008773949,0.006299045,0.009484149,0.004876012,0.008268015,0.005519503,0.008829342,0.003071841,0.006555312,0.00370812,0.007280914,0,0.004045508,0.00370812,0.007280914,,
E01020296,0.006152676,0.009427326,0.006404053,0.009809075,0.003257522,0.006949434,0.003253879,0.006941705,0.006475558,0.009917615,0.007980237,0.011368817,0.005083186,0.008616718,0.007755518,0.011318503,0.007080648,0.010486896,0.007692292,0.011227198,0.003946493,0.007746068,0.003946493,0.007746068,,
E01020297,0.009472034,0.012626276,0.010629846,0.013605004,0.009424633,0.012642481,0.009645896,0.012779823,0.009383613,0.012588144,0.011438633,0.014567763,0.012163394,0.01536367,0.014564539,0.017692558,0.012015015,0.015078005,0.013369006,0.016643753,0.007819792,0.011411305,0.009195919,0.012708874,,
E01020298,0.006421006,0.009387942,0.0060825,0.008786701,0.004878272,0.007636424,0.005417578,0.008166857,0.008438409,0.011136031,0.006545141,0.009342417,0.006195812,0.009187511,0.006793846,0.009804871,0.006527082,0.009316867,0.006471335,0.00946088,0.005107826,0.008175547,0.005107826,0.008175547,,
E01020299,0.007022355,0.009733245,0.006817524,0.009535635,0.004714546,0.007550252,0.006554357,0.009258771,0.010356327,0.012983999,0.009020193,0.011832514,0.007269807,0.010162092,0.009503481,0.012396851,0.008150658,0.010883915,0.008934846,0.011918696,0.005300288,0.008481296,0.005300288,0.008481296,,
E01020300,0.006286016,0.009464702,0.006939058,0.010438579,0.00660717,0.009943858,0.005259946,0.008641156,0.008895642,0.012020868,0.006547381,0.009704174,0.005294895,0.008472732,0.006818743,0.00996407,0.006152676,0.009427326,0.005614773,0.008980534,0.003648025,0.007163593,0.003648025,0.007163593,,
E01020301,0.003447595,0.006082918,0.004644813,0.007131795,0.003083345,0.005704352,0.005419883,0.007935005,0.007150545,0.009620897,0.005393328,0.007896412,0.006622492,0.00904009,0.006146895,0.008605328,0.00589788,0.008425858,0.005411002,0.007922099,0,0.003026536,0.004269762,0.006842225,,
E01020302,0.005265261,0.008237765,0.005483656,0.008410023,0.003982244,0.007020704,0.003537025,0.006539192,0.007374985,0.010217198,0.00439518,0.007457891,0.007495717,0.010382784,0.006473074,0.009345987,0.006731375,0.009605835,0.006408545,0.009369883,0.003285912,0.006456174,0.003285912,0.006456174,,
E01020303,0.00388826,0.007184725,0.004613743,0.007826276,0.005343824,0.008550435,0.003468167,0.006812326,0.007006819,0.010236282,0.006178896,0.009467158,0.007515462,0.010713414,0.004982899,0.008447948,0.005852603,0.009149182,0.00556673,0.008904296,0.00556673,0.008904296,0.003616765,0.007102554,,
E01020304,0.007117827,0.010704867,0.008201562,0.011680623,0.008310063,0.011404711,0.006971909,0.009843097,0.010416056,0.013142094,0.007304924,0.0102107,0.007333263,0.010249923,0.00851242,0.011361553,0.007241955,0.010123537,0.007613014,0.010543608,0.005107826,0.008175547,0.005107826,0.008175547,,
E01020305,0.007799922,0.012160134,0.012331613,0.016375401,0.012644473,0.016593592,0.010021895,0.014400223,0.012681281,0.016936979,0.010715101,0.015208368,0.014758133,0.01886139,0.014587892,0.018648101,0.01430202,0.018450172,0.01430202,0.018450172,0.007711057,0.012296883,0.009761296,0.014206713,,
E01020306,0.005372563,0.00945238,0.00768477,0.011548482,0.005212004,0.009172077,0.005166967,0.009093427,0.011063659,0.014716663,0.008332795,0.012151405,0.00604258,0.010228759,0.008671949,0.012640118,0.007317059,0.011193321,0.006912271,0.011035542,0.004492594,0.008810392,0.004492594,0.008810392,,
E01020307,0.007317324,0.010685379,0.00788274,0.0112314,0.009987782,0.013226779,0.010277511,0.013685304,0.012028019,0.015094063,0.010328054,0.013277935,0.010865069,0.013747377,0.012223616,0.015073289,0.01251829,0.01555687,0.01188182,0.014821587,0.006940553,0.010140388,0.006940553,0.010140388,,
E01020308,0.005270298,0.008245588,0.004188654,0.007109579,0.003462855,0.006402786,0.002664084,0.005688966,0.007000575,0.009789271,0.004933524,0.007898502,0.004311808,0.007317307,0.005869197,0.008707071,0.003889726,0.006858533,0.0030376,0.005970612,0.0030376,0.005970612,0.0030376,0.005970612,,
E01020309,0.004131555,0.007013242,0.005015966,0.007850463,0.005123257,0.008017183,0.004622772,0.007601307,0.006151876,0.008997744,0.004579433,0.00753051,0.005113746,0.008002405,0.005996755,0.008894756,0.005912945,0.008771448,0.006554826,0.009581853,0.003361144,0.006603212,0.003361144,0.006603212,,
E01020310,0.00996085,0.012288511,0.009346971,0.011771106,0.008849072,0.011266334,0.008827014,0.011238574,0.010846366,0.013184982,0.011459786,0.013811368,0.010439715,0.012779926,0.011370947,0.01373151,0.009674177,0.012067583,0.00962098,0.012037161,0.007467634,0.009980836,0.007467634,0.009980836,,
E01020311,0.004388571,0.007031437,0.005137491,0.007629179,0.005112658,0.007592558,0.004072638,0.006528148,0.006249888,0.008671488,0.004774835,0.007330118,0.007362008,0.009783375,0.005183652,0.007697242,0.004190689,0.00671626,0.004414628,0.007072927,0.002867351,0.005637476,0.004414628,0.007072927,,
E01020312,#,#,0.003522438,0.006918339,0.0030816,0.006576031,0.003574646,0.007020305,0.008698529,0.011931648,0.007378899,0.010640783,0.007300316,0.010528583,0.006979416,0.010338399,0.004574089,0.008057076,0.003923564,0.00770134,0.003923564,0.00770134,0.003923564,0.00770134,,
E01020313,0.004341614,0.008016924,0.007873994,0.011219072,0.007963876,0.011228594,0.007014261,0.010247049,0.010300498,0.013422363,0.009581703,0.012850492,0.010532971,0.01386169,0.011868476,0.015165383,0.009708205,0.012861313,0.010349849,0.013780298,0.006145117,0.009821427,0.003993166,0.007837102,,
E01020314,0.004558232,0.007732735,0.005973173,0.009336091,0.004028479,0.007442241,0.003578434,0.007027703,0.005170856,0.008495879,0.006550208,0.009858903,0.006799936,0.010075016,0.007802856,0.011003951,0.007238645,0.010440512,0.007285041,0.010638704,0.003736846,0.007336989,0.003736846,0.007336989,,
E01020315,0.004794127,0.008441918,0.004860938,0.008558718,0.004361557,0.008053506,0.004912281,0.008648462,0.006471358,0.010107707,0.006123427,0.009787062,0.00637402,0.00995703,0.005384194,0.009122981,0.005742251,0.009426992,0.006203714,0.009914259,0.006203714,0.009914259,0.004031306,0.007911484,,
E01020316,0.003076346,0.006046402,0.004150414,0.007045063,0.002146927,0.005179894,0.00380141,0.006703685,0.004753297,0.007611895,0.004901004,0.007846798,0.004307723,0.007310417,0.003617886,0.006687867,0.003472352,0.006420254,0.003324738,0.006532063,0.003324738,0.006532063,0,0.003627768,,
E01020317,0.00446194,0.007860835,0.003732715,0.007328926,0.00422099,0.007795612,0.003239391,0.006910961,0.00818265,0.011653988,0.006587432,0.010287332,0.00556205,0.009421906,0.005673102,0.009608473,0.003370714,0.007189576,0.004260191,0.008357675,0,0.004646846,0,0.004646846,,
E01020318,0.00357353,0.007619632,0.005673102,0.009608473,0.006883761,0.010745636,0.006988552,0.010907613,0.005952165,0.00976867,0.005752058,0.009741083,0.004821066,0.008895776,0.005673102,0.009608473,0.004119844,0.008084119,0.004416206,0.008661628,0.004416206,0.008661628,0.004416206,0.008661628,,
E01020319,0.003872402,0.007155596,0.004111324,0.007246891,0.005474557,0.008562718,0.003289113,0.006462431,0.005907244,0.008899029,0.004544562,0.007709698,0.005117871,0.008191509,0.004743992,0.007799282,0.005357429,0.008380889,0.005138081,0.008223622,0.003337885,0.006557758,0.003337885,0.006557758,,
E01020320,0.003994584,0.007380002,0.003111251,0.006638982,0.004346116,0.007658092,0.002402519,0.00579394,0.007030763,0.010143535,0.005278785,0.008447144,0.004910924,0.008071799,0.005596921,0.00875261,0.004675427,0.0079302,0.005484604,0.008773949,0,0.003887755,0,0.003887755,,
E01020321,0.002647121,0.0056529,0.003993638,0.006780485,0.005646943,0.00826489,0.004909925,0.007406741,0.007153482,0.009456293,0.00662131,0.008859542,0.00682786,0.00893796,0.006246257,0.008361823,0.005530219,0.007904507,0.004607059,0.00675241,0.004607059,0.00675241,0.002360254,0.004644159,,
E01020322,0,0.003454507,0.00432404,0.00711313,0.002471749,0.005279916,0.004154853,0.006836463,0.006079768,0.008683585,0.003668153,0.006469963,0.007540105,0.009962321,0.007488778,0.009843437,0.00544144,0.008077197,0.00521449,0.007636422,0.00521449,0.007636422,0.00521449,0.007636422,,
E01020323,0.002318123,0.004561561,0.002617916,0.004846693,0.002513949,0.004654945,0.002116177,0.004165491,0.004434763,0.006348045,0.00506924,0.006934,0.003893333,0.005984149,0.005747638,0.007654209,0.003801379,0.005743179,0.004343471,0.006368346,0.002224944,0.004378843,0.002224944,0.004378843,,
E01020324,0.002524787,0.006087486,0.00308814,0.006589917,0.0067565,0.010011254,0.004080413,0.007537592,0.007728236,0.011013562,0.004988367,0.008457151,0.005411453,0.008888129,0.004702563,0.008281804,0.005334624,0.008762903,0.005955271,0.009520562,0,0.004221431,0.003869606,0.00759607,,
E01020325,#,#,0.003750054,0.006930799,0.004365635,0.007408076,0.002765346,0.005904221,0.004609684,0.007579929,0.004291457,0.007282985,0.003709763,0.006856752,0.005127956,0.008207534,0.003189685,0.006268052,0.003471733,0.006819293,0,0.003787951,0,0.003787951,,
E01020326,0.005102512,0.007829607,0.00487518,0.007483126,0.005039578,0.007484775,0.004442029,0.006822343,0.006370783,0.008699386,0.006557825,0.008830298,0.007622597,0.00987669,0.007587407,0.009875718,0.007552181,0.009830321,0.007701154,0.01002228,0.00413082,0.006620868,0.00413082,0.006620868,,
E01020327,0.003707139,0.00653835,0.005152377,0.007905577,0.005294873,0.007983227,0.004878272,0.007636424,0.0070034,0.009707218,0.008591293,0.011276265,0.009768548,0.012421997,0.009017403,0.011715,0.008095712,0.010748007,0.008335481,0.011127996,0.003210918,0.006309566,0.004942895,0.0079134,,
E01020328,0.005705618,0.008466287,0.007031259,0.009525011,0.006388383,0.008862012,0.005289317,0.007649058,0.009184741,0.011237038,0.00735279,0.009314312,0.008880198,0.010800645,0.010417577,0.012352722,0.009474389,0.011514443,0.008836999,0.01079316,0.00731376,0.00933027,0.006091,0.00815564,,
E01020329,0.004915866,0.008079866,0.006183694,0.009311949,0.0034364,0.006750264,0.003961254,0.007318796,0.007246296,0.01045144,0.006487288,0.009765048,0.010162822,0.013183139,0.007515462,0.010713414,0.007745162,0.010923436,0.008410948,0.011636279,0,0.004001624,0.005645223,0.009028849,,
E01020330,0.006841801,0.009661093,0.005941578,0.008692645,0.006595627,0.009316555,0.006704177,0.009468507,0.009011903,0.011655599,0.009195808,0.01194397,0.01301057,0.01553925,0.012914396,0.015478903,0.011111828,0.013654265,0.011364018,0.013993752,0.007333297,0.010160009,0.007333297,0.010160009,,
E01020331,0.002576694,0.006212066,0.005590648,0.008942253,0.005220594,0.00857699,0.00442421,0.007794799,0.007628555,0.010872969,0.006969849,0.010182785,0.007323715,0.010561994,0.006098816,0.009530796,0.005608722,0.008970933,0.005764009,0.009217286,0.003745136,0.00735317,0.003745136,0.00735317,,
E01020332,0.008183885,0.010863804,0.006708645,0.00938471,0.005940185,0.008582764,0.004756133,0.007446497,0.007855899,0.010432924,0.008920878,0.011399015,0.009863956,0.012266684,0.010049434,0.012427802,0.008491776,0.011039753,0.008626874,0.011213399,0.006904013,0.009570727,0.003007835,0.005912381,,
E01020333,0.002530152,0.006100364,0.003651971,0.007171296,0.005305691,0.008489877,0.005560637,0.008252789,0.006116446,0.00873554,0.003608076,0.006364561,0.006787397,0.009333908,0.006736707,0.00934088,0.006116446,0.00873554,0.005930908,0.008677159,0.004680627,0.00749629,0.004680627,0.00749629,,
E01020334,0.004208549,0.006924285,0.006007716,0.008581507,0.005755642,0.008318195,0.005967306,0.008524246,0.007048917,0.009548708,0.00817869,0.010637092,0.008356771,0.010771499,0.008046792,0.010569163,0.006702116,0.009217674,0.006616454,0.00917561,0.005622906,0.008229977,0.005622906,0.008229977,,
E01020335,0.003056198,0.007361838,0.007516197,0.01149477,0.004370477,0.008572551,0.004445277,0.008718246,0.008081488,0.011952785,0.008991205,0.012791537,0.005855784,0.009915247,0.008754786,0.012601308,0.005803458,0.009827393,0.006402119,0.010228462,0.006402119,0.010228462,0.006402119,0.010228462,,
E01020336,0,0.005040513,0.00468587,0.00918664,0.004547044,0.008916412,0.003904341,0.008320477,0.007451753,0.011623017,0.003995469,0.008513402,0.005878068,0.010334013,0.00430902,0.009176772,#,#,0,0.005507055,0,0.005507055,0,0.005507055,,
E01020337,0.005253534,0.00890328,0.00681013,0.010425185,0.006159662,0.009844472,0.004448398,0.008212774,0.007151325,0.010754749,0.009740414,0.013241185,0.00854738,0.01230625,0.01108069,0.015036094,0.008873763,0.012377506,0.010235825,0.014126256,0.00446881,0.008764077,0.006875745,0.010977796,,
E01020338,0.002909351,0.005719677,0.003894426,0.006612991,0.00442589,0.007090858,0.004399121,0.006890964,0.005768213,0.008008301,0.003931353,0.006162246,0.005943151,0.008009088,0.00660198,0.00864482,0.005436608,0.007691315,0.005282772,0.007339061,0.004488095,0.006579107,0.002299181,0.004524421,,
E01020339,0.005811231,0.008755545,0.006013803,0.008919835,0.003540322,0.006545255,0.005376891,0.008247501,0.006169114,0.009022746,0.005025117,0.007864684,0.006042432,0.008961949,0.006875619,0.009921787,0.005929519,0.008795835,0.006797689,0.00993359,0.003486071,0.006847301,0,0.003803574,,
E01020340,0.004310311,0.007595405,0.006066431,0.009136838,0.004357267,0.007393965,0.002252529,0.005433664,0.007261913,0.010248539,0.005410042,0.008462572,0.004743992,0.007799282,0.006383769,0.009333972,0.007261913,0.010248539,0.007474125,0.010353175,0.005014327,0.008026951,0.005014327,0.008026951,,
E01020341,0.00402436,0.007094515,0.004540024,0.007702049,0.004193709,0.007391208,0.003616765,0.007102554,0.005682202,0.009087518,0.00616709,0.00963657,0.004982899,0.008447948,0.00730898,0.010821685,0.005682202,0.009087518,0.006355215,0.010154199,0,0.004504974,0.004129922,0.008103767,,
E01020342,0.005707125,0.009127056,0.003415543,0.006709513,0.007298052,0.010299041,0.002472361,0.005961635,0.007382563,0.010525852,0.0060563,0.009280896,0.007966847,0.011126051,0.008465454,0.011527604,0.007382563,0.010525852,0.006769819,0.009893238,0.005343824,0.008550435,0.006769819,0.009893238,,
E01032628,0,0.002679226,0.00406479,0.006370219,0.002811718,0.005203966,0.003307864,0.005621741,0.004956575,0.00717108,0.004316398,0.006630541,0.003665368,0.006035266,0.004948806,0.007249945,0.003835161,0.006313314,0.004384873,0.00702555,0.002848002,0.005599605,0.004384873,0.00702555,,
E01032657,0.011432787,0.015624682,0.011196931,0.014804176,0.00990542,0.013512846,0.007669775,0.010931111,0.010833112,0.01383422,0.010944922,0.013823086,0.010443106,0.013051671,0.010808632,0.013522292,0.008201324,0.010769947,0.006897894,0.009562324,0.005862472,0.00857783,0.005862472,0.00857783,,
E01032658,0.011432787,0.015624682,0.011196931,0.014804176,0.00990542,0.013512846,0.007669775,0.010931111,0.010833112,0.01383422,0.010944922,0.013823086,0.010443106,0.013051671,0.010808632,0.013522292,0.012287704,0.016048917,0.01019019,0.012950986,0.007510181,0.010402619,0.01019019,0.012950986,,
E01033232,0.003934909,0.009463755,0.006261773,0.010787209,0.006709636,0.010370728,0.004597846,0.007940091,0.007971824,0.01098943,0.007853308,0.01078443,0.006596916,0.009581367,0.005875017,0.008781098,0.006701876,0.010085077,0.004238468,0.006792376,0.002752804,0.005413236,0.002752804,0.005413236,,
E01033233,0.00151273,0.002078836,0.001295734,0.001843204,0.001440188,0.001965286,0.001026427,0.00151166,0.001503242,0.001981365,0.001218927,0.001688557,0.00149394,0.002024947,0.001331414,0.001739151,0.001941214,0.002569975,0.001602454,0.002101904,0.000855608,0.00137768,0.000855608,0.00137768,,
E01033234,0.003934909,0.009463755,0.006261773,0.010787209,0.006709636,0.010370728,0.004597846,0.007940091,0.007971824,0.01098943,0.007853308,0.01078443,0.006596916,0.009581367,0.005875017,0.008781098,0.005691517,0.008576587,0.006316612,0.009236621,0.003238636,0.006363757,0.004985508,0.007981142,,
E01033235,0.002757093,0.008149244,0.005908549,0.010884398,0.004948925,0.01006991,0.005820114,0.011028436,0.008354705,0.013311139,0.006147638,0.011320719,0.006259078,0.01152398,0.004434243,0.009964436,0.006781787,0.01167412,0.007643116,0.012189711,0.004968577,0.009736566,0.004968577,0.009736566,,
E01033236,0.002757093,0.008149244,0.005908549,0.010884398,0.004948925,0.01006991,0.005820114,0.011028436,0.008354705,0.013311139,0.006147638,0.011320719,0.006259078,0.01152398,0.004434243,0.009964436,0.007278933,0.012520747,0.006561761,0.012826467,0.006561761,0.012826467,0.006561761,0.012826467,,
E07000040,0.000606263,0.00064524,0.000655455,0.000693924,0.00059992,0.000637993,0.000578112,0.00061621,0.000949778,0.000987032,0.000857212,0.000894789,0.000867067,0.00090472,0.000867998,0.000905776,0.000772842,0.000810712,0.000785109,0.000823309,0.000551567,0.000590435,0.000617055,0.00065574,,
E07000041,0.000795217,0.000832197,0.000860745,0.000897263,0.000834197,0.000870245,0.000789395,0.000825342,0.001145118,0.001179571,0.001045768,0.001080002,0.001081691,0.001115511,0.001060109,0.001093234,0.001012829,0.001048496,0.000932272,0.000965134,0.00063654,0.000670262,0.00066976,0.000703394,,
E07000042,0.000847272,0.000910981,0.001000482,0.001062782,0.00087289,0.000934397,0.000860714,0.000921869,0.001306653,0.001365791,0.001125641,0.001185626,0.001156637,0.001216304,0.001239601,0.001299283,0.001137192,0.001197086,0.001149794,0.001210173,0.000802545,0.00086431,0.000848345,0.000909936,,
E07000043,0.000997272,0.001048109,0.00099664,0.001046948,0.000890912,0.000941197,0.000867612,0.000917942,0.001217193,0.001266391,0.001044404,0.001094354,0.001064979,0.001114664,0.001150518,0.001200745,0.001041794,0.001091705,0.001074131,0.001125434,0.000646835,0.000699671,0.000763637,0.000816072,,
E07000044,0.000785369,0.000842381,0.000803558,0.000859929,0.00077994,0.000835891,0.000738123,0.000794311,0.0011714,0.001226451,0.001021516,0.001077471,0.001040308,0.001096866,0.00104141,0.001099049,0.00092273,0.00097877,0.000984913,0.001043842,0.000654905,0.000715081,0.00068422,0.000744286,,
E07000045,0.000667613,0.000706176,0.000741905,0.00078003,0.000672334,0.000710465,0.000611305,0.0006496,0.001080806,0.001117717,0.000945145,0.000982691,0.000970472,0.001008147,0.001007341,0.001045147,0.000917118,0.000954604,0.000930921,0.000968803,0.000648342,0.000687082,0.000658588,0.0006973,,
E07000046,0.00127667,0.001351702,0.001323639,0.001397409,0.001232168,0.001305758,0.001174955,0.001248537,0.001683569,0.001755064,0.0014636,0.001536444,0.001534494,0.001606983,0.001633854,0.001705849,0.001529261,0.001601634,0.001534595,0.001607621,0.001084295,0.001159549,0.00111307,0.001188193,,
E07000047,0.000891685,0.00098567,0.001062544,0.001154822,0.001046675,0.001137441,0.000945757,0.001035781,0.001398064,0.001485881,0.00131356,0.001401691,0.001464325,0.001551801,0.00152273,0.001610802,0.00132472,0.001412925,0.001355832,0.00144596,0.000958253,0.001050398,0.000898663,0.000991106,,
E10000008,0.000300144,0.000306517,0.000322295,0.000328586,0.000299575,0.000305815,0.000284628,0.000290863,0.000433556,0.000439627,0.000385072,0.0003912,0.00039789,0.000404005,0.000409456,0.000415576,0.000373875,0.000380048,0.000375084,0.000381259,0.000257326,0.000263628,0.00027174,0.000278029,,
E06000026,0.000682134,0.000699167,0.0007301,0.000746801,0.000712202,0.000728731,0.000665114,0.000681725,0.000920626,0.000936568,0.000879075,0.000895116,0.000907325,0.000923148,0.000910746,0.000926584,0.000839259,0.000855441,0.00083023,0.000846239,0.000652821,0.000669272,0.000689571,0.000705939,,
E06000027,0.000947437,0.000982651,0.001060814,0.001095644,0.001052438,0.001087155,0.000975391,0.00101046,0.001386619,0.001420287,0.00128679,0.001321093,0.001390473,0.001424529,0.001449474,0.001483661,0.001320616,0.00135459,0.001348966,0.001383803,0.000954737,0.000991139,0.000953127,0.000989535,,
NEW Devon CCG,0.000315449,0.000320818,0.000338338,0.000343625,0.000321814,0.000327051,0.00030409,0.000309328,0.000437694,0.000442776,0.000402794,0.000407914,0.000416518,0.000421603,0.000423566,0.000428652,0.000387873,0.00039304,0.000386309,0.000391446,0.000283751,0.000289001,0.000300865,0.000306098,,
Eastern Locality,0.000408521,0.000421588,0.000451141,0.000464012,0.000421981,0.0004347,0.000405289,0.000417978,0.000611354,0.000623669,0.000553281,0.000565643,0.000572702,0.000584991,0.00057691,0.000589135,0.000529315,0.000541883,0.000518552,0.000530823,0.000360117,0.000372635,0.000383997,0.000396481,,
Exeter Sub-Locality,0.000704934,0.000736523,0.000764169,0.000795359,0.000738654,0.000769534,0.00070442,0.000735262,0.001025538,0.001055214,0.000942625,0.000972164,0.000971534,0.001000824,0.000955448,0.000984265,0.000896243,0.000926877,0.000833799,0.000862264,0.000575529,0.000604669,0.000612452,0.000641504,,
Mid Devon Sub-Locality,0.000726079,0.000774274,0.00085462,0.000901711,0.000762547,0.000808971,0.000742004,0.000788157,0.001115401,0.001160084,0.00097415,0.001019375,0.0010406,0.001085383,0.001098065,0.001142922,0.001002801,0.001047912,0.00101178,0.001057262,0.000702055,0.000748583,0.000725612,0.000772066,,
Wakley Sub-Locality,0.000811106,0.00088255,0.000860227,0.000930793,0.0007937,0.000863386,0.000759281,0.000829346,0.001230521,0.001299143,0.001134978,0.001204025,0.001142822,0.001211793,0.00111112,0.001180729,0.001085399,0.001154859,0.00110466,0.00117519,0.00076941,0.000841369,0.000852535,0.000924143,,
WEB Sub-Locality,0.00101469,0.001119164,0.001116216,0.001219098,0.001016516,0.001118531,0.000978773,0.001080078,0.001644511,0.001742802,0.001446501,0.001546114,0.001470213,0.001570179,0.001516335,0.001615986,0.001198925,0.001299745,0.00124657,0.001349003,0.000860473,0.000965009,0.000962447,0.001066414,,
Northern Locality,0.000790938,0.000821136,0.000803294,0.000833102,0.000731955,0.000761717,0.000706127,0.000735899,0.00099854,0.001027604,0.00086265,0.000892188,0.000891136,0.000920525,0.000956917,0.000986419,0.000880216,0.000909664,0.000896971,0.00092701,0.000589883,0.000620767,0.000645289,0.000676035,,
Western Locality,0.00055036,0.000563503,0.00059243,0.000605346,0.000577271,0.000590059,0.000536841,0.000549667,0.000756198,0.000768579,0.00071707,0.000729542,0.000741144,0.00075351,0.000747615,0.000760032,0.00068029,0.000692853,0.000682727,0.00069531,0.000531962,0.000544854,0.00055854,0.000571382,,
Plymouth Sub-Locality,0.000682134,0.000699167,0.0007301,0.000746801,0.000712202,0.000728731,0.000665114,0.000681725,0.000920626,0.000936568,0.000879075,0.000895116,0.000907325,0.000923148,0.000910746,0.000926584,0.000839259,0.000855441,0.00083023,0.000846239,0.000652821,0.000669272,0.000689571,0.000705939,,
SH&WD Sub-Locality,0.000711176,0.000769473,0.000801521,0.000859135,0.000770595,0.000827732,0.000693123,0.00075013,0.001127143,0.001182941,0.00100443,0.001060939,0.001027,0.001084026,0.001063059,0.001120946,0.000905804,0.000962471,0.000961878,0.00102123,0.000682133,0.000742543,0.000664452,0.000724929,,
South Devon & Torbay CCG,0.000571338,0.00058859,0.000630049,0.000647122,0.000611494,0.000628505,0.000565203,0.000582334,0.000855072,0.000871605,0.000774843,0.000791666,0.000824661,0.000841467,0.00085619,0.00087307,0.000782986,0.000799718,0.000797911,0.000814993,0.000558142,0.000575779,0.000560701,0.000578333,,
Coastal Locality,0.001390982,0.001546244,0.001629766,0.001782501,0.001395324,0.001548078,0.001284181,0.001436985,0.002267656,0.002413424,0.002002701,0.00215111,0.001972309,0.002121759,0.002092474,0.00224236,0.001867435,0.002016358,0.001889809,0.002041153,0.001346462,0.00150171,0.001346462,0.00150171,,
Moor-to-Sea Locality,0.001262198,0.001387328,0.001248184,0.001371949,0.001276303,0.001398759,0.00118838,0.001312556,0.001808265,0.001929099,0.001624968,0.00174815,0.001707534,0.001831628,0.00169075,0.001816391,0.001600478,0.001722691,0.00168849,0.001815655,0.001064212,0.001195364,0.001064212,0.001195364,,
Newton Abbot Locality,0.000906141,0.00097752,0.000980789,0.001051573,0.000891049,0.000961861,0.000809423,0.000880349,0.001478483,0.001546696,0.001253549,0.00132285,0.001308783,0.001378134,0.001361653,0.001430967,0.001262813,0.001332102,0.001264149,0.001333408,0.000859229,0.00093026,0.000884618,0.000955544,,
Paignton & Brixham Locality,0.001176025,0.00124495,0.00130372,0.001372067,0.00131744,0.001385224,0.001223759,0.001292426,0.00181734,0.00188375,0.001603132,0.001671468,0.001707073,0.001775564,0.001807021,0.001875592,0.001598009,0.001665729,0.001638595,0.001708729,0.001144335,0.001216993,0.001170008,0.001242548,,
Torquay Locality,0.001428516,0.001497509,0.001607244,0.001675243,0.001574565,0.001642631,0.001455445,0.001524114,0.002014805,0.002080174,0.001932788,0.001998809,0.002109015,0.002174006,0.002178472,0.002243949,0.00201742,0.00208277,0.002055127,0.002121738,0.00146917,0.001539403,0.001449523,0.001519858,,
Q1 - Most Deprived,0.001138982,0.001167485,0.001228029,0.001255736,0.001200402,0.001227961,0.001112793,0.001140544,0.001472971,0.00149905,0.001417291,0.001443496,0.001493962,0.001519562,0.001528628,0.001554164,0.001453824,0.00148006,0.001407219,0.001432725,0.001038397,0.001065447,0.001089255,0.001116122,,
