Area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01015063,0.06088571,0.056417303,0.056497283,0.048438916,0.052105442,0.054958264,0.05261963,0.05236872,0.066063553,0.07032392,0.069952053,0.069307894,0.068289359,0.06535264,0.061092827,0.061092827
E01015064,0.05166523,0.048303214,0.025119664,0.022376998,0.040906047,0.025466476,0.040410841,0.027153483,0.055638053,0.057146646,0.051268788,0.059568439,0.028628506,0.047614566,0.058332568,0.058332568
E01015065,0.052476756,0.049741926,0.049741926,0.054621382,0.030523445,0.026566851,0.055638053,0.054557601,0.064238839,0.067776244,0.066405601,0.060857459,0.060857459,0.073709318,0.067776244,0.059992041
E01015066,0.036242162,0.019430447,0.032532178,0.031758056,0.038915983,0.031909921,0.043841503,0.043326754,0.056810458,0.053118372,0.058853979,0.064672854,0.055638053,0.059568439,0.059568439,0.048655048
E01015067,0.05087837,0.054557601,0.048655048,0.056761923,0.058156819,0.049726683,0.054295005,0.053518111,0.06867454,0.063822133,0.059208802,0.058156819,0.062832768,0.03899456,0.048024787,0.048024787
E01015068,0.042738989,0.053996025,0.048860977,0.043104747,0.036440029,0.046953239,0.045679005,0.047216634,0.06143319,0.059767714,0.056983888,0.049621183,0.057882964,0.053996025,0.053996025,0.038544248
E01015069,0.05669029,0.049621183,0.05261963,0.041407157,0.047597785,0.052120165,0.046586265,0.048156917,0.064794955,0.067013228,0.067545338,0.058876911,0.060924846,0.059501535,0.05236872,0.05236872
E01015070,0.056761923,0.055840547,0.039279594,0.04178644,0.043753708,0.040637753,0.038838122,0.039551821,0.040970373,0.041196838,0.042828313,0.044536819,0.043696223,0.041771403,0.041771403,0.041771403
E01015071,0.076139848,0.067776244,0.077938374,0.071201834,0.061748037,0.063004541,0.056007726,0.067776244,0.073709318,0.070188821,0.067433904,0.05318032,0.063822133,0.064660951,0.070435501,0.057146646
E01015072,0.061777303,0.064267195,0.064267195,0.057158704,0.059409605,0.062863584,0.060250147,0.061256888,0.062415586,0.064009456,0.062049583,0.061783493,0.063777278,0.058559759,0.056269558,0.053630899
E01015073,0.063192509,0.05236872,0.050911628,0.053494407,0.052336566,0.05050624,0.055157205,0.056662339,0.070372597,0.07175539,0.070686885,0.075371741,0.075598615,0.074861702,0.069583924,0.069583924
E01015074,0.071803203,0.075928611,0.069583924,0.060756156,0.063235263,0.050910725,0.061381964,0.062038915,0.072381726,0.075971959,0.072037557,0.068078947,0.067790786,0.069855874,0.062631553,0.065460665
E01015075,0.074260275,0.07032392,0.06830652,0.063541362,0.058135664,0.060924846,0.058700067,0.057037188,0.071030815,0.071700441,0.082416846,0.084598329,0.08666169,0.080041699,0.076401302,0.071803203
E01015076,0.063609152,0.05251731,0.051176663,0.042884996,0.045679005,0.053518111,0.044471893,0.055840547,0.061092827,0.059445235,0.062125229,0.062977696,0.063924268,0.060299139,0.05318032,0.060299139
E01015077,0.073709318,0.073223621,0.06582854,0.054902926,0.05236872,0.054295005,0.059126168,0.061777303,0.065002739,0.062977696,0.065002739,0.062932006,0.062477029,0.066424678,0.066424678,0.062125229
E01015078,0.070339883,0.068366884,0.071496707,0.068199383,0.059600271,0.066169095,0.066222384,0.066939572,0.073128906,0.069203333,0.078175394,0.080604703,0.073227879,0.067654015,0.064794955,0.061381964
E01015079,0.069990828,0.059208802,0.059931305,0.057146646,0.060299139,0.063004541,0.061429937,0.063609152,0.081228628,0.077832065,0.073223621,0.075461481,0.07885146,0.078634337,0.074999821,0.064660951
E01015080,0.080415214,0.071087782,0.071496707,0.068199383,0.062307352,0.060892488,0.057301393,0.060892488,0.067681703,0.069771089,0.076562473,0.075593394,0.084814475,0.087830626,0.073316578,0.073316578
E01015081,0.059767714,0.058853979,0.049371024,0.049621183,0.05791938,0.061190538,0.054758447,0.059773448,0.064477098,0.068957003,0.068775371,0.069486188,0.063114677,0.058135664,0.058135664,0.049371024
E01015082,0.063818275,0.070701754,0.069410846,0.060690812,0.058791186,0.058632834,0.060469729,0.067012227,0.075095121,0.076562473,0.070615473,0.072683385,0.073685551,0.066382942,0.066382942,0.062001171
E01015083,0.068147764,0.062333869,0.061712386,0.058177348,0.064942859,0.062750348,0.063723766,0.066064495,0.077471268,0.066649465,0.071453185,0.059773448,0.067332175,0.068155184,0.065765669,0.065765669
E01015084,0.059208802,0.061092827,0.062329777,0.057475829,0.055211978,0.05283208,0.063924268,0.07343997,0.075523663,0.078000222,0.069307894,0.06830652,0.06678966,0.065002739,0.068501452,0.048860977
E01015085,0.05915074,0.055638053,0.057931861,0.065521818,0.065521818,0.063410734,0.058853979,0.069551603,0.078349544,0.081992189,0.077363735,0.073036218,0.071076855,0.06784729,0.075953827,0.062207391
E01015086,0.062603459,0.060756156,0.069990998,0.062333869,0.054176497,0.053910725,0.063235263,0.057581283,0.0674508,0.074092554,0.080159819,0.071493101,0.075716323,0.073646774,0.077272347,0.073646774
E01015087,0.057426372,0.059386558,0.057120058,0.052709688,0.05229136,0.054689062,0.054209568,0.056156179,0.059956717,0.058982423,0.062970645,0.059393509,0.057656501,0.054038925,0.052556012,0.052556012
E01015088,0.067221119,0.065751981,0.062750348,0.061754391,0.067174525,0.065040553,0.060146577,0.061536828,0.069653706,0.067747146,0.063490333,0.061349554,0.060722623,0.060554125,0.059233536,0.056016232
E01015089,0.072244005,0.070508734,0.060015518,0.081127785,0.068245599,0.065053634,0.058853979,0.059208802,0.065053634,0.061092827,0.06945766,0.068501452,0.060423118,0.059445235,0.059445235,0.047752357
E01015090,0.037359543,0.041780862,0.040233091,0.037194241,0.038736685,0.040027538,0.045684225,0.050022081,0.066621751,0.065521818,0.061748037,0.05915074,0.052067838,0.055994191,0.055994191,0.055994191
E01015091,0.038382989,0.037194241,0.037359543,0.037359543,0.030315245,0.043069179,0.04120429,0.054295005,0.060423118,0.055840547,0.054295005,0.049873872,0.051991292,0.051176663,0.044947025,0.036440029
E01015092,0.017403731,0.014762899,0.017592228,0.017038594,0.014358773,0.016631493,0.013657747,0.015744731,0.016861708,0.017882751,0.015245612,0.018887777,0.016280692,0.014946944,0.017249706,0.014946944
E01015093,0.048253283,0.044869139,0.051629998,0.045432385,0.051991292,0.060756156,0.063004541,0.076234742,0.090329087,0.077938374,0.084582052,0.087567845,0.086795238,0.094917176,0.079066503,0.079066503
E01015094,0.042238949,0.042884996,0.049621183,0.051176663,0.043326754,0.051716903,0.051991292,0.064660951,0.069203783,0.069990828,0.070665261,0.065053634,0.064296422,0.062125229,0.056810458,0.056810458
E01015095,0.069203783,0.067313208,0.062207391,0.06784729,0.065521818,0.060421672,0.054206669,0.069990828,0.071803203,0.071719199,0.06409196,0.071719199,0.071201834,0.065960789,0.065960789,0.058332568
E01015096,0.05340776,0.062010678,0.054989586,0.053700294,0.047752357,0.054902926,0.065053634,0.069203783,0.075716323,0.073206118,0.057814338,0.067158558,0.068289359,0.070665261,0.060671468,0.053518111
E01015097,0.054178581,0.076222598,0.060015518,0.054178581,0.052892133,0.057437589,0.051268788,0.055071463,0.055071463,0.060559037,0.065585025,0.029310881,0.049374288,0.048655048,0.048655048,0.048655048
