Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01015264,5,6,10,48,31,100
E01015265,9,7,8,45,33,102
E01015266,12,11,13,44,19,99
E01015267,7,10,10,50,30,107
E01015268,6,6,10,45,37,104
E01015269,6,7,12,53,35,113
E01015270,6,6,11,53,40,116
E01015271,5,4,7,51,41,108
E01019886,20,15,26,92,51,204
E01019887,9,13,14,40,25,101
E01019888,8,6,12,50,39,115
E01019889,9,9,15,50,35,118
E01019890,7,7,14,62,37,127
E01019891,7,6,13,55,19,100
E01019892,21,60,57,88,25,251
E01019893,18,20,26,80,30,174
E01019894,3,2,6,42,51,104
E01019895,5,4,9,49,42,109
E01019896,4,2,8,50,50,114
E01019897,7,8,18,43,26,102
E01019898,7,10,22,81,48,168
E01019899,9,5,10,47,26,97
E01019900,7,6,10,60,49,132
E01019901,6,6,8,49,28,97
E01019902,11,9,15,68,43,146
E01019903,8,7,21,72,35,143
E01019904,9,6,14,45,25,99
E01019905,11,7,18,75,31,142
E01019906,8,10,16,46,24,104
E01019907,6,7,11,45,35,104
E01019908,13,16,21,60,14,124
E01019909,7,5,15,63,43,133
E01019910,8,4,19,57,30,118
E01019911,3,6,6,48,48,111
E01019912,10,6,12,53,41,122
E01019913,6,2,5,42,58,113
E01019914,12,16,18,68,34,148
E01019915,7,5,12,57,46,127
E01019916,19,22,18,50,19,128
E01019917,12,9,20,51,17,109
E01019918,15,14,13,64,25,131
E01019919,12,16,18,48,16,110
E01019920,10,12,13,56,20,111
E01019921,10,9,18,51,24,112
E01019922,12,9,14,47,26,108
E01019923,5,6,12,39,22,84
E01019924,11,11,17,52,16,107
E01019925,6,7,16,39,17,85
E01019927,9,8,10,34,20,81
E01019928,8,11,15,46,18,98
E01019929,9,9,16,44,19,97
E01019930,6,9,12,44,27,98
E01019931,8,5,10,41,25,89
E01019932,13,9,15,48,31,116
E01019933,7,7,12,36,27,89
E01019934,9,6,14,54,43,126
E01019935,5,3,7,48,32,95
E01019936,4,4,6,40,27,81
E01019937,11,8,15,76,42,152
E01019938,10,8,17,86,42,163
E01019939,10,3,12,54,31,110
E01019940,7,2,10,57,39,115
E01019942,9,9,17,58,29,122
E01019943,8,5,14,55,31,113
E01019944,12,11,17,54,24,118
E01019945,20,9,18,75,35,157
E01019946,5,3,8,43,46,105
E01019947,8,6,15,56,48,133
E01019948,7,3,8,37,39,94
E01019949,6,7,11,39,41,104
E01019950,5,4,7,40,32,88
E01019951,9,6,9,77,59,160
E01019952,8,3,14,59,45,129
E01019953,6,5,7,49,43,110
E01019954,13,16,17,62,31,139
E01019955,7,6,11,50,37,111
E01019956,6,7,11,54,44,122
E01019957,6,3,4,46,66,125
E01019958,8,4,12,62,47,133
E01019959,4,5,11,41,22,83
E01019960,7,6,14,47,20,94
E01019961,14,7,18,103,50,192
E01019962,16,11,19,92,36,174
E01019963,6,6,18,56,29,115
E01019964,6,4,8,43,20,81
E01019965,7,9,20,52,31,119
E01019966,5,4,7,37,25,78
E01019967,5,4,10,47,26,92
E01019968,8,9,14,45,31,107
E01019969,7,12,13,39,18,89
E01019970,8,10,13,40,21,92
E01019971,15,22,17,39,14,107
E01019972,12,15,18,39,10,94
E01019973,11,9,12,48,24,104
E01019974,8,9,13,40,26,96
E01019975,10,14,15,31,13,83
E01019976,9,8,17,41,29,104
E01019977,7,9,16,42,23,97
E01019980,14,22,21,35,11,103
E01019981,10,10,14,45,15,94
E01019982,12,19,22,42,9,104
E01019983,10,11,13,44,27,105
E01019984,9,11,16,38,14,88
E01019985,11,13,16,45,10,95
E01019986,7,16,14,41,22,100
E01019987,33,20,14,32,18,117
E01019988,11,10,14,42,22,99
E01019989,8,19,14,29,12,82
E01019990,12,17,13,44,12,98
E01019991,12,17,16,38,12,95
E01019992,13,14,14,49,18,108
E01019993,9,8,10,44,13,84
E01019994,41,17,11,28,12,109
E01019995,43,16,13,33,19,124
E01019996,19,14,11,21,13,78
E01019997,57,12,9,22,7,107
E01019998,7,11,13,42,19,92
E01019999,24,6,12,34,15,91
E01020000,12,10,14,34,17,87
E01020001,9,8,11,45,25,98
E01020002,14,18,20,52,23,127
E01020003,10,11,14,48,32,115
E01020004,10,8,14,50,22,104
E01020005,13,13,20,44,20,110
E01020006,26,20,24,48,15,133
E01020007,62,11,8,17,5,103
E01020008,69,17,12,21,5,124
E01020009,14,12,16,37,14,93
E01020010,14,18,23,56,17,128
E01020011,6,7,10,41,25,89
E01020012,14,14,20,45,17,110
E01020013,13,18,13,32,14,90
E01020014,12,15,16,47,14,104
E01020015,13,19,21,50,17,120
E01020016,34,28,16,45,17,140
E01020017,79,31,23,26,10,169
E01020018,34,33,15,40,21,143
E01020019,117,9,2,14,17,159
E01020020,67,13,9,20,7,116
E01020021,51,9,13,31,12,116
E01020022,90,16,9,21,7,143
E01020023,12,18,29,70,27,156
E01020024,10,11,15,48,25,109
E01020025,13,28,17,33,13,104
E01020026,11,12,16,51,32,122
E01020027,11,12,15,49,20,107
E01020029,11,14,18,51,16,110
E01020030,14,27,23,49,17,130
E01020031,9,20,26,44,17,116
E01020032,12,12,18,39,15,96
E01020033,10,13,24,52,40,139
E01020035,24,34,29,66,28,181
E01020036,10,11,15,42,23,101
E01020037,11,13,11,37,17,89
E01020038,12,16,19,56,21,124
E01020039,21,18,17,55,23,134
E01020040,7,9,12,43,19,90
E01020041,17,22,24,66,20,149
E01020042,9,11,12,47,29,108
E01020043,12,11,20,66,26,135
E01020044,8,6,16,57,27,114
E01020045,9,5,17,57,27,115
E01020046,11,7,12,58,23,111
E01020047,10,11,18,66,45,150
E01020048,16,21,19,57,25,138
E01020049,8,4,10,50,25,97
E01020050,11,11,17,82,47,168
E01020051,7,6,11,56,46,126
E01020052,13,13,17,51,27,121
E01020053,11,11,15,38,23,98
E01020054,13,21,24,65,27,150
E01020055,13,12,15,57,28,125
E01020056,13,10,21,75,31,150
E01020057,15,20,24,62,21,142
E01020058,13,10,19,64,27,133
E01020059,13,6,19,80,28,146
E01020060,13,10,14,44,32,113
E01020061,16,9,21,68,32,146
E01020062,7,11,12,55,25,110
E01020063,12,13,22,80,38,165
E01020064,15,10,23,50,25,123
E01020065,20,15,19,53,19,126
E01020066,23,25,35,85,30,198
E01020067,15,14,22,52,19,122
E01020068,8,6,13,55,27,109
E01020069,7,6,13,58,24,108
E01020070,9,9,14,71,32,135
E01020071,11,10,19,61,31,132
E01020072,8,7,14,66,25,120
E01020073,8,5,10,61,32,116
E01020074,11,8,18,87,32,156
E01020075,11,9,21,63,29,133
E01020076,12,10,15,66,22,125
E01020077,8,8,15,57,23,111
E01020078,8,11,11,41,18,89
E01020079,8,8,11,41,20,88
E01020080,6,5,9,44,24,88
E01020081,9,10,11,37,24,91
E01020082,6,7,10,41,21,85
E01020083,15,12,21,80,32,160
E01020084,8,8,14,43,27,100
E01020085,14,11,20,48,16,109
E01020086,6,9,12,46,30,103
E01020087,10,7,16,76,42,151
E01020088,9,10,17,72,34,142
E01020089,15,14,26,71,36,162
E01020090,7,6,15,62,32,122
E01020091,8,5,10,46,26,95
E01020092,6,5,13,38,36,98
E01020093,7,7,17,37,24,92
E01020094,13,11,9,40,30,103
E01020095,11,13,15,40,15,94
E01020096,12,15,14,41,27,109
E01020097,13,12,17,89,41,172
E01020098,11,8,14,78,42,153
E01020099,6,4,8,56,29,103
E01020100,4,3,5,42,21,75
E01020101,8,9,10,45,29,101
E01020102,14,13,17,53,15,112
E01020103,13,12,15,48,14,102
E01020104,11,16,16,30,9,82
E01020105,10,12,15,45,27,109
E01020106,4,5,8,37,32,86
E01020107,8,7,11,50,41,117
E01020108,11,10,23,73,37,154
E01020109,9,6,13,46,24,98
E01020110,10,22,21,47,26,126
E01020111,11,8,12,44,16,91
E01020112,12,10,16,49,22,109
E01020113,12,10,12,40,22,96
E01020114,8,6,11,38,18,81
E01020115,5,6,12,41,23,87
E01020116,10,9,12,57,24,112
E01020117,7,7,13,55,29,111
E01020118,10,8,15,41,18,92
E01020119,6,5,9,53,31,104
E01020120,11,8,18,64,31,132
E01020121,14,9,20,66,30,139
E01020122,9,12,15,68,28,132
E01020123,9,7,13,46,26,101
E01020124,6,7,9,41,28,91
E01020125,9,4,12,42,33,100
E01020126,6,8,11,63,33,121
E01020127,11,7,17,70,29,134
E01020128,8,7,15,48,26,104
E01020129,8,7,9,39,15,78
E01020130,12,13,16,44,13,98
E01020131,12,9,20,81,31,153
