Area,16 to 24
E02004197,0.055509507
E02004198,0.068522689
E02004199,0.054675115
E02004200,0.058106882
E02004201,0.053520899
E02004202,0.058395965
E02004203,0.058932126
E02004204,0.057371879
E02004205,0.054932164
E02004206,0.069922748
E02004207,0.055620064
E02004208,0.05927097
E02004209,0.062393821
E02004210,0.079309599
E02004211,0.061633837
E02004212,0.055410714
E02004213,0.061896939
E02004214,0.06559066
E02004215,0.075191795
E02004216,0.054387461
E02004217,0.055913237
E02004218,0.052423925
E02004219,0.06349368
E02004220,0.053752002
E02004221,0.065809264
E02004222,0.058867581
E02004223,0.048235494
E02004224,0.054780368
E02004225,0.060036105
E02004226,0.050766022
E02004227,0.052674299
E02004228,0.049823961
E02004229,0.05606316
E02004230,0.062303373
E02004231,0.049192513
E02004232,0.05338638
E02004233,0.062920771
E02004234,0.055138998
E02004235,0.058692082
E02006840,0.056444616
TOWN01,0.055913237
TOWN02,0.059257429
TOWN03,0.059988275
TOWN04,0.056206563
TOWN05,0.06541832
TOWN06,0.05542113
TOWN07,0.057645783
TOWN08,0.055032049
TOWN09,0.062785037
TOWN10,0.0635699
TOWN11,0.066584403
TOWN12,0.055539498
TOWN13,0.051381202
TOWN14,0.062739216
TOWN15,0.054466807
TOWN16,0.052364813
TOWN17,0.060595377
TOWN18,0.059147572
TOWN19,0.056345915
TOWN20,0.059341315
TOWN21,0.055456681
TOWN22,0.057447357
TOWN23,0.07040197
TOWN24,0.073605085
TOWN25,0.057291256
TOWN26,0.058343887
TOWN27,0.06723613
TOWN28,0.057654312
TOWN29,0.05775016
DIV1,0.067752443
DIV2,0.055550472
DIV3,0.060990077
DIV4,0.06430024
DIV5,0.059402023
DIV6,0.050166651
DIV7,0.04997633
DIV8,0.056546931
DIV9,0.060487592
DIV10,0.06541832
DIV11,0.05684945
DIV12,0.051921217
DIV13,0.051610828
DIV14,0.052380279
DIV15,0.057540461
DIV16,0.053717441
DIV17,0.058839297
DIV18,0.05507163
DIV19,0.063003144
DIV20,0.063671919
DIV21,0.058243403
DIV22,0.07959467
DIV23,0.058926419
DIV24,0.054418636
DIV25,0.065989755
DIV26,0.063125557
DIV27,0.054123871
DIV28,0.068415342
DIV29,0.051381202
DIV30,0.056533176
DIV31,0.058321829
DIV32,0.055724946
DIV33,0.061116656
DIV34,0.062310489
DIV35,0.064905625
DIV36,0.062463162
DIV37,0.060253125
DIV38,0.057758544
DIV39,0.059827205
DIV40,0.063755625
DIV41,0.055161871
DIV42,0.068435305
DIV43,0.075544385
DIV44,0.055556041
DIV45,0.060208704
DIV46,0.076028519
DIV47,0.069778659
DIV48,0.062920771
DIV49,0.067765442
DIV50,0.055709579
DIV51,0.061756361
DIV52,0.054300826
DIV53,0.058404577
DIV54,0.066647654
DIV55,0.052697597
DIV56,0.056114919
DIV57,0.052380848
DIV58,0.055533261
CHSCTAXE,0.068327225
CHSCTBARNSTAPLE,0.058815986
CHSCTBIDEFORD,0.058331496
CHSCTBRAUNTON,0.058876795
CHSCTCREDITON,0.054694046
CHSCTCULLOMPTON,0.058185377
CHSCTDAWLISH,0.064564878
CHSCTEXETERCHALL,0.061675102
CHSCTEXETERSYCAMORE,0.06580503
CHSCTEXMOUTH,0.066584403
CHSCTHONITON,0.060972069
CHSCTIVYBRIDGE,0.053708374
CHSCTKINGSBRIDGE,0.060595377
CHSCTNABBOT,0.060598427
CHSCTOKE,0.055689306
CHSCTSMOLTON,0.056405344
CHSCTTAVISTOCK,0.057484123
CHSCTTEIGN,0.056997867
CHSCTTIVERTON,0.057214664
CHSCTTORRINGTON,0.05255735
CHSCTTOTNES,0.057741251
Eastern,0.062449879
Northern,0.057433105
Southern,0.060057155
Western,0.057142266
