Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020006,11,15,23,13,5,66
E01020007,26,10,7,5,1,50
E01020008,15,9,6,5,1,35
E01020009,3,7,9,7,2,28
E01020010,6,13,22,16,5,61
E01020011,2,3,6,8,4,24
E01020012,5,10,17,14,5,51
E01020013,6,10,13,12,5,46
E01020014,5,10,17,19,4,55
E01020015,6,15,20,17,5,63
E01020016,14,26,19,19,6,84
E01020017,26,24,18,11,3,82
E01020018,15,23,18,14,6,76
E01020019,27,4,2,3,3,38
E01020020,24,9,7,6,3,49
E01020021,19,9,11,9,4,53
E01020022,34,11,9,6,2,63
E01020023,3,7,15,14,5,43
E01020024,2,6,12,10,5,35
E01020025,5,15,15,10,3,47
E01020026,3,7,11,12,6,39
E01020027,3,6,9,9,4,31
E01020029,5,11,17,14,4,51
E01020030,6,23,21,15,6,71
E01020031,4,12,19,12,5,53
E01020032,4,14,14,15,4,51
E01020033,4,9,19,16,11,59
E01020035,4,10,13,10,4,41
E01020036,4,7,14,16,6,48
E01020037,5,9,14,13,5,45
E01020038,3,7,12,12,4,38
E01020039,7,14,16,20,8,67
E01020040,3,7,12,13,6,40
E01020041,7,15,21,22,7,73
E01020042,3,5,10,12,6,35
E01020043,3,4,13,12,5,36
E01020044,2,4,8,12,5,30
E01020045,2,3,9,11,5,30
E01020046,4,4,15,18,6,47
E01020047,2,5,10,14,8,39
E01020048,6,13,20,18,8,66
E01020049,3,3,10,16,7,39
E01020050,4,7,15,25,13,64
E01020051,2,2,7,11,8,30
E01020052,5,9,18,18,8,58
E01020053,4,8,13,13,7,45
E01020054,3,8,13,13,5,42
E01020055,5,8,17,20,9,60
E01020056,4,7,19,25,9,65
E01020057,6,12,21,19,7,66
E01020058,4,6,14,14,6,43
E01020059,4,4,20,24,9,62
E01020060,4,6,14,15,9,49
E01020061,4,5,12,12,5,38
E01020062,2,5,10,12,5,34
E01020063,5,8,22,24,12,70
E01020064,3,5,11,10,4,33
E01020065,9,12,16,17,6,60
E01020066,5,10,18,16,5,55
