,,4,5,6,7,8,9
Area,Label,2007-2011,2008-2012,2009-2013,2010-2014,2011-2015,2012-2016
E01019914,East Devon 020C,79.39973381,78.58873711,78.66856352,78.24921294,77.72164893,77.49524399
E01019915,East Devon 020D,83.43720898,83.29794381,84.70794337,84.35706706,84.83623191,81.08498598
E01019916,East Devon 019A,79.96983618,81.49358647,80.23705892,80.87407637,80.57970596,80.72866643
E01019917,East Devon 019B,79.97387974,79.58054761,79.19902108,79.73906863,78.5661795,77.32716891
E01019918,East Devon 019C,82.0784544,82.27719285,81.65058737,80.87706643,80.71574975,80.58050006
E01019919,East Devon 019D,80.59725022,80.79573653,80.40968224,79.46370313,79.76477097,80.44576982
E01019920,East Devon 018A,80.87594642,81.97421836,81.60508292,81.58475474,81.46878616,81.46546417
E01019921,East Devon 018B,88.64696871,87.41872354,85.73259121,86.4454083,85.65751718,85.66741353
E01019922,East Devon 018C,80.17107473,80.37246286,78.49927209,78.42067301,78.27916107,79.72609748
E01019923,East Devon 018D,78.29878738,79.1737485,79.29114474,79.97156994,79.94473255,82.39457912
E01019924,East Devon 018E,82.99404177,84.65541058,87.78002531,82.78783248,92.48619491,90.33573722
E01019925,East Devon 004A,79.63925222,79.96887005,80.87742726,83.4276973,83.55039433,84.09066595
E01019927,East Devon 002A,79.58805026,80.17785276,80.45091292,81.5786452,82.06681279,79.87625869
E01019928,East Devon 003A,79.20936949,79.73303326,80.93419853,81.29391938,80.44221696,79.7180772
E01019929,East Devon 003B,86.08213366,84.56472538,84.24847228,84.56621514,84.18143723,83.0586243
E01019930,East Devon 003C,85.59243952,84.98884587,83.00462594,83.48633345,82.10393317,82.56902575
E01019931,East Devon 003D,82.23886923,82.95691023,83.49404427,82.14209244,82.71342803,82.25790718
E01019932,East Devon 002B,79.06325798,79.5349555,79.06274979,79.88953609,80.47028224,80.16703119
E01019933,East Devon 002C,81.88781747,83.6736016,83.3349364,86.05290458,86.90903592,86.26773591
E01019934,East Devon 002D,82.06799631,82.22349269,82.25779048,82.52835597,83.57191167,82.0096246
E01019935,East Devon 007C,87.08626862,86.722811,88.22772201,89.86239929,88.53517331,88.64412636
E01019936,East Devon 007D,77.93658885,78.02885124,77.46481186,77.62963824,79.6240952,80.45280327
E01019937,East Devon 013A,83.66175373,89.00387353,89.12210861,87.96549034,87.58612684,86.95442431
E01019938,East Devon 001B,83.81272647,80.9391737,83.48521646,79.85762042,83.90252828,84.63762875
E01019939,East Devon 008A,86.64273315,89.17981926,89.92373678,88.61606099,87.76786967,86.8197018
E01019940,East Devon 008B,80.88868103,83.95822883,84.43221838,84.52371157,85.71657861,86.00041627
E01019942,East Devon 008C,82.78370584,82.83067741,82.74513668,83.96540416,84.42392746,84.50441375
E01019943,East Devon 008D,84.86633861,84.90428756,86.14202284,86.91566281,86.65157189,87.45072206
E01019944,East Devon 008E,83.01330286,82.29969712,82.59352988,82.39649267,83.10787411,83.45064889
E01019945,East Devon 013B,86.23832227,84.57972955,85.44840232,84.80123727,84.63585151,84.20665145
E01019946,East Devon 010A,83.12285158,82.80856229,82.64993808,82.48917601,80.8542526,80.56945692
E01019947,East Devon 010B,78.69754822,79.86258453,79.30978904,77.06435196,77.95932804,77.71527529
E01019948,East Devon 010C,84.45433496,84.122909,84.33023023,85.0477058,86.6265543,86.27370846
E01019949,East Devon 010D,83.67330775,84.17775624,84.07737918,82.53436522,82.65072004,84.01876183
E01019950,East Devon 010E,80.01449066,83.10659964,78.90287151,81.80246108,82.32954843,82.82150255
E01019951,East Devon 009C,82.50508688,84.17244185,83.74863755,83.58257307,83.0099488,82.30816622
E01019952,East Devon 011A,84.55191024,83.9310817,83.63069822,84.66749343,83.96560263,83.47141493
E01019953,East Devon 011B,86.85957944,88.22414371,86.66541196,86.96920173,86.67776889,86.65625192
E01019954,East Devon 011C,87.55983492,88.17628226,89.97043579,86.5978069,84.58023938,85.34222366
E01019955,East Devon 011D,82.4217506,81.79767897,82.07672686,83.62805761,83.04105722,82.94179583
E01019956,East Devon 012A,81.57832749,81.01933444,82.4468488,84.8676951,84.61070965,85.02779989
E01019957,East Devon 012B,86.49423374,86.99147034,86.8213506,85.82168101,86.20463397,86.72758514
E01019958,East Devon 012C,82.44897123,82.81743781,82.9281233,82.98650515,83.11764576,82.39742243
E01019959,East Devon 004D,85.26806068,84.57352327,83.60117188,85.35178172,86.03853924,83.12126614
E01019960,East Devon 004E,86.3976983,85.68105069,84.19382428,83.91560059,85.14994354,84.48981142
E01019961,East Devon 007E,80.01766379,81.72387457,83.27550314,83.08102818,83.53291097,85.08653908
E01019962,East Devon 004F,85.85560242,86.12904,87.27584146,86.78061906,86.06474037,86.0850505
E01019963,East Devon 013C,85.06313016,84.21211044,83.66859424,84.33735497,85.66251465,85.86535064
E01019964,East Devon 014B,88.55248782,88.91925234,87.18227955,87.88979803,86.87189148,86.12151851
E01019965,East Devon 014C,84.27675976,85.47518804,84.88045038,85.28068436,84.64102846,85.00530853
E01019966,East Devon 005E,84.22714144,83.11837044,83.10729718,82.54873297,83.10246697,84.90778997
E01019967,East Devon 001C,83.48583506,83.96246343,87.104271,89.2878562,86.24868973,85.02745457
E01019968,Exeter 014A,83.08029551,83.85801941,84.13580268,83.3321634,81.47169894,80.89749253
E01019969,Exeter 014B,84.09530813,82.89030279,81.65473664,80.53810963,80.12592929,79.69657521
E01019970,Exeter 014C,74.25525762,75.14377152,75.28519327,75.39214187,75.82157692,77.17410343
E01019971,Exeter 014D,75.85780117,77.24860111,77.2728669,75.49999927,75.66734842,75.90714707
E01019972,Exeter 014E,81.99515402,82.07664687,80.71202352,80.5475959,83.45425993,81.07501315
E01019973,Exeter 012A,83.99109076,81.75656605,80.15277776,79.50081703,79.72481617,79.37847234
E01019974,Exeter 012B,82.29584265,83.32717401,84.15139117,85.09954932,85.97684701,86.18991982
E01019975,Exeter 010A,82.02295449,80.34760301,78.90522544,79.64641924,77.70246321,80.12484754
E01019976,Exeter 012C,81.6801299,81.19009168,80.79163481,81.20975278,80.69745764,81.0190842
E01019977,Exeter 012D,82.95302245,84.28817632,84.53680221,83.93319566,81.95868466,82.40383742
E01019980,Exeter 005A,82.89940185,83.11936155,83.9710817,84.12009327,82.73900249,81.10502038
E01019981,Exeter 012E,79.98848705,82.00330786,83.98630557,82.98182851,82.81187119,83.42533334
E01019982,Exeter 005B,82.71593819,83.51182308,87.71572577,92.32869567,82.94874991,82.42753231
E01019983,Exeter 005C,82.59754361,83.88175578,85.12343965,85.06011309,85.6452016,83.38280092
E01019984,Exeter 005D,80.87721159,81.96247614,84.02781078,83.76523517,89.59070041,85.25843044
E01019985,Exeter 005E,80.06134312,79.0050073,78.98834051,77.866505,77.61454442,77.78783152
E01019986,Exeter 007A,82.3981964,85.64936654,84.47666552,82.87859663,82.50040564,85.35759511
E01019987,Exeter 006A,78.41716473,78.47015594,78.12112131,78.51860975,79.03572408,80.87292352
E01019988,Exeter 013A,83.75397465,84.2175478,85.13006924,84.17261052,84.08391224,84.34134005
E01019989,Exeter 006B,82.08896609,81.99415499,84.63058162,83.29973605,85.9208291,85.66140665
E01019990,Exeter 002A,81.00207207,82.02190217,81.79616398,80.20993446,78.77566976,78.46822994
E01019991,Exeter 002B,80.88221415,80.27920516,80.54917686,80.85372515,78.59472415,78.38229551
E01019992,Exeter 003A,84.22991196,83.95836242,83.56599949,80.20288403,80.88163696,79.12506824
E01019993,Exeter 002C,83.49010971,87.29466249,92.0312385,94.36360592,85.25752044,94.71730017
E01019994,Exeter 008A,84.00215926,81.86192163,82.48151565,81.64444549,83.67382876,82.5880605
E01019995,Exeter 008B,73.57711978,74.03534425,74.7147774,75.40126725,74.89845312,75.42484594
E01019996,Exeter 009A,76.21435103,76.95992183,78.05092131,77.59730149,77.08895742,77.89801772
E01019997,Exeter 004A,82.88918339,80.84082318,82.10738858,82.37534709,82.79740109,81.96973962
E01019998,Exeter 001C,85.9039144,87.89077288,89.35555277,89.42613319,89.11215927,90.12972903
E01019999,Exeter 001D,87.21452629,87.48121387,88.00305701,83.44368898,83.26570048,83.01501464
E01020000,Exeter 002D,76.87096113,78.61281352,79.80770729,79.38127344,79.03453575,80.18882759
E01020001,Exeter 001E,82.85833807,82.3110867,81.59576548,82.70669712,83.63219824,85.36589858
E01020002,Exeter 003B,84.0753836,82.01219409,82.48758025,84.44125439,81.83955735,81.87807347
E01020003,Exeter 003C,83.65847705,84.51980278,85.69780451,86.13694232,86.91180366,87.44480506
E01020004,Exeter 003D,83.91430577,85.0167387,88.23615479,86.18116022,89.61017189,92.81495474
E01020005,Exeter 003E,83.85096069,84.10147775,85.17152698,82.88897178,82.96030829,81.95912825
E01020006,Exeter 006C,87.86663155,81.60863187,81.95608158,80.9976696,81.33747826,79.53917823
E01020007,Exeter 002E,70.73832213,70.63668243,72.14053419,71.96592137,72.2035056,69.96028987
E01020008,Exeter 006D,82.60789378,85.73134149,89.3434144,86.59727236,84.29284488,82.92508419
E01020009,Exeter 006E,88.28221704,99.5508634,88.26143139,83.39276744,82.6765625,83.00491424
E01020010,Exeter 013B,79.30421861,81.19917421,81.13563838,79.81715723,79.80590357,81.06601557
E01020011,Exeter 015A,82.53823309,87.3619948,85.8649981,85.00198973,86.99068245,87.33931368
E01020012,Exeter 015B,80.33890304,79.64768435,80.30171206,79.91179178,79.93287346,80.9470887
E01020013,Exeter 013C,77.88207894,77.81059574,77.82158723,77.9718854,75.89783097,76.0805376
E01020014,Exeter 013D,78.63886879,79.27745141,78.95965216,78.88313197,79.52410981,78.70166041
E01020015,Exeter 013E,81.22291663,79.28462891,80.04797454,80.66688701,89.22541122,80.01422827
E01020016,Exeter 008C,78.39759555,78.45912422,79.3466535,81.41554457,80.24644196,77.69218054
E01020017,Exeter 008D,80.18585585,82.48221877,83.39251173,82.10377609,84.57656119,84.10510288
E01020018,Exeter 008E,80.12639615,80.96694752,80.02330887,81.93470982,80.38352516,81.60782175
E01020019,Exeter 004B,89.13370616,93.23014794,96.76547075,98.79175214,102.0429051,101.502309
E01020020,Exeter 004C,73.08046633,70.452773,75.17202048,74.95772785,74.27581573,76.75742087
E01020021,Exeter 004D,77.87959577,79.31303936,78.50713418,78.61247516,75.44456998,72.90812136
E01020022,Exeter 004E,72.77423409,72.41426063,73.92775428,74.16450952,76.44709176,78.75220998
E01020023,Exeter 009B,82.57832222,82.71587853,83.58473253,83.68115193,83.79748301,83.68079047
E01020024,Exeter 009C,82.10781024,80.71094408,82.21843167,82.24691164,81.0734714,82.12593397
E01020025,Exeter 009D,80.1795703,81.24523019,82.74295203,83.63824296,84.61601066,84.1312013
E01020026,Exeter 011A,85.34943093,84.69891878,84.47256287,86.54745033,86.75354982,86.99208465
E01020027,Exeter 011B,82.19375103,82.66220142,80.49035636,81.47489806,83.48208363,87.7611955
E01020029,Exeter 010B,83.16598904,84.24420267,84.14074538,83.4738779,85.40930611,84.4986458
E01020030,Exeter 010C,77.46160201,77.69159963,78.59316919,79.07444372,80.47294252,82.10714083
E01020031,Exeter 010D,83.86982077,82.42691843,82.02391609,83.10633476,82.43698253,82.68697668
E01020032,Exeter 010E,79.95665937,79.37679776,81.82445022,82.90173,83.04941282,83.37159712
E01020033,Exeter 015C,85.22256346,83.68869247,84.34031214,86.66187725,85.27602907,85.59013888
E01020035,Exeter 011D,82.57835058,83.80746344,85.34708467,85.36072978,85.49593954,84.79819897
E01020036,Exeter 007B,82.79963395,82.51103297,83.28869571,84.17880445,83.45781603,83.33900918
E01020037,Exeter 007C,76.3447602,78.71919508,79.17070039,80.73444771,81.66886308,82.21829978
E01020038,Exeter 011E,81.80389649,83.18502715,83.82643145,84.20354756,86.7163718,87.5305497
E01020039,Exeter 007D,81.043332,80.129889,80.58868119,80.13383111,78.87106412,78.40720096
E01020040,Exeter 007E,80.92996798,81.82061285,82.59931514,80.81020981,82.49441383,83.03978834
E01020041,Mid Devon 011A,79.72732543,80.3090886,79.54842399,79.57545859,80.61702896,80.08843017
E01020042,Mid Devon 011B,84.10719563,85.53634747,85.55794198,85.84730395,84.17668573,84.93922713
E01020043,Mid Devon 008A,80.0188233,78.9709801,80.30709624,81.69443533,82.34512338,82.36567627
E01020044,Mid Devon 008B,84.61875461,84.91138368,83.66814594,83.71246552,83.97238391,85.51761692
E01020045,Mid Devon 006A,81.0761447,82.80341596,84.15797837,84.01153858,84.31413417,85.5472238
E01020046,Mid Devon 001A,83.02955257,84.83628929,84.19362314,84.44741575,83.65919281,82.6095587
E01020047,Mid Devon 002A,79.86527419,79.94260368,80.62764427,81.54485332,81.10634141,80.95279616
E01020048,Mid Devon 005A,82.19497445,82.84569956,84.32860351,85.26438946,83.1402409,83.33077323
E01020049,Mid Devon 001B,79.74398928,81.6213201,83.25924801,83.01569622,86.3610937,86.35471365
E01020050,Mid Devon 001C,82.31456799,81.41876276,81.11806861,81.43263288,80.98775371,80.87737498
E01020051,Mid Devon 002B,83.9704175,81.21316121,81.71418211,82.66671653,84.86387222,84.87182679
E01020052,Mid Devon 004A,81.73315583,81.4458895,82.28079567,81.41560818,82.10359639,81.92217869
E01020053,Mid Devon 004B,80.87216914,81.69007829,83.20023648,82.58726667,82.21818236,81.53187377
E01020054,Mid Devon 007A,85.33187594,88.47373527,86.14058953,84.99437566,85.96723506,84.09476712
E01020055,Mid Devon 007B,77.03759873,77.13301481,76.9082022,76.62043076,77.33628172,78.57211883
E01020056,Mid Devon 008C,83.37141575,83.25017139,83.9001541,83.559828,84.24492554,83.44238221
E01020057,Mid Devon 007C,82.20245763,81.24775524,81.62107157,80.15531103,79.81919894,79.82071868
E01020058,Mid Devon 007D,80.41121542,80.83300896,81.9662205,82.86431578,84.26056911,84.53034921
E01020059,Mid Devon 006B,83.20329431,81.92846387,83.43806746,84.44973201,83.50585105,83.46610171
E01020060,Mid Devon 011C,82.79123364,84.63752044,84.95864793,84.99834457,85.40902982,85.16313647
E01020061,Mid Devon 011D,84.63990724,85.00892549,86.15865368,86.22179383,86.12538872,85.65842711
E01020062,Mid Devon 006C,86.13742102,90.04054686,89.50309385,87.68911925,87.6744832,86.16606478
E01020063,Mid Devon 003A,82.6041681,84.35929711,84.40646292,83.74433394,84.66180953,84.45004146
E01020064,Mid Devon 006D,81.39753137,81.98818769,82.37290483,83.13644939,81.98943997,82.02790176
E01020065,Mid Devon 004C,82.58910374,83.11641324,83.52481689,84.09623005,83.13215826,85.29193029
E01020066,Mid Devon 002C,84.16767061,86.31225451,86.3968576,85.25714385,85.05935739,84.81103587
E01020067,Mid Devon 004D,79.04356426,80.22072129,81.93188409,80.56596461,80.8321049,82.34978058
E01020068,Mid Devon 010A,80.93125537,81.67148774,82.00503871,81.84777528,80.82269687,81.40675665
E01020069,Mid Devon 010B,83.09571236,83.86247523,81.69185965,82.52884619,82.29281156,82.01766961
E01020070,Mid Devon 010C,82.0366594,81.13740443,82.15784497,80.56904954,82.2562475,81.63989615
E01020071,Mid Devon 008D,85.36538624,85.65372898,83.62490097,83.33497548,83.8244183,84.01438887
E01020072,Mid Devon 009A,83.17043439,82.86401653,85.28720779,87.16167573,88.92556589,88.41456794
E01020073,Mid Devon 009B,84.81598517,85.24679042,84.26756262,85.74339741,83.04301994,82.84589894
E01020074,Mid Devon 003B,86.14337514,85.13208598,86.6166012,85.48572119,86.02201237,86.03394734
E01020075,Mid Devon 003C,80.9990498,82.05844047,83.77697526,82.50399995,82.48298552,84.70700851
E01020076,Mid Devon 009C,79.77106058,81.56226072,83.42597131,83.67183526,85.02303242,83.80765611
E01020077,Mid Devon 001D,81.51478657,82.17286284,84.63193969,85.77700855,85.2514535,85.43131667
E01020078,Mid Devon 005B,81.6140295,80.05648556,79.09175748,80.59912653,81.09482519,80.51438566
E01020079,Mid Devon 005C,78.37666471,74.84680023,75.78916573,75.5278554,75.68237331,76.03572639
E01020080,Mid Devon 002D,87.28745749,86.96306442,85.87401834,84.74869189,84.22256391,84.25728905
E01020081,Mid Devon 005D,80.57586456,79.37713437,80.33834075,82.07998041,82.76649487,83.97483357
E01020082,Mid Devon 009D,82.78793872,83.08794306,80.86657624,80.68217038,82.95774253,83.62032215
E01020083,Mid Devon 010D,83.48258593,90.49726787,94.30430941,96.74128046,100.9312254,87.24841265
E01020084,North Devon 012A,82.69231892,83.96564071,86.43639805,88.23666496,89.53467263,88.82605848
E01020085,North Devon 012B,83.92104764,85.53021723,85.57492284,85.89302469,86.44072661,88.42597582
E01020086,North Devon 012C,82.18548827,81.066996,81.79631416,81.77927862,82.92937908,82.41376826
E01020087,North Devon 014A,84.6960128,85.3174163,85.71969549,85.43708712,85.27000152,84.23839079
E01020088,North Devon 006A,83.17234706,81.13688057,81.29454128,82.3325985,82.56087968,80.99010011
E01020089,North Devon 005A,81.58935879,81.44755924,82.49922844,82.36192752,81.28308086,81.98163865
E01020090,North Devon 004A,82.1252932,80.45042462,80.30290416,79.77560522,78.8562435,78.68555898
E01020091,North Devon 005B,84.14724755,84.18202204,85.43440347,85.94665501,85.42661452,84.5836692
E01020092,North Devon 005C,83.00606215,83.91304208,83.28704222,85.57355616,84.82586049,85.20784848
E01020093,North Devon 005D,82.25794049,82.18573263,84.09409643,84.15136449,83.17225452,82.2391538
E01020094,North Devon 008A,74.14430409,74.90569527,76.57078423,77.40099714,77.42552434,74.57590938
E01020095,North Devon 008B,79.49352964,81.16047115,79.43938047,79.19409998,82.83436717,82.06620311
E01020096,North Devon 009A,79.77091368,80.55929007,81.03188876,81.4262182,81.91560863,82.5643977
E01020097,North Devon 013A,84.25708526,85.0953516,86.98768882,87.11190367,85.76205469,84.73357806
E01020098,North Devon 014B,80.38480544,82.03627529,83.18933521,84.97416599,86.28930415,87.08745416
E01020099,North Devon 002A,81.97386542,81.94610444,81.59379964,81.87228312,82.07435983,84.05144356
E01020100,North Devon 002B,85.06781268,84.80089012,85.15286071,85.72893145,85.19341895,84.27465723
E01020101,North Devon 002C,81.63565805,81.219516,83.9137732,84.26184923,84.32950124,85.58121471
E01020102,North Devon 010A,88.84223854,84.57324862,85.28197465,85.30926114,86.48293311,86.28894341
E01020103,North Devon 010B,78.98374832,79.10434053,80.18195543,78.90003811,75.85605387,74.58053654
E01020104,North Devon 010C,77.35017056,76.06711393,77.99864,78.94869059,79.03265249,79.16081189
E01020105,North Devon 011A,81.66581391,82.88972305,84.29434302,83.79800494,83.4804206,83.7717496
E01020106,North Devon 011B,81.52915363,79.38260178,79.11002502,77.45862693,78.19733265,80.82120622
E01020107,North Devon 011C,82.50941807,82.25722708,82.72822361,83.33780405,82.99908489,81.0593496
E01020108,North Devon 004B,84.9473343,83.11767278,83.15394256,82.6854948,81.51107183,81.85100251
E01020109,North Devon 004C,80.28829843,81.21398773,81.87362007,83.10929783,82.88755442,83.52831768
E01020110,North Devon 005E,79.33265178,78.93797769,79.78825834,79.71831901,80.10928295,78.61041303
E01020111,North Devon 001A,73.42913007,75.79245474,77.40937725,76.69737387,76.54561257,76.91895608
E01020112,North Devon 001B,73.60191486,71.7864846,71.47108794,72.17726139,70.90034236,70.73013636
E01020113,North Devon 003A,77.54898416,77.72390351,77.56485459,78.1948579,77.4579469,76.90766169
E01020114,North Devon 001C,84.50043295,80.32895236,84.37601281,90.32133508,83.53640828,80.02823942
E01020115,North Devon 001D,80.26078127,81.29232367,79.46438583,79.59061332,79.29175302,80.68636241
E01020116,North Devon 003B,79.69419223,78.64410435,76.95945366,78.15838416,78.61060816,77.63211587
E01020117,North Devon 003C,83.33554729,83.80032825,82.86858509,80.24241987,82.6629144,82.48202811
E01020118,North Devon 003D,77.0911653,77.23938367,75.78843343,75.52594642,74.30598709,76.14477957
E01020119,North Devon 011D,79.96891853,83.07588122,84.14679516,83.10908908,83.30687525,84.25798665
E01020120,North Devon 006B,83.90191739,85.32859197,85.75600675,85.21623725,85.36702696,85.35289148
E01020121,North Devon 012D,81.92809742,82.08007312,81.73240494,81.05463251,81.76939512,81.60636265
E01020122,North Devon 012E,85.56566563,84.93429341,84.2451817,83.86771314,82.86804708,82.54818691
E01020123,North Devon 009B,82.50868104,83.30939879,82.39657137,83.05599633,83.87232006,83.94512995
E01020124,North Devon 009C,79.47643098,80.94263643,81.45769628,81.13925757,81.79184187,79.0456322
E01020125,North Devon 009D,88.47715612,86.78349567,84.89747822,84.77973706,83.71146066,84.53558745
E01020126,North Devon 002D,82.07478287,82.77895249,82.2305076,83.44938158,82.54148943,82.83746562
E01020127,North Devon 006C,83.68983016,84.97298197,83.64798825,84.10965081,82.57770356,84.81560235
E01020128,North Devon 010D,82.45302154,80.49144169,80.51115978,79.83950332,79.41567054,79.86489907
E01020129,North Devon 010E,79.58093435,79.74124121,80.96443825,79.52210925,81.29087084,83.34828307
E01020130,North Devon 010F,81.24783614,79.37975333,79.7995606,80.84513905,80.41726818,78.05180881
E01020131,North Devon 013B,83.31252118,85.38726021,83.2565751,83.76967283,83.95206768,83.56745479
E01020132,North Devon 007A,83.9584563,82.95785423,84.57548551,85.18097738,83.78707399,83.62524529
E01020133,North Devon 007B,84.22338657,81.60953295,82.59579013,82.34805975,85.3524052,85.35637777
E01020134,North Devon 007C,77.98255521,77.9443316,77.24060937,78.52875223,77.32568131,77.21777809
E01020135,North Devon 013C,81.40575505,80.71834948,79.68560502,79.42180869,78.47256772,76.40420371
E01020136,North Devon 013D,79.06705604,81.74785561,82.16583045,82.54854014,83.56456006,84.37589685
E01020137,North Devon 013E,77.65354786,79.17305226,79.70264749,79.77229932,80.7022138,79.86159067
E01020138,North Devon 014C,80.94333769,82.3732741,80.53284218,81.6603233,82.38219741,82.36636236
E01020139,North Devon 007D,78.1894672,77.64999228,78.52895289,76.8910247,78.68133587,77.66167435
E01020140,North Devon 008C,78.92982704,77.51893046,80.71942107,81.41620967,82.30871028,80.62575664
E01020141,North Devon 008D,80.33442276,80.73017313,82.39029379,81.18636337,80.11716029,80.56392589
E01020142,South Hams 006A,83.60103114,83.96814597,84.26450628,84.71971428,85.01315179,85.65526867
E01020143,South Hams 006B,81.87075919,81.21023048,81.84568811,83.99092074,84.66743848,85.08731407
E01020144,South Hams 001A,80.10276314,84.27030527,85.81367077,85.56480602,83.02505577,85.5240069
E01020145,South Hams 001B,81.93931368,81.07342409,81.93633364,83.45512974,84.39527595,81.37923374
E01020146,South Hams 001C,74.8991185,76.34970786,77.6898944,78.26613988,77.79886263,77.64478477
E01020147,South Hams 008A,78.76360963,78.58920641,79.89256231,81.75067486,83.06299196,83.31389895
E01020148,South Hams 002A,82.20839108,83.60273218,85.57559759,85.25529739,84.65932446,85.0612341
E01020149,South Hams 001D,80.11576459,81.34705129,81.49230544,81.88098578,84.06952596,87.13471926
E01020150,South Hams 006C,83.18039188,81.52202609,82.85555107,81.18561586,81.47846717,80.57132851
E01020151,South Hams 007A,79.64207459,80.89846791,80.77129299,83.20546366,83.18262568,83.76339258
E01020152,South Hams 007B,86.14829301,83.99308774,82.89091146,84.53212388,83.78675596,84.16188335
E01020153,South Hams 004A,84.81628709,84.13072846,85.2534151,86.60451272,86.60560414,84.73064228
E01020154,South Hams 007C,80.80847219,80.94840379,80.16123902,79.12622333,80.34609813,81.19580424
E01020155,South Hams 007D,77.44967837,79.98304655,80.33718689,78.1993458,77.45681248,76.2557868
E01020156,South Hams 004B,83.15296761,83.75414949,83.84184111,85.26262327,86.90637708,85.98712636
E01020157,South Hams 002B,83.27704936,82.19657649,82.60847244,83.36235248,83.17708602,83.23560733
E01020158,South Hams 008B,84.18353424,84.21645637,82.57169839,82.24596991,82.23581173,81.82172332
E01020159,South Hams 008C,79.98903219,81.02674592,80.81393122,81.37704673,82.61285567,83.25255794
E01020160,South Hams 002C,85.07197317,85.70719098,86.78788232,85.39264865,84.86440106,84.64270651
E01020161,South Hams 005A,79.35719293,79.80669369,80.53092663,80.17941669,80.2853806,79.75964656
E01020162,South Hams 005B,80.31691553,80.71372309,82.49710331,83.6235688,82.27468998,81.98812124
E01020163,South Hams 005C,84.90831983,84.32480254,82.77671997,84.57915664,85.24082478,84.0540082
E01020164,South Hams 005D,79.59998039,80.74431791,80.33474189,79.53042599,79.64376683,79.98545078
E01020165,South Hams 005E,100.1397183,84.73204918,98.18213103,93.31096099,88.84871802,87.93597553
E01020166,South Hams 005F,84.73500019,84.4994727,82.96459175,85.25383999,87.8724767,82.46411353
E01020167,South Hams 005G,88.40439137,85.63521391,85.22296167,85.45425384,86.47360359,87.33492775
E01020168,South Hams 010A,85.36455707,84.44352975,84.55170181,84.79164115,84.5229684,84.9675726
E01020169,South Hams 010B,83.55073543,84.31241394,84.3614824,82.94712119,83.56186485,84.31248983
E01020170,South Hams 004C,83.75934195,85.1124605,85.87562353,85.9666576,86.69888048,85.14845608
E01020171,South Hams 009A,83.47173358,85.41754088,85.88449954,86.81793247,85.93814119,86.45309357
E01020172,South Hams 012A,85.79309101,85.50418069,85.52389624,85.40686518,84.86423094,85.27387533
E01020173,South Hams 012B,81.81820231,81.6839935,83.91545926,83.93846735,80.46366068,81.20032651
E01020174,South Hams 011A,85.20857847,85.77006781,84.35944937,85.14697083,84.406038,84.88529378
E01020175,South Hams 011B,81.99822451,82.82970546,84.21289512,84.42706188,84.10956382,84.11899119
E01020176,South Hams 002D,80.23904619,82.39948738,81.59960587,83.21481965,83.23785152,82.40503362
E01020177,South Hams 002E,80.85651216,80.19332083,80.69722237,83.10111593,81.61227744,81.58885435
E01020178,South Hams 011C,79.97878009,80.12522167,81.03714524,82.3914211,82.98019549,84.0471941
E01020179,South Hams 012C,84.71649401,84.61299519,84.3825625,84.73904463,85.1342464,83.46416489
E01020180,South Hams 003A,79.21267307,79.48700045,78.43103842,78.39071303,77.79184567,78.73648156
E01020181,South Hams 003B,75.71255977,76.84259982,78.68137193,78.04819431,82.22213576,83.11794628
E01020182,South Hams 003C,84.57855287,84.59101468,85.48342968,85.48398638,85.45512666,86.67926021
E01020183,South Hams 003D,80.55363863,80.45213713,80.63470338,81.6852881,80.59350372,81.34431015
E01020184,South Hams 003E,80.54136852,82.14366204,83.09170595,83.07998768,82.98977773,80.92116793
E01020185,South Hams 009B,84.05187067,86.21343252,85.07186325,83.52600359,82.95240225,83.19106629
E01020186,South Hams 009C,83.46567885,83.30421156,85.1971742,80.47446877,85.04194897,84.95431509
E01020187,South Hams 009D,83.49341606,84.41272062,83.62977153,82.79591497,82.38598502,80.94921126
E01020188,South Hams 004D,83.51476792,83.95584204,85.09150417,84.99847594,83.66313314,83.8680579
E01020189,South Hams 010C,82.56603101,82.21906343,81.9241779,81.83385435,80.93356934,80.32983108
E01020190,South Hams 008D,84.29355942,83.4434432,83.56938035,85.66289609,85.46439196,82.93453827
E01020191,Teignbridge 013A,85.25568999,83.39913459,82.87141849,83.38742142,85.20317081,83.72423852
E01020192,Teignbridge 019A,82.12920537,81.86699514,84.81101848,84.59274623,83.7330424,83.46945566
E01020193,Teignbridge 019B,80.28000952,80.70307921,82.82388627,81.82299358,81.67902657,81.12568395
E01020194,Teignbridge 013B,85.88552236,85.77458076,87.04169138,87.3179058,87.24740035,86.52873246
E01020195,Teignbridge 017A,82.20770228,81.86905934,81.95417821,81.87553143,84.25739444,84.61538069
E01020196,Teignbridge 017B,79.88447107,81.01034542,80.35971192,80.25951554,79.98808645,80.3549755
E01020197,Teignbridge 017C,82.31714483,83.50179163,81.85229264,81.43768737,81.22127171,81.20310381
E01020198,Teignbridge 017D,80.91228692,81.70412226,82.14746287,81.50330354,83.81809125,82.80931716
E01020199,Teignbridge 017E,80.81472467,80.51283636,80.90505402,80.73244385,80.51724903,81.18154114
E01020200,Teignbridge 011A,85.26015587,86.19357723,83.11454124,82.35558029,81.55208985,82.408905
E01020201,Teignbridge 011B,86.02131673,85.67266041,85.01493762,86.09515164,85.3156742,85.84494012
