Area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01019973,5,5,10,10,10,10,10,10,5,10,10,5,10,5,10,10
E01019974,10,10,5,10,10,10,10,10,5,10,10,10,15,10,15,5
E01019975,10,10,5,10,10,20,20,20,25,20,15,20,30,30,25,25
E01019976,0,0,0,5,0,5,5,5,5,5,10,10,10,10,10,10
E01019977,5,5,5,0,0,0,5,0,10,5,10,10,15,10,10,10
E01019980,10,10,15,15,10,5,10,15,15,15,20,10,15,20,20,15
E01019981,5,10,15,5,10,10,5,10,5,10,10,15,10,15,15,15
E01019982,15,20,10,10,10,10,5,10,10,20,20,25,20,20,20,20
E01019983,5,5,5,10,5,5,5,10,5,10,10,10,15,10,15,15
E01019984,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5
E01019985,10,10,15,10,15,15,10,20,25,25,25,30,35,30,35,30
E01019986,0,0,5,5,5,5,5,5,0,10,5,5,0,5,5,10
E01019987,5,5,0,0,0,5,0,5,5,5,0,0,5,0,5,5
E01019988,0,0,5,5,0,5,5,10,10,5,10,10,10,10,5,5
E01019989,0,5,5,5,5,5,5,5,5,0,5,5,5,10,10,5
E01019990,10,5,10,5,10,15,10,5,10,15,15,15,25,20,20,35
E01019991,5,10,15,15,15,10,10,15,20,20,20,20,20,20,25,15
E01019992,15,15,10,10,10,10,10,10,15,20,20,15,15,15,20,20
E01019993,5,5,5,5,5,0,0,5,5,5,5,5,5,5,5,10
E01019994,0,5,0,0,5,0,0,0,5,5,5,0,5,10,5,5
E01019995,10,10,5,10,5,5,10,5,5,5,5,10,10,10,10,10
E01019996,0,0,0,5,0,0,0,0,0,0,5,5,5,0,5,5
E01019997,0,5,5,10,5,10,5,5,5,5,0,0,5,0,5,5
E01019998,5,5,5,10,0,5,5,0,0,10,5,5,10,10,10,10
E01019999,5,5,10,10,5,5,5,5,5,5,10,5,5,5,10,10
E01020000,15,10,10,15,10,10,10,10,15,15,10,10,20,20,15,15
E01020001,5,0,5,0,0,5,5,0,5,5,5,0,10,5,10,5
E01020002,10,10,10,10,5,15,10,15,15,15,20,20,15,15,20,25
E01020003,5,10,5,5,5,5,5,5,5,5,10,10,10,5,5,5
E01020004,5,5,10,5,5,5,5,0,5,5,10,10,10,10,5,5
E01020005,20,20,25,25,20,25,30,35,40,45,45,45,50,40,40,40
E01020006,5,10,10,10,5,10,15,10,10,20,20,15,25,25,30,30
E01020007,0,0,0,0,0,0,5,0,0,0,0,0,5,5,5,5
E01020008,5,0,5,0,5,0,5,10,10,5,10,5,5,5,5,5
E01020009,0,0,0,5,0,0,5,0,0,5,5,5,5,5,5,5
