Area,60 to 69,70 to 74,75 to 79,80 to 84,85 and over,Total
E01019985,1,1,2,2,4,10
E01019986,2,2,3,5,12,24
E01019987,1,2,3,3,14,24
E01019988,2,2,3,8,20,36
E01019989,1,1,2,2,15,20
E01019990,1,1,2,3,3,10
E01019991,1,1,2,3,7,15
E01019992,2,2,3,5,17,29
E01019993,2,1,2,2,8,15
E01019994,2,1,2,3,5,12
E01019995,2,2,2,4,21,31
E01019996,1,1,2,3,26,33
E01019997,1,1,1,1,4,7
E01019998,2,2,2,3,11,20
E01019999,2,2,2,4,13,22
E01020000,2,2,2,4,12,22
E01020001,3,3,2,5,5,18
E01020002,2,2,3,5,17,30
E01020003,3,3,6,9,19,40
E01020004,2,2,3,5,14,27
E01020005,2,2,4,6,12,25
E01020006,2,1,2,4,7,17
E01020007,1,0,1,0,3,6
E01020008,1,1,1,3,3,8
E01020009,2,1,1,3,9,16
E01020010,2,1,2,3,9,19
E01020011,3,3,5,5,11,25
E01020012,2,1,2,4,12,21
E01020013,1,2,2,4,8,17
E01020014,2,1,3,3,4,14
E01020015,2,2,2,3,8,16
E01020016,2,2,3,3,12,22
E01020017,1,1,1,3,8,15
E01020018,2,2,3,6,15,28
E01020019,1,2,1,5,18,27
E01020020,1,1,1,1,9,13
E01020021,2,1,2,2,12,19
E01020022,1,1,1,2,5,10
E01020023,3,3,4,6,18,34
E01020024,2,3,3,6,21,36
E01020025,1,1,1,2,7,12
E01020026,3,3,5,6,12,29
E01020027,2,3,2,4,6,18
E01020029,2,2,2,4,10,20
E01020030,2,1,3,4,22,32
E01020031,2,2,2,4,9,19
E01020032,2,1,2,4,7,15
E01020033,3,4,6,10,27,50
E01020035,3,2,4,3,8,21
E01020036,3,2,2,5,16,28
E01020037,1,2,2,3,9,18
E01020038,3,2,3,4,9,20
E01020039,3,3,4,6,18,34
E01020040,2,2,3,3,11,21
E01020041,3,3,3,4,13,26
E01020042,3,3,5,7,18,35
E01020043,3,3,5,7,15,32
E01020044,3,3,4,5,17,32
E01020045,3,3,5,4,15,30
E01020046,3,2,3,4,5,18
E01020047,4,5,6,10,36,61
E01020048,3,2,3,5,16,30
E01020049,3,2,4,5,13,28
E01020050,5,6,7,9,24,51
E01020051,4,5,7,8,24,49
E01020052,3,2,4,7,19,35
E01020053,2,3,4,5,7,20
E01020054,3,3,5,6,12,28
E01020055,3,3,3,7,30,45
E01020056,4,4,5,5,15,33
E01020057,3,3,3,3,11,23
E01020058,3,3,4,7,12,29
E01020059,4,4,4,6,10,28
E01020060,3,3,5,8,30,49
E01020061,4,3,5,6,21,38
E01020062,3,2,4,6,17,32
E01020063,4,4,6,8,24,47
E01020064,2,3,3,6,13,27
E01020065,2,2,4,4,11,23
E01020066,3,4,5,6,10,29
E01020067,2,2,2,5,8,19
E01020068,3,3,5,6,15,31
E01020069,3,3,4,4,9,23
E01020070,4,4,5,5,16,34
E01020071,3,4,5,7,18,37
E01020072,4,3,3,5,11,25
E01020073,3,4,5,7,18,37
E01020074,4,4,5,6,14,33
E01020075,4,3,4,6,15,32
E01020076,3,3,4,5,7,22
E01020077,3,3,4,5,7,22
E01020078,2,1,3,6,17,29
E01020079,2,2,4,5,8,21
E01020080,3,3,5,5,12,27
E01020081,2,3,4,4,8,21
E01020082,3,2,3,3,7,18
E01020083,4,4,4,7,8,27
