Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020273,4,4,12,16,8,45
E01020274,9,5,18,27,12,70
E01020275,6,8,16,31,14,75
E01020276,8,7,21,23,18,76
E01020277,18,18,33,33,16,116
E01020278,12,8,24,30,12,86
E01020279,19,37,42,39,16,155
E01020280,20,28,41,38,14,141
E01020281,9,6,18,21,10,64
E01020282,10,12,22,26,17,87
E01020283,9,9,20,26,18,83
E01020284,16,18,36,30,11,112
E01020285,19,22,34,28,11,113
E01020286,11,9,25,35,16,97
E01020287,10,7,21,34,17,90
E01020288,10,10,24,32,17,93
E01020289,8,7,22,33,19,89
E01020290,8,10,23,35,21,97
E01020291,9,10,26,30,15,90
E01020292,9,8,23,29,15,85
E01020293,16,13,35,41,20,124
E01020294,14,15,29,31,21,109
E01020295,8,7,19,29,20,83
E01020296,8,6,18,29,16,78
E01020297,8,13,22,26,16,86
E01020298,4,7,17,19,18,64
E01020299,8,8,23,32,24,94
E01020300,5,6,12,18,14,55
E01020301,13,11,25,37,19,105
E01020302,10,10,27,35,19,101
E01020303,7,7,17,35,18,85
E01020304,14,11,26,23,16,91
E01020305,8,10,17,18,10,63
E01020306,5,5,13,11,6,41
E01020307,13,13,26,23,14,89
E01020308,10,10,24,36,17,96
E01020309,10,11,24,37,17,100
E01020310,11,14,25,39,32,121
E01020311,9,12,31,41,24,115
E01020312,8,5,15,32,21,81
E01020313,7,10,21,25,12,76
E01020314,9,7,26,36,18,95
E01020315,8,9,21,23,17,77
E01020316,7,7,16,26,17,72
E01020317,4,4,10,19,9,46
E01020318,4,4,12,15,11,46
E01020319,9,9,22,32,16,88
E01020320,8,10,23,36,20,96
E01020321,15,18,36,43,20,133
E01020322,16,21,35,44,23,139
E01020323,11,23,38,45,13,129
E01020324,8,4,18,33,17,80
E01020325,9,9,21,32,14,85
E01020326,12,12,30,35,17,106
E01020327,7,9,17,14,10,57
E01020328,18,22,42,28,12,122
E01020329,7,9,18,31,17,83
E01020330,12,14,32,26,19,104
E01020331,9,6,22,27,17,81
E01020332,13,15,24,28,18,98
E01020333,6,6,17,22,10,60
E01020334,13,16,30,30,16,106
E01020335,10,6,17,25,22,80
E01020336,6,2,10,18,16,51
E01020337,12,11,17,18,13,72
E01020338,13,20,35,36,19,122
E01020339,6,8,23,32,15,85
E01020340,10,9,25,30,15,89
E01020341,5,2,11,18,12,49
E01020342,10,9,22,27,12,81
E01032628,6,6,18,24,12,67
E01032657,35,16,14,12,8,85
E01032658,35,21,16,15,10,96
E01033232,6,16,21,9,2,54
E01033233,268,19,18,26,20,351
E01033234,8,13,19,15,6,62
E01033235,5,7,13,13,14,52
E01033236,3,4,10,10,12,40
E07000040,646,647,1474,1689,1196,5651
E07000041,1626,1238,1560,1274,633,6331
E07000042,449,481,1004,1090,563,3587
E07000043,551,602,1223,1356,765,4497
E07000044,422,411,991,1274,737,3836
E07000045,693,756,1576,1804,1029,5859
E07000046,392,422,904,1115,617,3449
E07000047,292,316,705,886,489,2688
E10000008,5071,4872,9437,10488,6029,35897
E06000026,2681,2471,3541,3267,1534,13494
E06000027,861,936,1806,2078,1198,6879
IMDQ1,1679,1840,2478,2384,997,9379
IMDQ2,2488,2572,4245,4389,2261,15955
IMDQ3,2535,2216,4440,5030,2883,17103
IMDQ4,1024,1064,2233,2406,1425,8154
IMDQ5,888,587,1387,1624,1195,5680
E02003122,34,40,73,83,53,282
E02003123,67,88,123,121,63,462
E02003124,61,88,119,102,48,419
E02003125,53,59,94,108,45,359
E02003126,70,53,92,115,52,382
E02003127,72,80,123,109,50,434
E02003128,69,97,142,128,61,497
E02003129,35,45,82,78,45,286
E02003130,88,111,167,173,66,605
E02003131,54,70,108,100,57,389
E02003132,56,78,124,117,57,431
E02003133,47,53,87,91,46,324
E02003134,57,77,107,107,40,388
E02003135,70,110,133,99,32,445
E02003136,35,33,83,83,64,297
E02003137,38,29,85,84,51,286
E02003138,41,53,92,62,24,273
E02003139,37,45,81,66,24,254
E02003140,32,36,83,70,41,262
E02003141,72,111,150,127,39,500
E02003142,82,107,158,144,59,549
E02003143,44,62,94,97,48,345
E02003144,322,92,73,56,29,571
E02003145,78,75,101,102,43,398
E02003146,200,107,122,80,30,539
E02003147,90,127,142,118,37,514
E02003148,300,103,105,92,43,642
E02003149,188,134,141,102,36,601
E02003150,160,185,186,173,61,765
E02003151,36,28,74,85,73,296
E02003152,54,46,115,120,69,405
E02003153,38,49,80,77,47,292
E02003154,56,56,103,116,64,396
E02003155,38,41,88,92,62,321
E02003156,63,75,133,119,54,443
E02003157,56,61,108,110,42,377
E02003158,34,41,78,86,60,299
E02003159,47,55,92,92,37,323
E02003161,73,80,111,129,46,438
E02003163,32,44,95,141,97,407
E02003164,41,43,95,113,76,367
E02003165,42,44,108,102,57,353
E02003166,90,93,169,176,79,608
E02003167,67,80,136,171,98,553
E02003168,37,35,85,111,73,341
E02003169,25,19,55,80,69,249
E02003170,54,49,110,165,121,500
E02003171,45,47,97,123,81,395
E02004129,27,27,70,94,65,283
E02004130,37,39,75,75,58,284
E02004131,26,30,63,60,36,214
