Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
DIV51,193,284,296,1067,722,2562
DIV52,204,227,292,1178,716,2617
DIV53,189,213,288,1105,640,2435
DIV54,216,359,353,881,559,2368
DIV55,152,166,240,1117,752,2427
DIV56,215,218,316,1183,658,2590
DIV57,263,509,411,981,406,2570
DIV58,196,238,296,1425,888,3043
CHSCTAXE,548,623,772,3557,3234,8734
CHSCTBARNSTAPLE,644,858,882,2933,1637,6954
CHSCTBIDEFORD,686,880,998,3652,2469,8685
CHSCTBRAUNTON,526,664,770,2629,1644,6233
CHSCTCREDITON,335,403,484,1854,1103,4179
CHSCTCULLOMPTON,497,591,801,2655,1448,5992
CHSCTDAWLISH,502,564,698,2785,2000,6549
CHSCTEXETERCHALL,1214,2222,2050,5247,2769,13502
CHSCTEXETERSYCAMORE,3815,2732,1881,4329,2085,14842
CHSCTEXMOUTH,899,972,1136,3888,2720,9615
CHSCTHONITON,471,547,734,2777,1851,6380
CHSCTIVYBRIDGE,512,559,775,3173,1845,6864
CHSCTKINGSBRIDGE,230,291,331,1516,1144,3512
CHSCTNABBOT,1113,1473,1640,5823,3364,13413
CHSCTOKE,402,550,695,2592,1566,5805
