Area,2011,2012,2013,2014,2015,2016
E01020322,32803.95114,29882.97334,31132.40868,28874.04482,30529.19594,32481.19364
E01020323,18919.5466,19855.42781,19041.54438,18215.99816,17202.33537,16644.8957
E01020324,12234.32868,13110.90853,12704.2094,12241.98718,11766.36905,11553.06938
E01020325,22147.48281,20037.30729,22565.89246,20545.21218,22268.06025,21311.48918
E01020326,34690.29417,34887.59987,29250.4087,28156.21008,29294.82396,28541.13611
E01020327,42246.74732,42397.51646,37415.70249,34164.7934,34711.27305,38305.57264
E01020328,40032.3611,40629.12103,37428.18443,34119.98493,35398.20035,33325.59477
E01020329,36604.49347,30885.25068,30132.81786,27503.79825,27559.38138,28180.22645
E01020330,41189.922,36191.9866,35123.5904,32192.84735,29000.86941,28466.58232
E01020331,11929.5386,14504.83105,12890.14544,12416.29099,12478.3048,12369.60409
E01020332,12318.69438,12737.0115,15762.7221,14271.28295,14542.8983,15465.4959
E01020333,12102.5691,10832.53244,12529.09293,11072.52024,11685.29899,11210.70107
E01020334,16454.57812,14931.88104,15031.33381,13664.30084,13816.05887,13567.03539
E01020335,12930.85986,12518.11265,12051.37487,10799.20095,10621.56166,10197.57792
E01020336,12690.65079,13150.59832,10371.25978,9789.441596,8657.171397,7137.053267
E01020337,15881.27256,13644.62376,13824.37851,12749.30158,13443.48998,12877.81667
E01020338,13982.54696,11960.64282,12833.74057,11304.19628,12407.263,12628.07626
E01020339,30180.7921,31346.6343,31264.74807,27330.64161,29791.08081,25783.03158
E01020340,35259.91741,37681.30018,36880.92219,31544.28648,30528.38328,25961.79043
E01020341,14582.81668,14676.8752,16140.09035,13744.41468,14170.60069,16093.631
E01020342,18006.78057,17417.27487,16340.1184,15350.18819,16328.25018,16116.52952
E01032628,39262.67624,41917.58029,44298.65575,40083.63599,42446.33046,38074.57635
E01032657,17818.55244,23070.49145,18127.47477,15590.33191,19697.38505,20417.62455
E01032658,32710.77652,29795.30788,25924.87694,24065.69327,27572.44252,28487.9173
E01033232,43354.95366,38897.90939,36233.57407,32471.30643,33612.86506,33292.4349
E01033233,34652.26948,34308.58667,29003.90393,25319.93627,27694.84447,30098.28343
E01033234,39872.62941,39827.32966,43081.12353,39760.96543,38975.57195,38210.97221
E01033235,34005.81231,28701.09623,33850.19438,28170.19438,27332.82921,30632.6603
E01033236,33472.77771,28853.17272,25900.07103,24327.42146,24884.99722,26758.77739
E07000040,41253.40098,40804.19263,38620.42146,35052.08299,35791.94514,35202.79217
E07000041,39855.93007,40431.60773,38346.31176,34280.6576,35203.29101,35799.68929
E07000042,37896.51031,37170.3847,36950.15934,33482.82863,33730.22971,32446.3753
E07000043,32333.76923,31923.15702,31297.80616,28963.14371,28992.49088,28580.67723
E07000044,27503.67212,26873.09506,26162.6707,24258.9483,24595.79384,24186.49765
E07000045,44370.46262,43675.37536,41903.46793,38440.53703,38543.83026,37780.2715
E07000046,34821.60654,35357.97773,34141.6704,31286.55115,31847.43222,31151.8373
E07000047,23761.80709,23122.13167,22637.204,20605.13859,20932.8711,20573.56314
E10000008,36439.20653,36160.01153,34846.20817,31719.58782,32171.13693,31899.56344
E06000026,23375.07896,23141.35906,22489.80863,20512.25438,22601.94922,24224.74781
E06000027,39567.9801,39849.58726,39185.22388,35737.03385,36613.64554,35375.7728
IMDQ1,37489.22371,37530.31341,36594.01027,33522.37579,35112.02466,35892.67467
IMDQ2,37176.82584,36799.75978,35304.4655,32188.62804,32910.62746,33194.91753
IMDQ3,32625.92907,32208.72934,31448.76974,28645.14235,29204.90529,29465.35456
IMDQ4,30710.16187,30852.13114,29811.28356,27125.19345,27831.301,27864.12996
IMDQ5,28757.08317,28249.06524,26818.67626,24431.91444,25490.54844,25594.61822
E02003122,24260.49893,23065.478,23373.19348,20933.02089,21470.44963,23590.32347
E02003123,27548.21493,27267.53822,26070.97662,23904.12448,24948.04204,25600.41805
E02003124,28651.83258,30308.965,29239.98788,26755.58286,27973.66756,29305.00446
E02003125,28551.27882,29016.42592,29485.13802,27199.89488,29214.67224,30286.10834
E02003126,28394.75191,28574.56902,28576.39347,25604.86285,27058.3964,27173.81298
E02003127,28216.34143,27684.25355,25755.0925,24112.56468,26037.54439,26730.36293
E02003128,27766.71306,28796.28378,27915.55733,25662.5862,27556.50921,28170.16207
E02003129,24576.61276,23216.74586,23845.92716,22258.217,23377.22093,23635.30433
E02003130,24557.42939,24512.98837,23116.62236,21313.09162,23527.18223,25218.85448
E02003131,27541.76272,26291.41385,27562.29235,25132.85746,26060.12432,26040.54223
E02003132,23266.3792,21421.51848,21767.65033,19914.72076,22434.20708,23076.81424
E02003133,22853.39329,21930.29465,21863.71051,19787.50534,22014.2648,22605.80918
E02003134,26181.4079,25274.73826,26248.97557,24114.17975,26509.38079,27274.5147
E02003135,27021.78125,26897.07151,26118.6101,24207.44127,26965.68576,27980.97101
E02003136,19496.56378,20642.23512,19207.17171,17705.17569,19377.13652,19787.06876
E02003137,19228.91926,19491.36147,20092.94041,18130.09888,19842.07248,19410.08569
E02003138,18466.62623,17538.20226,17228.71521,15737.67257,18123.58091,18757.77876
E02003139,18649.91212,17534.78664,18359.11086,16767.0552,18862.14965,19834.78925
E02003140,21333.0094,19598.18835,18223.5373,16481.80833,18306.22743,18921.89178
E02003141,22261.47132,22385.60861,21351.3114,19062.5894,21487.19618,24338.07301
E02003142,28311.53882,25796.11709,24668.7568,22608.88652,25586.96818,27120.67108
E02003143,20757.12622,20769.73112,20505.62342,18368.40161,20249.71793,20161.01347
E02003144,24996.05726,24573.13131,22934.59026,21100.61519,22779.27397,25104.10547
E02003145,19134.36688,20672.62581,18795.67708,16637.18294,19240.3738,21511.63773
E02003146,20856.92706,19340.34252,19835.98847,18102.39057,19987.51313,22881.55372
E02003147,26805.21089,27395.79958,26405.81268,24516.00296,28650.35635,31663.62585
E02003148,26726.77522,28516.77688,26496.87708,25162.37116,27433.20111,29958.13434
E02003149,24920.17279,24576.53243,23980.7527,21662.37235,24079.31333,25912.75035
E02003150,23632.96937,24794.55752,24401.50027,22763.48406,25310.73275,27841.54881
E02003151,17545.96497,18572.01568,16090.56642,14476.14302,16510.26423,17601.64121
E02003152,20172.91732,18582.22043,18814.13489,16662.68947,19213.0969,20447.11966
E02003153,18244.80349,17518.85824,17364.77239,15514.24185,17273.41423,18902.57417
E02003154,44904.06884,42945.8878,44554.73921,40286.02388,41756.32085,39404.29034
E02003155,35671.94921,36524.77326,36168.69176,32354.09138,34914.62701,33158.88495
E02003156,36024.29299,36650.18378,36962.36481,33656.67678,34463.38675,33465.67807
E02003157,45568.04016,43896.21859,45272.89476,41096.68517,40985.01829,40684.3307
E02003158,36791.03393,37503.9589,35705.20835,32173.29527,33249.139,31241.07772
E02003159,39186.37234,40776.84984,38017.83513,34673.37063,36028.71892,35207.49023
E02003161,45626.27499,49202.53655,47296.10455,42638.63615,45326.50004,42846.2148
E02003163,35831.42824,36141.49236,36056.96841,33159.63757,34361.67216,32441.34536
E02003164,34472.61534,33581.55419,34118.30257,30891.47724,31194.72066,30639.26359
E02003165,37765.21937,38513.88815,38803.46966,35124.72815,36802.40407,34704.91087
E02003166,40402.17316,40704.56173,40822.84177,37557.88206,37503.08106,36513.03417
E02003167,42518.37391,44041.051,43881.86222,40184.04269,41086.57079,40989.59252
E02003168,36927.3256,35929.71363,34275.84204,31485.57414,31534.34241,30219.90468
E02003169,33862.94122,33481.54703,31357.89105,27616.90317,27561.08857,26207.41171
E02003170,45696.06652,44989.30084,37581.14301,35328.04056,36560.15368,35962.04751
E02003171,44246.5364,42507.7403,39666.07881,36727.59381,37320.31858,36566.67365
E02004129,39295.13341,42709.67099,36916.87951,33871.98304,34458.67091,33094.81404
E02004130,75262.56049,71559.23909,68407.41409,63333.99233,60990.89114,59177.32325
E02004131,68094.79104,64776.80141,61743.54185,54441.1541,55211.10195,54271.92452
E02004132,36791.09175,32937.43419,35079.45683,31973.66663,32284.50572,30904.56063
E02004133,23605.77859,25714.2847,24986.6116,22164.88741,22698.6811,22765.97593
E02004134,32106.56111,32650.77451,36215.45368,32876.06724,34158.46392,32556.0967
E02004135,26202.34563,27184.51153,25178.36162,22561.37609,23318.31992,21731.12131
E02004136,31599.51666,30253.85531,28686.01134,26018.62582,27765.69013,27553.70908
E02004137,36058.99889,32967.07382,32927.33125,30762.65367,30617.56935,32400.00373
E02004138,27911.78472,27649.83201,26207.30103,23063.0614,23628.59076,22985.44182
E02004139,31910.71428,33502.4666,31691.56656,28112.80797,30387.04468,30171.18357
E02004140,23458.80769,23557.69392,22729.34154,21268.94938,23218.07355,24604.482
E02004141,33460.48771,33316.09409,30837.10153,28523.1842,29529.97466,29101.7532
E02004142,35248.76994,30469.30007,30459.29208,28469.4696,29051.74927,30975.27577
E02004143,48988.71201,49748.37808,46536.4783,41534.38186,42142.0968,41312.62991
E02004144,52074.09784,52996.38877,46072.45786,42414.19408,41794.9596,40854.67845
E02004145,35040.22537,36735.02684,36228.65305,32474.08975,32315.34215,30658.70203
E02004146,60633.61497,61788.60402,55366.3656,50323.55554,51645.97894,49340.74734
E02004147,53503.28451,50045.46251,46390.49178,43243.70168,43236.24717,43350.45404
E02004148,57554.16657,60183.04567,55086.31335,50797.68284,50274.61798,49201.99658
E02004149,32125.55163,31100.55038,31491.73284,27643.30744,28513.65771,28860.90521
E02004150,44735.72784,45482.11372,42136.04806,37860.20265,37585.95648,38429.9275
E02004151,38908.54425,40717.51632,38488.9178,34367.69034,34779.17227,35258.15185
E02004152,34431.58068,38315.94081,38353.69486,33007.01191,33825.01138,33471.15536
E02004153,38267.22967,39027.19367,38169.91188,34897.04125,35546.90342,34262.21242
E02004154,37269.20848,37981.97154,33961.65108,30377.84315,31988.39001,34304.26314
E02004155,46632.09091,45382.59186,41423.44679,37185.3722,38824.1906,38109.94877
E02004156,44221.67855,43512.82107,42912.01449,38790.79871,39610.61536,39785.26634
E02004157,36726.24139,34748.62455,32613.85809,29889.97881,30339.2453,30554.90493
E02004158,38760.92322,39297.15567,34573.21733,31623.11123,33098.45345,32118.05048
E02004159,39664.07211,41485.45368,38362.96341,34552.70128,35954.196,35244.7933
E02004160,38462.7317,39495.56487,35632.55322,32631.9329,34065.12935,33682.90301
E02004161,58195.45431,59134.06857,57844.72173,50850.8963,52332.91049,52141.06089
E02004162,34836.67012,35684.92633,33289.32976,29464.50576,30737.43781,28038.08588
E02004163,45344.49234,44474.33227,40728.13001,36393.51192,36159.80178,35968.3949
E02004164,34879.53329,37247.36764,35571.15675,32718.9294,32239.42936,30489.25627
E02004165,46539.45657,45897.90544,46013.37504,41653.47369,41908.96144,39638.47176
E02004166,30482.86406,29635.4647,27471.47783,24816.34475,24671.4572,24077.87272
E02004167,56479.34376,55843.9482,53138.88504,47831.20708,47807.78841,46357.75759
E02004168,56883.13016,53685.21218,54062.02419,49310.62991,48978.35564,46348.6129
E02004169,38305.46054,38738.59414,36483.53208,32902.48633,33377.36137,32488.21963
E02004170,33814.72231,31648.52879,33524.61075,30322.7278,31401.78161,30120.94245
E02004171,31718.36917,31619.39404,32062.27388,29455.12147,29440.6864,28518.34945
E02004172,27316.50472,26023.42654,28471.177,25945.12658,24993.21706,23818.88372
E02004173,29767.54651,28067.18615,29228.35229,27475.80694,27251.57414,26197.89181
E02004174,28776.64517,28946.12366,29031.09459,25935.62629,27912.35623,27299.92854
E02004175,50845.87031,49850.41239,46089.65517,41927.80055,42406.74963,42987.41662
E02004176,34711.77609,35273.3894,35613.00293,32671.60758,32873.43492,31560.75741
E02004177,52352.14094,47774.62956,47933.26256,43748.80258,42861.59002,42047.00023
E02004178,24978.87114,25518.42542,22937.06553,21624.88527,21921.67607,21403.58748
E02004179,23680.82729,23387.54048,24057.88268,21993.83576,22341.52523,22936.46603
E02004180,26142.22732,25547.43539,26607.90624,24840.89451,24912.77363,24159.14346
E02004181,32719.42128,33042.63061,32455.17475,30232.99145,29428.05307,29726.78681
E02004182,40323.04437,37307.29753,36796.4267,34308.15072,33410.9056,33113.77261
E02004183,31910.36413,34514.00213,33567.4559,31080.32675,30761.31272,31442.31342
E02004184,32243.30291,32017.95361,31875.33524,29829.17078,29736.88497,29109.11177
E02004185,27848.97646,27322.07063,29623.25399,27346.78562,27831.00331,27401.84047
E02004186,28873.53386,29098.90203,28015.18566,26272.86682,26302.40888,25501.82302
E02004187,25650.83257,26856.52268,24792.63349,22917.32197,23425.32378,23173.18679
E02004188,32391.34962,31241.64757,28098.50679,26634.79288,27497.00318,25612.85632
E02004189,22493.27195,23170.03881,22147.23345,19792.6937,20184.71146,21645.38009
E02004190,29845.26406,27225.79273,26237.7428,24031.20333,23979.78788,24223.75075
E02004191,55336.29344,52057.24307,50828.94892,46750.82901,45994.07329,43494.32373
E02004192,35691.61878,36585.85662,37783.94229,35023.94229,34442.41601,32754.07525
E02004193,18213.19644,18511.85271,18277.53408,17090.20525,18133.67294,17662.56256
E02004194,35291.14191,33886.18295,31042.9255,29411.65736,29962.03442,29077.30391
E02004195,49451.58725,46828.24463,44355.49904,41252.95652,41754.6534,42846.16527
E02004196,15731.85614,15598.72692,15132.84067,14304.5002,15584.15196,15295.00691
E02004197,16209.06191,15910.91109,15361.72656,14308.39323,15963.27874,16134.37563
E02004198,16079.75164,16470.29205,15839.59348,14676.37444,14390.73793,13500.69594
E02004199,22482.2092,22213.17203,20663.97738,19427.28834,20454.13187,20860.7422
E02004200,12888.16285,13872.93897,15174.14143,13798.48418,13507.61164,12747.34318
E02004201,37301.97751,36699.69152,33588.00289,30171.90364,32002.09042,31193.02191
E02004202,39627.40693,37663.25728,35716.27644,32661.98325,33915.45425,31603.10665
E02004203,30248.29808,28691.25599,29125.80644,26450.82808,25475.01328,23903.66129
E02004204,39247.4746,38521.50211,37597.98838,34786.61916,34559.57527,34746.76486
E02004205,50150.02243,47358.27011,45309.08567,41509.3604,42053.17466,41581.22534
E02004206,51534.00544,51081.13696,48745.69135,46607.01313,46513.17603,44343.73822
E02004207,49424.44062,45765.32193,44252.02744,40192.20887,41504.61517,40082.85052
E02004208,39519.0176,42957.83438,41829.89907,38472.63437,38073.36767,37292.28924
E02004209,46875.66417,46538.73392,40893.00634,37339.82854,38659.0388,39018.05532
E02004210,52737.06912,53020.15821,49945.09633,45565.67429,44750.30029,45028.69307
E02004211,40647.8415,43453.34944,40654.44411,37840.98916,36763.50441,33310.86569
E02004212,48366.53125,46627.23946,46389.28867,41852.61378,42154.76582,41150.78738
E02004213,41742.59767,39925.4729,42241.1247,38482.16722,38545.38152,38305.7292
E02004214,49109.27197,48176.97408,48087.01293,44238.25889,44683.45365,43729.34051
E02004215,51154.40694,50760.71186,48865.22524,45039.69303,43919.82429,44520.06519
E02004216,46145.07987,49040.08127,48637.92123,45049.09087,45093.6455,44940.12305
E02004217,47988.93422,45120.22658,40732.02485,37133.83462,35273.87677,34460.47564
E02004218,41880.28349,41732.21883,41538.72618,38449.59816,39125.85175,38066.46745
E02004219,39242.12149,39123.83503,33703.79666,31112.88757,30707.19742,31293.02174
E02004220,39883.21048,37998.63026,35433.79455,33193.62884,35007.53339,34424.45734
E02004221,35629.71799,36620.50226,34152.33901,31398.39961,32078.34474,31980.68506
E02004222,48236.94065,47233.71229,44763.90859,40579.28666,40762.75107,39812.60245
E02004223,45357.72038,46198.47269,42984.20213,38994.92875,39392.94779,38213.54875
E02004224,30139.0046,32407.871,33701.87307,30843.59784,31018.34663,30449.69644
E02004225,26113.77078,26343.49915,28055.78474,26031.74699,26316.83346,25400.4399
E02004226,27003.93303,26938.23343,26819.07905,25503.81703,25414.78454,24763.07691
E02004227,28285.60431,30792.35963,29622.47937,27156.73198,27285.65006,26773.94113
E02004228,26255.30088,25573.9516,25952.46121,24231.54029,25148.11649,25395.88059
E02004229,32069.5633,30994.26588,30440.35103,28339.18311,28737.56635,28709.55918
E02004230,39972.52928,38174.28708,35298.24382,32240.0509,32256.45727,32146.0713
E02004231,25987.93296,24615.51901,25125.34122,22597.5073,23694.66344,22807.71257
E02004232,25173.78476,25384.72297,25905.39537,23443.2199,22682.84028,21403.99933
E02004233,13636.64692,12615.05131,13291.87691,11924.18182,12445.17432,12215.68
E02004234,15558.4296,15761.64699,15901.68983,14364.14597,14702.55641,14977.07079
E02004235,15846.04346,16953.65982,15772.04514,14608.40878,14696.77321,14299.30878
E02006840,36161.60529,38199.65005,39723.39963,36635.94957,37122.80349,35710.56861
TOWN01,47988.93422,45120.22658,40732.02485,37133.83462,35273.87677,34460.47564
TOWN02,24100.16611,25409.50749,25263.1231,22614.66812,23368.01871,22395.19553
TOWN03,31460.61202,31368.14498,31161.36506,29029.17044,28822.6434,28314.98552
TOWN04,40696.31896,40863.31696,38896.35214,35485.51211,36092.50882,35406.10717
TOWN05,23394.91688,22757.45266,23097.11604,21336.37252,21545.16031,21970.80003
TOWN06,28683.38611,27812.89261,28960.85286,26497.28861,26885.66041,25982.34347
TOWN07,32566.48676,31660.38716,31697.0585,28818.05037,29508.44405,28443.81742
TOWN08,43443.22815,42793.56098,40982.52105,38316.78555,37841.59343,37993.04533
TOWN09,50106.49834,48268.32932,46330.83515,43205.97856,43617.052,42166.12836
TOWN10,39107.77599,39475.54052,37649.59196,33676.35384,34624.69762,35062.83384
TOWN11,48175.84885,48112.27072,44271.16455,40447.34354,40749.1422,40781.07709
TOWN12,25577.99822,26153.58068,27352.78041,25691.93708,25738.16043,24921.87042
TOWN13,27413.12874,28589.63824,28105.44466,25940.19982,26387.69517,26190.37218
TOWN14,63000.26654,60541.53087,57125.79159,51907.58588,51384.33121,49886.19512
TOWN15,44993.83775,43730.15598,42572.29824,38788.72329,38828.94225,38302.95139
TOWN16,18142.2968,18320.35928,17755.62517,16383.87168,17485.01898,17483.05349
TOWN17,16272.78931,16053.63338,15790.3656,14520.58091,14822.46852,14366.43392
TOWN18,35114.01407,33613.62085,30689.83457,28386.80426,28770.15005,26223.9673
TOWN19,29592.31927,28044.57866,28861.61573,26009.85102,25072.47392,23568.07302
TOWN20,44294.20386,43683.34623,42104.64862,38586.14414,38856.49412,38398.77677
TOWN21,34069.06607,32523.53451,31621.80702,28913.4,29086.91363,28528.88498
TOWN22,33198.04129,31473.90869,30801.07909,28153.97638,29575.65367,28995.73846
TOWN23,28186.75591,28407.68388,25922.3877,23276.61153,23734.23624,23220.18518
TOWN24,29312.42313,29831.49681,28621.0401,25875.7039,28137.28187,28698.0569
TOWN25,26633.53545,27318.61242,25092.13402,23272.79355,24013.06699,22976.71744
TOWN26,15236.87249,15168.47838,15039.33397,13727.9432,14053.27092,13856.69168
TOWN27,45037.59647,46658.4929,45085.51986,41329.51166,40692.43056,40170.44202
TOWN28,45877.1034,45256.92741,44187.19255,39972.79378,39953.88886,38314.89221
TOWN29,44595.2777,42424.26813,41479.26505,38312.05004,38052.64077,36432.1288
DIV1,36534.40581,37092.61695,33464.45242,30308.30341,31827.70508,30147.41025
DIV2,44745.04711,41983.19528,39130.42898,35690.27304,34775.30198,34146.27214
DIV3,23367.43169,24738.12223,24124.83237,21537.00234,22141.84902,21575.82675
DIV4,36398.32303,35322.69669,34695.95866,32379.52096,31682.41342,31762.09507
DIV5,31589.31978,32332.98208,32010.02894,29810.52031,29543.38986,29237.10841
DIV6,19668.88319,19627.58714,18967.76422,17192.48077,18231.02477,19081.93682
DIV7,45306.68668,44480.82169,41743.62304,38116.66824,38547.34779,37435.53023
DIV8,38645.78294,41412.03857,40348.82607,36204.16751,36515.60876,35625.35028
DIV9,43508.96273,40305.62901,39679.30195,36309.21174,36906.08274,35760.12471
DIV10,23394.91688,22757.45266,23097.11604,21336.37252,21545.16031,21970.80003
DIV11,32629.60219,32595.42994,35658.51449,32591.75051,33516.81272,31692.25941
DIV12,35191.25936,35179.51667,33227.01319,30394.36631,30334.74568,30095.49718
DIV13,25676.41051,26411.75765,25976.53034,24085.40396,24115.46503,22727.07528
DIV14,31201.87683,31537.82432,30796.32937,28270.02973,28519.28484,27549.32215
DIV15,28481.37607,27587.50133,28699.70264,26073.06579,27226.44403,26825.099
DIV16,30341.48024,30066.37363,30582.78307,28399.74165,27653.31975,26437.3051
DIV17,33193.60655,31655.10321,33313.39149,30263.3973,31223.51068,29697.99969
DIV18,41468.17956,40763.12109,39903.74368,36930.31072,36843.34307,36350.96892
DIV19,50787.71711,49041.92753,46846.58557,43833.38843,44116.95625,42878.70315
DIV20,34899.50687,35035.38738,35158.6422,31304.79219,31916.00999,32081.40774
DIV21,39850.81888,37958.33428,36637.14278,33246.96534,34759.84372,32433.13571
DIV22,47572.40777,49899.3022,47087.49707,43046.82611,42697.64928,41230.70109
DIV23,49548.49275,48836.656,44576.4881,40783.52094,41225.86873,41564.80244
DIV24,39096.26428,39374.61157,37188.51261,33911.5743,35014.2484,34143.71711
DIV25,68638.58773,64525.77588,62207.71316,56239.44438,55576.29648,54003.23123
DIV26,28726.84695,28280.36567,28871.01596,26881.87016,27306.94927,26645.4829
DIV27,31087.92699,29561.54275,29668.36221,27197.84104,28105.30553,27541.12415
DIV28,43640.07962,43103.06433,39245.80633,35019.44426,36493.56726,36485.21867
DIV29,27413.12874,28589.63824,28105.44466,25940.19982,26387.69517,26190.37218
DIV30,51605.64338,48694.27773,47039.39894,42881.24086,42638.92515,42515.52852
DIV31,40291.70934,40099.12486,38186.72885,35199.85548,34963.12597,34102.09571
DIV32,18213.19644,18511.85271,18277.53408,17090.20525,18133.67294,17662.56256
DIV33,18628.4044,18872.24378,18009.29623,16811.63551,17036.71486,16718.28692
DIV34,45547.92987,45816.46783,41703.83095,38251.50843,38682.75131,38008.40607
DIV35,49024.13341,50898.15733,48737.30618,44528.99044,44714.67923,44146.43148
DIV36,47618.34648,45696.03826,47237.0548,43553.86837,43270.96553,43221.90438
DIV37,37920.86829,37255.10701,34733.65661,32303.21109,33628.28874,33357.07878
DIV38,33554.25957,32610.5723,30930.14739,28078.93603,27875.4711,27272.33129
DIV39,32576.97619,31652.90184,29872.75522,27316.17754,28867.12375,28576.84611
DIV40,41832.09052,43303.59058,41357.98929,37000.8143,37088.4303,37234.45195
DIV41,16264.21278,15678.84365,16116.66577,14820.07277,15143.94694,14572.74832
DIV42,30811.78736,30402.0455,28113.04003,25392.77353,25392.03514,25184.9332
DIV43,28490.4436,29576.42725,28416.45907,25475.17236,27902.80577,28581.84235
DIV44,24987.71281,23529.98274,22585.07931,20784.23633,21344.28333,21512.45558
DIV45,28574.43084,29244.26181,26532.59975,25005.32356,25786.98257,25256.73083
DIV46,38779.06547,39045.39628,37092.61316,33537.15675,34122.00637,34571.66471
DIV47,38203.42121,38094.02947,36817.02261,32736.22908,33788.2087,34885.20494
DIV48,13636.64692,12615.05131,13291.87691,11924.18182,12445.17432,12215.68
DIV49,45626.99528,47644.94999,45563.47916,41672.0323,41102.76915,40766.99964
DIV50,50187.46516,49818.29883,48871.21255,43699.57377,43738.28709,41956.28822
DIV51,49750.60556,48860.00933,47558.44134,43415.95095,43176.65433,41016.80129
DIV52,26370.21085,26447.81487,27319.73359,25621.22808,25724.23017,24933.91353
DIV53,51175.09529,48935.75322,46796.48105,43511.7509,43120.17607,40864.47184
DIV54,42504.3385,41518.25577,38065.96883,34475.65838,35073.25439,34571.16104
DIV55,36302.72387,36754.06665,35286.6001,32303.01579,32935.62555,31408.0699
DIV56,33596.69975,33415.43115,31217.74389,28374.2749,28640.58904,27789.2243
DIV57,53641.05786,56414.30945,54660.01971,47952.83382,49291.06599,49069.11341
DIV58,16214.33649,16987.30179,16131.96891,14868.8388,14920.52619,14854.87792
CHSCTAXE,27059.2799,27757.76502,26635.12655,23959.52919,25169.04266,24907.9819
CHSCTBARNSTAPLE,32170.55946,31986.89243,31754.21671,29608.99614,29221.67942,28874.22841
CHSCTBIDEFORD,39031.63972,39080.61823,37152.73852,33960.09407,34528.50755,33675.67361
CHSCTBRAUNTON,35791.70713,34732.35127,34179.47383,31293.32155,31337.82494,31151.09234
CHSCTCREDITON,28956.70035,28187.14468,28401.28931,25742.40823,26582.85711,26133.55823
CHSCTCULLOMPTON,32065.92188,31725.91178,31842.66273,28935.46487,29298.52317,28384.99571
CHSCTDAWLISH,47091.0755,47516.3297,45495.61965,42098.35702,41845.88217,40924.03947
CHSCTEXETERCHALL,38531.53011,38197.2838,36154.03716,32688.97042,33836.06708,32719.73721
CHSCTEXETERSYCAMORE,41504.86612,42144.75703,40421.72518,35984.4338,36848.60269,37983.93811
CHSCTEXMOUTH,48175.84885,48112.27072,44271.16455,40447.34354,40749.1422,40781.07709
CHSCTHONITON,51180.26364,48845.93781,46435.92052,42048.02498,42527.74337,41174.76795
CHSCTIVYBRIDGE,19883.25983,19613.07454,19270.13995,17913.62217,18934.54145,18717.64014
CHSCTKINGSBRIDGE,16272.78931,16053.63338,15790.3656,14520.58091,14822.46852,14366.43392
CHSCTNABBOT,44988.92979,44565.02388,43228.58819,39556.96356,39628.65595,39256.26405
CHSCTOKE,32349.08873,31016.29916,30046.36336,27555.86246,27509.56481,27196.85723
CHSCTSMOLTON,27389.22001,27497.77052,25969.7973,24041.08656,24601.25032,23459.65754
CHSCTTAVISTOCK,16921.45204,17062.97671,16828.49152,15221.58618,15529.87785,15353.36692
CHSCTTEIGN,44217.32802,41708.77919,39474.32023,36266.48757,36122.17088,35349.63571
CHSCTTIVERTON,46614.48318,45965.0657,44963.96744,40762.78214,40744.60529,38793.05597
CHSCTTORRINGTON,26730.61028,27911.41592,28356.38467,26365.15742,26735.07992,26312.52017
CHSCTTOTNES,47316.95052,45844.82252,44208.36623,40880.60804,40607.0005,39567.2917
Eastern,,,,,,
Northern,,,,,,
Southern,,,,,,
Western,,,,,,
