Area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01015102,0.040335562,0.036137566,0.035400621,0.022573042,0.043507341,0.022573042,0.028754142,0.041906253,0.044536859,0.041332768,0.058761996,0.051293901,0.049949527,0.045312419,0.045312419,0.03890182
E01015103,0.043795326,0.038831981,0.034236939,0.03061384,0.019678909,0.030434899,0.029570667,0.028596216,0.030083217,0.035642909,0.047233907,0.031927841,0.03061384,0.045844589,0.031351142,0.031351142
E01015104,0.022423147,0.020768214,0.031163508,0.020148601,0.019564887,0.036740571,0.028913821,0.032730589,0.045294268,0.034693115,0.032937619,0.048703842,0.042942565,0.035161603,0.035161603,0.035161603
E01015105,0.034693115,0.019452179,0.029739566,0.034624279,0.032102352,0.033399865,0.02828551,0.03061384,0.039364897,0.033792596,0.04934665,0.03941977,0.02546716,0.047917812,0.038261451,0.038261451
E01015106,0.050863071,0.027102344,0.042647204,0.053753061,0.052894476,0.068216202,0.047917812,0.058118333,0.061788165,0.060828237,0.058118333,0.046569204,0.050926234,0.047573408,0.047573408,0.024903705
E01015107,0.01901404,0.028754142,0.027683916,0.027981481,0.027981481,0.026419589,0.025143644,0.02739261,0.035176915,0.035555233,0.038589549,0.047346622,0.050446191,0.04327763,0.04327763,0.033065762
E01015108,0.020515852,0.017904988,0.030058645,0.022728622,0.027438142,0.025143644,0.034443902,0.030083217,0.03715342,0.038674336,0.042132525,0.039568334,0.042592459,0.033913859,0.026966964,0.01762462
E01015109,0.021985172,0.03357472,0.019230615,0.027107369,0.017810546,0.017533105,0.026154147,0.031046933,0.037657915,0.035923124,0.02992257,0.043370362,0.037476948,0.038211431,0.032738271,0.026023416
E01015110,0.019794267,0.019910986,0.028596216,0.028754142,0.034624279,0.017717095,0.017442536,0.027107369,0.026966964,0.033399865,0.028596216,0.034443902,0.029403674,0.029570667,0.029570667,0.019340763
E01015111,0.017176356,0.031490645,0.025638946,0.032738271,0.02939036,0.026286198,0.037790363,0.042592459,0.03408872,0.035365063,0.048225167,0.03715342,0.036945844,0.027107369,0.027107369,0.027107369
E01015112,0.032913789,0.027321625,0.052475356,0.045922908,0.03941977,0.037169215,0.024018046,0.036905824,0.035400621,0.036137566,0.036390076,0.046666614,0.04212232,0.03357472,0.021985172,0.021985172
E01015113,0.031095373,0.028235412,0.044986344,0.021985172,0.021563977,0.032526143,0.032526143,0.021158617,0.03743639,0.047917812,0.035888535,0.035888535,0.035642909,0.034236939,0.022423147,0.034236939
E01015114,0.028715614,0,0.023353616,0.038544607,0.025660686,0.024190102,0.024541718,0.024903705,0.034463518,0.036646136,0.044382862,0.034693115,0.050475319,0.040650348,0.026674175,0.040650348
E01015115,0.062350717,0.061769887,0.042999226,0.039720382,0.035161603,0.041855811,0.038227248,0.041855811,0.060357469,0.045922908,0.059950614,0.054776568,0.05447548,0.059442624,0.051256809,0.040970081
E01015116,0.030978106,0.030978106,0.045312419,0.027981481,0.033913859,0.041682391,0.03408872,0.036537563,0.043507341,0.045922908,0.051941715,0.049318853,0.044087141,0.041592648,0.041592648,0.033147284
E01015117,0.026154147,0.02538888,0.023985233,0.034040953,0.023132606,0.035273069,0.035433371,0.032102352,0.040387759,0.042361247,0.046115372,0.046115372,0.032124816,0.034013317,0.04266563,0.034013317
E01015118,0.031095373,0.04603914,0.028001283,0,0.040025611,0.024721387,0.024903705,0.026886555,0.028473488,0.043720977,0.026465124,0.024721387,0.021292033,0.022724955,0.022724955,0.034693115
E01015119,0,0.026259323,0.027102344,0.033359634,0.031733266,0.031733266,0.029075283,0.019564887,0.028913821,0.03061384,0.027249244,0.033569458,0.034265391,0.028132675,0.035365063,0.028132675
E01015120,0.035161603,0.035888535,0.021427142,0.032124816,0.021026862,0.019678909,0.031351142,0.032937619,0.060357469,0.059152981,0.052641394,0.057247956,0.052641394,0.056943172,0.052199337,0.031927841
E01015121,0.027544482,0.025088733,0.024190102,0.026465124,0.027321625,0,0.028961892,0,0.02946734,0.027321625,0.026259323,0.026259323,0,0.02527653,0.02527653,0.038544607
E01015122,0.031095373,0.028001283,0.025857176,0.024190102,0.035642909,0.037169215,0.023516253,0.02527653,0.037707431,0.021842957,0.04212232,0.032124816,0.030978106,0.030083217,0.030083217,0.030083217
E01015123,0,0.028001283,0.02946734,0.044091005,0.039720382,0.028715614,0.030259477,0.042300895,0.044091005,0.056503982,0.052894476,0.050596467,0.044986344,0.038544607,0.038544607,0.038544607
E01015124,0.028001283,0.030533071,0.02546716,0.023848419,0.023034997,0,0.021026862,0.036905824,0.043357101,0.040970081,0.042647204,0.042999226,0.045635877,0.027102344,0,0.027102344
E01015125,0.022275229,0.032937619,0.028913821,0.028913821,0.01901404,0.029739566,0.030794896,0.030794896,0.043795326,0.032730589,0.030978106,0.036945844,0.035747455,0.043787319,0.03757564,0.029910405
E01015126,0.043516397,0.035697084,0.041896928,0.033237735,0.032284475,0,0.031678771,0.034248992,0.052537497,0.033237735,0.057145094,0.051499229,0.035323703,0.039449971,0.059765204,0.059765204
E01015127,0.023848419,0.023681171,0.041592648,0.019340763,0.027683916,0.025143644,0.024321395,0.026154147,0.039839115,0.044986344,0.042942565,0.043507341,0.035161603,0.032324234,0.032324234,0.032324234
E01015128,0.034925789,0.024190102,0.029570667,0.020148601,0.018698173,0.018392628,0.028440015,0.027683916,0.028596216,0.027249244,0.041460901,0.036537563,0.027831903,0.029238557,0.029238557,0.019121714
E01015129,0.033740781,0.032417196,0.03194721,0.034806554,0.038007552,0.041076109,0.048703842,0.03357472,0.055638236,0.047809447,0.036137566,0.051598772,0.048267227,0.04266563,0.034013317,0.022275229
E01015130,0.028596216,0.017810546,0.017533105,0,0.018595203,0.027683916,0.026966964,0.032526143,0.044986344,0.033147284,0.038449494,0.028132675,0.034265391,0.027981481,0.027981481,0.018292986
E01015131,0.028715614,0.02921243,0.026259323,0.028001283,0.02546716,0.028235412,0.030811657,0.050016451,0.028715614,0.031384361,0.033568121,0,0,0,0,0
E01015132,0.033237735,0.054744683,0.036078441,0.052537497,0.032913789,0.034248992,0.046449585,0.04816716,0.053753061,0.054639884,0.050863071,0.043223112,0.053360082,0.035642909,0.035642909,0.035642909
E01015133,0,0,0.02921243,0.027102344,0.026056698,0.024541718,0,0.035888535,0.035161603,0.034463518,0.021842957,0.033359634,0.031541047,0.039839115,0.031733266,0.031733266
E01015134,0.038549374,0.058425847,0.03459989,0.050501145,0,0.025857176,0.02527653,0.02921243,0.040970081,0.036137566,0.043507341,0.036137566,0.050863071,0.045922908,0.036646136,0.024018046
E01015135,0.04840203,0.049852257,0.035747455,0.042826201,0.04550114,0.054125928,0.044536859,0.049852257,0.050134107,0.056615913,0.057778252,0.055656071,0.052396227,0.050253466,0.045973408,0.045973408
E01015136,0.044467344,0.04954096,0.02921243,0.039720382,0.037707431,0.04468257,0.045922908,0.050926234,0.063138855,0.049949527,0.053247173,0.050707416,0.049025295,0.028913821,0.036336784,0.036336784
E01015137,0.030259477,0.028473488,0.030811657,0.030259477,0.040970081,0.051256809,0.040025611,0.059950614,0.051260307,0.061187796,0.060359294,0.055245205,0.046243803,0.035642909,0.035642909,0.023353616
E01015138,0.02921243,0.031384361,0.032284475,0,0,0.026886555,0.030811657,0.052537497,0.04954096,0.060639955,0.048616559,0.061769887,0.050995311,0.046867406,0.030811657,0.030811657
E01015139,0.058994582,0.050475319,0.059442624,0.057247956,0.044087141,0.045576956,0.028913821,0.04212232,0.04840203,0.058376097,0.060769826,0.060357469,0.065221943,0.061611493,0.055245205,0.047573408
E01015140,0.030811657,0.02921243,0.02946734,0.024721387,0.037169215,0.037169215,0.040650348,0.056026176,0.059550449,0.057484372,0.061199729,0.049074413,0.06674216,0.036866128,0.036866128,0.036866128
E01015141,0.02921243,0.026259323,0.03912367,0.024018046,0.020768214,0.021702571,0.030978106,0.020515852,0.035161603,0.022423147,0.049717237,0.045606426,0.051656673,0.03941977,0.03941977,0.025857176
E01015142,0.044986344,0.044382862,0.04354303,0.020391956,0.03757564,0.044361668,0.045736061,0.049297902,0.057619171,0.06043361,0.065108082,0.06006569,0.059702161,0.052998314,0.052998314,0.059152981
E01015143,0.043720977,0.047917812,0.059897476,0.054192856,0.038831981,0.041592648,0.03890182,0.049009426,0.060769826,0.051598772,0.065702839,0.063365934,0.060359294,0.056989976,0.056989976,0.056989976
E01015144,0.055129443,0.061094232,0.059661131,0.059093559,0.059060812,0.058172851,0.055111522,0.064948142,0.072861447,0.067969485,0.05846592,0.060239392,0.057882644,0.055682951,0.064670343,0.055682951
E01015145,0.071345756,0.071579755,0.067646263,0.0604704,0.055639248,0.050059125,0.052843963,0.04988786,0.054922714,0.053395604,0.054789713,0.056836428,0.056053229,0.054358854,0.051977147,0.050009418
E01015146,0.046705226,0.047144026,0.049760006,0.046401578,0.048322487,0.046901898,0.052695551,0.049020397,0.058752259,0.054267043,0.060533379,0.054267043,0.052794949,0.052505282,0.046432555,0.034909878
E01015147,0.043720977,0.048621763,0.050596467,0.032124816,0.031733266,0.039839115,0.040572222,0.049318853,0.06479443,0.05447548,0.062041033,0.066190785,0.072656562,0.053753061,0.053753061,0.053753061
E01015148,0.050093418,0.052289225,0.036138197,0.036138197,0.038589549,0.046894299,0.04645553,0.048757094,0.051661945,0.059060812,0.064612264,0.058761893,0.052677044,0.043921629,0.039170936,0.033569458
E01015149,0.056562324,0.049997778,0.052164616,0.051036328,0.044140557,0.049513595,0.046101406,0.052571273,0.056392765,0.057375906,0.065181756,0.062399521,0.061421302,0.056150847,0.056150847,0.050209799
E01015150,0.059549153,0.055809335,0.051598772,0.051260307,0.055809335,0.063820082,0.055638236,0.062041033,0.056851411,0.068850144,0.069331685,0.070367514,0.058118333,0.055638236,0.055638236,0.047917812
E01015151,0.025048887,0.027219969,0.025008518,0.025561754,0.021794255,0.024197298,0.020264191,0.022761747,0.030471077,0.027033709,0.028600002,0.024133108,0.021159574,0.019496968,0.018482645,0.019496968
E01015152,0.059732675,0.062086857,0.061258987,0.056318089,0.027502471,0.031710748,0.031485598,0.033241451,0.031144945,0.032374634,0.0434794,0.044659312,0.038393346,0.029743044,0.029743044,0.031510632
E01015153,0.042469454,0.043193667,0.042923498,0.041421532,0.041259906,0.041259906,0.047243191,0.043768699,0.048837138,0.047523815,0.048700957,0.046624621,0.044950362,0.043902028,0.042262425,0.038558396
E01015155,0.075967627,0.068316566,0.059639493,0.060522726,0.057891091,0.056376231,0.051992532,0.053071607,0.058573263,0.055733981,0.054327949,0.056386272,0.057149349,0.056588523,0.056588523,0.056588523
E01015156,0.03522571,0.037900602,0.032516096,0.030213583,0.030419842,0.033922642,0.037102725,0.036128379,0.036710495,0.038250407,0.031981922,0.036061422,0.034904249,0.020208937,0.021644991,0.01691826
E01015157,0.048226625,0.041292098,0.031306502,0.035510277,0.045378528,0.047877323,0.043329156,0.040508829,0.049753641,0.042923498,0.038910758,0.039125126,0.039692195,0.03577477,0.031008888,0.028220975
E01015158,0.049950024,0.05067336,0.042134424,0.03946297,0.037529031,0.031248385,0.027262884,0.028480259,0.031815748,0.033403853,0.037727479,0.037130484,0.031510632,0.035657076,0.034104002,0.028642763
