Area,2011,2012,2013,2014,2015
E01015241,0.11440678,0.092735703,0.145454545,0.137878788,0.130898021
E01015242,0.143859649,0.138576779,0.177655678,0.159633028,0.152573529
E01015243,0.101694915,0.083061889,0.121405751,0.114649682,0.105769231
E01015244,0.086614173,0.068078669,0.099554235,0.079881657,0.071535022
E01015245,0.054700855,0.062600321,0.090909091,0.083333333,0.074132492
E01015246,0.107424961,0.090322581,0.113924051,0.103937008,0.096671949
E01015247,0.101078167,0.085190039,0.111253197,0.090909091,0.082156611
E01015248,0.133704735,0.124076809,0.168115942,0.150943396,0.142649199
E01015249,0.080645161,0.081377152,0.112135177,0.104134763,0.097072419
E01015250,0.048701299,0.044585987,0.076443058,0.065522621,0.0578125
E01015251,0.111553785,0.088050314,0.114989733,0.104938272,0.096907216
E01015252,0.06027668,0.056147144,0.078672986,0.06362773,0.05513308
E01015253,0.030395137,0.031770045,0.053571429,0.043219076,0.037313433
E01015254,0.098865478,0.073015873,0.093312597,0.08372093,0.075
E01015255,0.220667384,0.193624557,0.217844728,0.225955968,0.219767442
E01015256,0.156787763,0.134651601,0.159259259,0.175162187,0.169144981
E01015257,0.086666667,0.088737201,0.128547579,0.117056856,0.105351171
E01015258,0.13559322,0.119911991,0.123110151,0.126349892,0.120260022
E01015259,0.149253731,0.127272727,0.180936995,0.172859451,0.165853659
E01015260,0.17490953,0.17472119,0.219393939,0.171741778,0.163614164
E01015261,0.182890855,0.149473684,0.164778579,0.141975309,0.133402275
E01015262,0.147474747,0.144177449,0.156363636,0.141560799,0.134545455
E01015263,0.086124402,0.104037267,0.132621951,0.124620061,0.117557252
E01015264,0.072131148,0.051724138,0.078220859,0.067692308,0.06009245
E01015265,0.082738944,0.0653789,0.088791849,0.07860262,0.071637427
E01015266,0.10459588,0.148902821,0.158218126,0.133435583,0.124807396
E01015267,0.144781145,0.111872146,0.1335578,0.14573991,0.139482565
E01015268,0.092592593,0.071190211,0.088427948,0.087336245,0.078947368
E01015269,0.116834171,0.097560976,0.117084827,0.107784431,0.100840336
E01015270,0.069489685,0.061538462,0.099031216,0.091299678,0.084051724
E01015271,0.082865169,0.063186813,0.076407507,0.081989247,0.074123989
E01019886,0.082493126,0.116258741,0.114824336,0.124570447,0.118001723
E01019887,0.081210191,0.083086053,0.093294461,0.084302326,0.07748538
E01019888,0.131935882,0.097502973,0.114086147,0.115654206,0.107602339
E01019889,0.096676737,0.084194978,0.100145138,0.082728592,0.075581395
E01019890,0.105142857,0.114252061,0.134637514,0.134948097,0.12716763
E01019891,0.121107266,0.166666667,0.188834154,0.238095238,0.229372937
E01019892,0.080068143,0.08477237,0.124423963,0.148773006,0.140215716
E01019893,0.081411126,0.102393617,0.113577023,0.133940182,0.125326371
E01019894,0.101167315,0.081481481,0.107748184,0.108009709,0.09963548
E01019895,0.141269841,0.114705882,0.126436782,0.12034384,0.112554113
E01019896,0.108724832,0.092189501,0.097867001,0.101631117,0.094458438
E01019897,0.082014388,0.083682008,0.105191257,0.102880658,0.094910591
E01019898,0.088842975,0.090047393,0.110594796,0.117537313,0.110177404
E01019899,0.106969206,0.100154083,0.111782477,0.098187311,0.089258699
E01019900,0.113756614,0.104066986,0.116470588,0.112412178,0.10495283
E01019901,0.142066421,0.186978297,0.181076672,0.225490196,0.214754098
E01019902,0.049272116,0.059009484,0.063983488,0.077319588,0.069358178
E01019903,0.092272203,0.107103825,0.147909968,0.151287554,0.145317546
E01019904,0.070146819,0.073836276,0.098901099,0.094339623,0.086887836
E01019905,0.034530387,0.035202086,0.052429668,0.040973111,0.030769231
E01019906,0.062215478,0.04719764,0.073913043,0.060693642,0.052249637
E01019907,0.075528701,0.05323741,0.079096045,0.067700987,0.060906516
E01019908,0.031636864,0.035665295,0.057951482,0.051144011,0.041891892
E01019909,0.091623037,0.064516129,0.092505855,0.07971864,0.073027091
E01019910,0.122222222,0.109011628,0.134094151,0.118402282,0.110157368
E01019911,0.093143596,0.060718711,0.077858881,0.068043742,0.05982906
E01019912,0.105681818,0.088737201,0.102908277,0.10367893,0.096304591
E01019913,0.048429319,0.038083538,0.054347826,0.055757576,0.048543689
E01019914,0.072402938,0.099385246,0.112449799,0.114688129,0.104040404
E01019915,0.089361702,0.076326003,0.090330789,0.086294416,0.080152672
E01019916,0.188633615,0.153061224,0.204204204,0.20240481,0.196177062
E01019917,0.155309033,0.131343284,0.192082111,0.182748538,0.174231332
E01019918,0.168316832,0.141975309,0.161616162,0.162955466,0.156504065
E01019919,0.162666667,0.142144638,0.180708181,0.163814181,0.154601227
E01019920,0.064891847,0.063467492,0.090909091,0.078787879,0.071646341
E01019921,0.101449275,0.079389313,0.12143928,0.107784431,0.100449775
E01019922,0.090909091,0.107088989,0.124260355,0.125553914,0.118870728
E01019923,0.069943289,0.074545455,0.098214286,0.089605735,0.082437276
