Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01019936,2,2,8,9,4,25
E01019937,4,5,14,17,7,46
E01019938,4,6,14,21,8,53
E01019939,3,3,8,12,5,31
E01019940,3,2,10,13,5,33
E01019942,4,5,14,14,3,40
E01019943,4,4,12,12,4,35
E01019944,3,6,14,13,3,39
E01019945,10,7,16,20,5,59
E01019946,2,1,6,11,6,27
E01019947,3,8,11,12,5,39
E01019948,2,1,7,10,5,25
E01019949,2,4,8,9,5,29
E01019950,2,2,7,9,5,24
E01019951,3,3,11,18,9,44
E01019952,2,4,10,12,5,33
E01019953,3,3,7,10,6,29
E01019954,4,8,14,13,4,43
E01019955,3,4,9,12,5,34
E01019956,3,5,6,14,5,33
E01019957,2,4,4,12,8,30
E01019958,3,3,10,12,7,35
E01019959,2,3,9,10,3,26
E01019960,2,3,12,12,4,33
E01019961,5,5,17,26,8,60
E01019962,5,6,17,23,6,57
E01019963,3,4,13,14,3,37
E01019964,40,33,10,12,3,98
E01019965,2,6,13,14,4,39
E01019966,2,2,7,9,4,24
E01019967,2,3,8,11,5,29
E01019968,3,10,11,11,4,38
E01019969,3,8,13,12,2,38
E01019970,5,6,12,8,2,33
E01019971,5,18,16,10,2,51
E01019972,4,10,14,12,1,40
E01019973,4,7,12,12,3,38
E01019974,2,7,11,13,3,36
E01019975,5,8,11,10,1,36
E01019976,4,6,11,10,4,35
E01019977,5,7,13,11,2,38
E01019980,5,16,17,9,2,48
E01019981,4,10,13,12,2,41
E01019982,5,16,18,10,1,50
E01019983,4,6,13,11,3,36
E01019984,4,9,14,11,2,40
E01019985,4,9,13,10,1,37
E01019986,3,11,11,10,2,38
E01019987,12,12,14,7,2,47
E01019988,4,9,12,9,3,37
E01019989,3,10,11,6,1,32
E01019990,3,9,9,9,1,31
E01019991,4,11,13,9,2,40
E01019992,5,10,14,10,3,41
E01019993,4,6,10,12,2,34
E01019994,11,17,13,6,2,49
E01019995,14,15,13,9,2,53
E01019996,7,8,6,5,2,29
E01019997,18,11,11,5,1,46
E01019998,3,9,13,10,3,38
E01019999,8,5,8,9,3,32
E01020000,3,9,13,9,2,36
E01020001,3,6,10,10,3,33
E01020002,4,10,16,10,3,43
E01020003,5,8,13,11,4,41
E01020004,4,9,11,13,3,40
E01020005,7,10,15,12,3,46
E01020006,12,17,20,11,2,61
E01020007,22,12,8,5,1,48
E01020008,22,14,10,6,1,53
E01020009,8,12,13,8,2,44
E01020010,5,11,17,12,2,47
E01020011,3,5,9,10,3,31
E01020012,5,9,12,11,2,39
E01020013,5,9,11,9,2,36
E01020014,5,9,13,13,2,42
E01020015,6,13,16,12,2,49
E01020016,13,26,20,15,3,76
E01020017,24,23,19,9,1,75
E01020018,15,21,16,10,2,64
E01020019,27,6,4,5,1,43
E01020020,21,11,7,5,1,45
E01020021,17,12,13,8,2,51
E01020022,29,11,8,4,1,53
E01020023,4,11,20,18,4,57
E01020024,3,8,14,10,3,38
E01020025,4,16,13,7,1,41
E01020026,5,12,13,12,4,47
E01020027,5,11,14,11,3,44
E01020029,5,12,15,10,2,45
E01020030,4,24,17,11,2,58
E01020031,5,13,17,9,2,46
E01020032,5,14,13,10,2,43
E01020033,5,10,15,13,5,48
E01020035,7,15,20,12,3,57
E01020036,4,6,11,13,2,37
E01020037,4,7,11,10,2,34
E01020038,3,10,15,12,3,44
E01020039,5,12,11,14,3,47
E01020040,3,8,12,10,3,35
E01020041,6,13,18,16,4,57
E01020042,3,7,13,14,4,41
E01020043,5,5,17,15,4,47
E01020044,4,6,11,15,4,39
E01020045,4,5,12,13,4,38
E01020046,3,5,13,14,4,39
E01020047,4,8,14,18,5,49
E01020048,6,11,17,14,4,52
E01020049,2,3,8,13,4,31
E01020050,3,7,12,19,7,48
E01020051,3,4,10,15,6,39
E01020052,5,8,16,13,3,45
E01020053,3,7,11,9,3,33
E01020054,5,12,19,17,4,57
E01020055,4,7,15,15,3,45
E01020056,5,8,17,21,5,55
E01020057,5,10,17,13,3,49
E01020058,4,9,16,14,4,47
E01020059,5,5,15,21,5,50
E01020060,3,7,13,14,4,40
E01020061,5,10,16,16,4,50
E01020062,4,6,10,13,4,37
E01020063,6,8,19,19,6,58
E01020064,6,7,16,13,3,45
E01020065,11,11,12,12,3,49
E01020066,8,16,23,20,4,71
E01020067,6,10,16,12,2,45
E01020068,3,3,10,17,4,37
E01020069,4,4,11,14,4,37
E01020070,5,5,13,17,5,45
E01020071,4,6,14,13,5,41
E01020072,4,4,11,16,5,39
E01020073,4,5,12,15,5,40
E01020074,4,5,14,21,5,49
E01020075,4,7,17,17,4,48
E01020076,4,6,12,17,4,43
E01020077,3,5,12,15,3,39
E01020078,3,7,13,9,2,35
E01020079,3,6,10,8,3,30
