Area,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016
E01020115,8036.340859,7894.617327,7922.229369,7200.635107,6065.281572,6098.573548
E01020116,8383.091943,8698.759447,8641.044011,8569.080802,7720.138327,7290.020701
E01020117,6230.50685,6393.5729,7722.761734,7873.427425,6789.29031,6912.201044
E01020118,8420.567688,8826.268497,8364.186773,8710.728562,7462.550424,7270.816304
E01020119,7169.019725,6664.523561,6365.055088,5924.949802,5787.432071,6492.07418
E01020120,6502.652593,6674.846264,7098.520682,6874.553729,6355.139809,6358.633129
E01020121,7479.112164,8254.386005,8736.912694,8743.928654,7997.468386,7954.643315
E01020122,6504.773905,6359.428957,6232.461827,6494.698586,6196.05197,6071.801129
E01020123,8996.154708,8331.321995,10345.88743,10068.27183,9162.935987,8955.163225
E01020124,9470.730804,9692.793779,9480.679187,9566.539702,7814.792047,7614.647412
E01020125,6236.306137,6826.18266,7374.72615,6824.56317,6011.431857,6624.570259
E01020126,7356.198967,7753.360344,6909.817974,6247.783966,5510.410229,5675.484652
E01020127,5626.239775,6049.218168,6406.88132,6401.99205,5441.207737,5610.494018
E01020128,6095.742332,7939.168155,7862.8032,8546.417777,7088.176018,7380.292002
E01020129,9503.76805,9021.412572,9653.711565,10485.73675,8638.102761,8866.505748
E01020130,10802.35043,11515.91404,12035.17644,11625.19748,10564.35457,10806.41719
E01020131,6358.353924,7326.079519,7717.773398,8322.463861,6977.899692,7182.629632
E01020132,8360.918092,7852.714517,8141.502156,8054.241254,7180.11427,6983.272548
E01020133,7424.526933,7093.355787,7502.340094,7376.605577,6030.033869,6124.583556
E01020134,9226.180109,9413.548632,9845.092722,9009.983409,8305.475472,8190.92944
E01020135,9375.946204,11861.2671,10800.30626,10275.16337,8970.023237,9076.013286
E01020136,9553.865403,7546.200401,7593.902233,6410.578495,5636.491103,6037.612055
E01020137,7573.91455,6723.508741,8084.231754,8298.125677,6955.294627,7561.735727
E01020138,6346.151633,6461.905327,6090.983575,6855.62564,6275.849218,6523.551109
E01020139,10919.06345,11700.93022,12974.89187,12690.31484,11023.75665,10082.34729
E01020140,10051.04836,10070.49521,10096.82939,10916.15785,8552.521481,8823.280617
E01020141,11173.33913,11032.29817,11073.70721,11117.68858,9757.637692,9633.291295
E01020142,5488.205416,5458.878316,5733.056394,5931.904156,5357.040826,5256.109779
E01020143,6456.469413,6226.540135,6284.568682,6337.631955,6013.108368,5899.481385
E01020144,7622.56655,7232.685675,7169.731951,6621.095844,5002.532264,5696.240065
E01020145,7650.95698,7972.113948,7677.897506,7920.718387,7459.798847,6958.493638
E01020146,8657.957501,7598.888053,8402.476375,8458.110865,7942.782582,7869.312043
E01020147,6004.13577,5681.646283,5489.749685,5635.44163,5157.280711,5159.421346
E01020148,7150.292267,6915.935817,6904.302426,6546.564446,6379.89778,6639.672194
E01020149,9447.743308,9259.707399,9041.09109,9436.797115,7340.381345,7391.42334
E01020150,6747.287971,6870.473666,6002.276355,5650.431659,5238.714488,5495.911969
E01020151,4914.237193,4791.75099,5447.801682,5269.217,4406.254037,4491.914564
E01020152,6628.736006,6300.738486,6112.326382,6071.776377,5647.375505,5605.04827
