Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020131,6,8,16,22,5,57
E01020132,2,4,8,7,2,23
E01020133,1,4,7,6,2,20
E01020134,3,6,10,8,2,28
E01020135,4,6,10,11,3,35
E01020136,3,5,11,11,3,32
E01020137,4,4,7,10,2,28
E01020138,6,6,16,23,6,57
E01020139,4,7,10,11,3,34
E01020140,2,4,7,8,3,25
E01020141,5,9,16,12,3,44
E01020142,3,7,13,17,4,44
E01020143,4,6,13,16,4,43
E01020144,2,3,6,7,1,19
E01020145,10,14,12,14,4,54
E01020146,1,4,6,6,1,18
E01020147,2,4,9,15,4,35
E01020148,2,2,6,9,2,22
E01020149,2,3,6,8,2,22
E01020150,2,2,6,9,2,22
E01020151,1,2,4,7,3,16
E01020152,1,3,6,11,4,25
E01020153,1,1,4,9,4,20
E01020154,9,11,9,9,1,38
E01020155,3,5,8,8,2,27
E01020156,2,3,8,10,3,26
E01020157,4,4,13,18,4,43
E01020158,2,2,7,9,2,22
E01020159,2,3,9,11,3,28
E01020160,4,4,10,15,3,36
E01020161,5,7,10,14,4,40
E01020162,2,3,6,6,1,18
E01020163,2,3,7,7,1,20
E01020164,2,2,6,7,2,19
E01020165,2,3,6,7,1,19
E01020166,2,2,5,6,1,16
E01020167,2,2,5,6,1,15
E01020168,3,5,8,13,5,33
E01020169,3,6,9,11,2,31
E01020170,3,3,8,12,3,28
E01020171,2,2,5,10,4,23
E01020172,2,4,7,12,4,30
E01020173,1,2,3,7,2,15
E01020174,2,3,7,11,4,26
E01020175,2,3,7,14,6,32
E01020176,1,2,4,5,2,14
E01020177,2,3,7,9,2,24
E01020178,3,3,10,12,5,33
E01020179,2,4,9,12,5,32
E01020180,4,7,15,14,4,44
E01020181,4,4,8,11,3,30
E01020182,3,5,9,9,2,27
E01020183,3,6,9,10,3,31
E01020184,4,5,12,14,4,38
E01020185,1,1,4,5,2,12
E01020186,1,1,3,6,2,13
E01020187,2,5,10,11,3,31
E01020188,2,3,9,14,4,32
E01020189,5,6,14,18,5,48
E01020190,2,2,8,10,3,26
E01020191,5,23,23,14,3,69
E01020192,2,1,4,8,2,17
E01020193,2,2,7,8,2,21
E01020194,2,2,6,6,1,17
E01020195,4,4,10,12,3,33
E01020196,4,7,11,14,4,40
E01020197,1,2,5,6,2,16
E01020198,3,5,12,12,2,34
E01020199,3,6,13,12,3,38
E01020200,1,1,4,5,2,13
E01020201,1,2,4,7,3,16
E01020202,1,3,8,11,5,28
