Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020169,1,4,4,7,2,19
E01020170,1,2,4,8,3,18
E01020171,0,2,3,7,4,15
E01020172,0,3,4,8,4,19
E01020173,0,1,2,5,2,10
E01020174,1,2,3,7,4,17
E01020175,0,2,3,10,5,21
E01020176,0,1,2,4,2,9
E01020177,0,2,4,6,2,15
E01020178,1,2,5,8,5,21
E01020179,1,3,5,8,5,21
E01020180,1,5,8,9,4,27
E01020181,1,3,4,8,3,18
E01020182,1,3,5,6,2,16
E01020183,1,4,5,6,3,19
E01020184,1,3,6,10,4,23
E01020185,0,1,2,3,2,8
E01020186,0,1,2,4,2,9
E01020187,1,4,5,8,3,19
E01020188,1,2,4,10,4,21
E01020189,1,4,7,12,4,29
E01020190,0,1,4,7,3,16
E01020191,1,16,11,10,3,41
E01020192,0,1,2,5,2,11
E01020193,0,2,4,5,2,13
E01020194,0,2,3,4,1,10
E01020195,1,2,6,8,3,20
E01020196,1,5,6,10,4,25
E01020197,0,2,2,4,2,10
E01020198,1,4,6,8,3,21
E01020199,1,4,7,8,3,24
E01020200,0,1,2,4,2,9
E01020201,0,1,2,5,3,11
E01020202,0,2,4,7,4,18
E01020203,0,1,3,4,2,10
E01020204,1,4,6,5,1,18
E01020205,0,1,2,7,2,12
E01020206,0,2,3,5,1,12
E01020207,1,4,5,6,2,17
E01020208,1,3,4,5,1,13
E01020209,1,4,3,5,2,16
E01020210,0,1,2,4,2,9
E01020211,1,7,7,7,3,25
E01020212,1,4,5,6,2,18
E01020213,0,3,4,6,2,16
E01020214,1,2,3,5,2,13
E01020215,0,1,2,4,2,9
E01020216,1,6,7,9,3,26
E01020217,1,7,6,8,3,24
E01020218,1,8,7,9,2,27
E01020219,1,4,5,7,1,18
E01020220,1,3,5,6,2,16
E01020221,1,3,5,9,3,21
E01020222,0,2,2,4,1,9
E01020223,1,3,6,8,3,19
E01020224,1,3,4,4,1,13
E01020225,1,6,5,6,2,19
E01020226,0,2,4,5,2,14
E01020227,1,4,3,5,2,16
E01020228,1,5,6,11,5,27
E01020229,1,8,8,14,7,38
E01020230,1,2,5,9,3,20
E01020231,1,2,4,6,3,16
E01020232,1,3,5,7,2,18
E01020233,0,1,2,5,4,13
E01020234,1,4,5,8,3,20
E01020235,1,2,5,7,3,18
E01020236,0,1,2,4,1,9
E01020237,0,2,5,7,3,17
E01020238,0,1,2,4,2,9
E01020239,0,1,2,4,2,8
E01020240,0,3,3,5,2,14
E01020241,1,3,6,7,2,20
E01020242,0,3,4,4,1,13
E01020243,0,2,3,6,2,14
E01020244,0,2,4,6,2,15
E01020245,0,2,3,6,2,14
E01020246,1,2,3,6,2,14
E01020247,1,5,5,8,3,22
E01020248,0,2,3,6,3,15
E01020249,0,1,3,4,2,10
E01020250,0,2,3,5,2,13
E01020251,1,2,3,5,2,13
E01020252,1,4,6,8,2,21
E01020253,0,2,3,3,1,10
E01020254,1,4,5,6,2,19
E01020255,1,2,4,5,3,14
E01020256,1,2,4,6,2,15
E01020257,0,1,2,3,1,8
E01020258,0,2,3,6,2,14
E01020259,0,2,4,5,2,13
E01020260,0,1,2,4,3,9
E01020261,0,1,3,4,2,10
E01020262,1,2,4,9,4,19
E01020263,1,2,4,6,4,17
E01020264,1,4,4,9,3,22
E01020265,0,2,2,4,2,11
E01020266,0,1,3,5,2,11
E01020267,0,1,3,6,2,12
E01020268,0,1,3,5,3,11
E01020269,1,5,7,11,5,29
E01020270,0,3,3,5,2,14
E01020271,1,4,5,9,2,21
E01020272,2,4,7,8,3,24
E01020273,0,1,3,5,2,11
E01020274,1,1,4,7,3,15
E01020275,1,3,4,10,3,21
E01020276,1,1,4,6,3,16
E01020277,1,6,8,11,4,31
E01020278,1,2,5,8,3,19
E01020279,2,13,11,12,5,42
E01020280,2,10,11,13,4,40
E01020281,1,2,4,6,2,16
E01020282,1,3,5,9,4,22
E01020283,1,2,4,7,3,17
E01020284,1,6,9,11,3,29
E01020285,1,7,8,10,2,28
E01020286,1,3,6,11,4,26
E01020287,1,2,6,11,4,25
E01020288,1,4,6,11,5,26
E01020289,1,2,6,11,5,26
E01020290,1,3,6,11,6,27
E01020291,1,4,6,11,5,27
E01020292,1,3,6,9,4,23
E01020293,1,4,9,13,6,33
E01020294,1,5,7,10,4,28
E01020295,1,2,4,7,4,18
E01020296,1,2,4,7,4,18
E01020297,1,4,6,8,4,22
E01020298,0,2,4,6,3,15
E01020299,1,2,4,9,4,21
E01020300,0,2,3,6,3,14
E01020301,1,4,5,10,4,24
E01020302,1,4,6,12,5,28
E01020303,1,2,4,9,3,19
E01020304,1,4,5,7,3,19
E01020305,1,3,5,7,2,17
E01020306,0,2,3,3,1,9
E01020307,1,4,6,7,3,22
E01020308,1,3,5,10,3,22
E01020309,1,3,6,12,5,28
E01020310,1,6,7,13,8,35
E01020311,1,4,7,13,6,32
E01020312,0,1,4,8,5,18
E01020313,1,3,5,7,3,20
E01020314,1,2,6,12,5,25
E01020315,1,2,4,6,2,16
E01020316,0,2,2,6,2,13
E01020317,0,1,2,6,3,12
E01020318,0,1,3,4,2,11
E01020319,1,2,4,9,3,19
E01020320,1,4,6,12,5,28
E01020321,1,7,9,15,5,36
E01020322,1,7,8,15,6,38
E01020323,1,12,12,19,5,50
E01020324,0,1,4,8,3,17
E01020325,1,2,4,8,3,19
E01020326,1,3,7,9,4,23
E01020327,0,3,4,4,2,14
E01020328,1,7,10,9,3,31
E01020329,1,3,4,9,3,19
E01020330,1,5,8,9,5,28
E01020331,1,2,5,7,3,17
E01020332,1,5,5,7,3,21
E01020333,1,2,4,7,2,15
E01020334,1,6,7,9,3,26
E01020335,0,2,4,7,3,16
E01020336,0,1,1,4,2,8
E01020337,1,4,4,6,2,18
E01020338,1,5,7,10,3,25
E01020339,1,2,5,9,3,20
E01020340,1,3,5,8,3,20
E01020341,0,1,2,6,3,12
E01020342,1,3,4,7,2,17
E01032628,0,2,4,8,3,17
E01032657,2,4,3,4,1,15
E01032658,3,9,4,5,2,24
E01033232,1,6,5,3,1,15
E01033233,11,7,3,6,2,29
E01033234,0,3,3,4,1,12
E01033235,0,2,2,3,1,8
E01033236,0,1,2,2,1,6
E07000040,45,206,306,456,209,1222
E07000041,107,436,353,378,114,1388
E07000042,34,156,224,322,123,859
E07000043,43,205,278,412,160,1099
E07000044,31,129,197,347,140,844
E07000045,51,244,342,522,204,1363
E07000046,32,143,214,348,145,882
E07000047,22,105,158,261,104,651
E10000008,364,1623,2073,3047,1198,8306
E06000026,217,889,825,1032,332,3295
E06000027,69,322,428,656,261,1735
IMDQ1,148,692,637,837,256,2570
IMDQ2,210,932,1042,1440,534,4158
IMDQ3,173,684,903,1353,535,3648
IMDQ4,75,367,514,745,308,2009
IMDQ5,45,160,231,359,158,953
E02003122,2,12,14,21,9,58
E02003123,6,32,29,38,13,118
E02003124,5,33,28,34,10,110
E02003125,4,23,23,35,11,96
E02003126,4,18,20,32,13,87
E02003127,6,30,31,33,12,112
E02003128,6,34,34,40,14,127
E02003129,3,14,18,23,9,65
E02003130,7,40,40,59,16,163
E02003131,5,26,25,31,13,99
E02003132,4,26,27,36,11,104
E02003133,4,17,18,24,9,72
E02003134,5,27,27,35,9,103
E02003135,5,40,33,32,8,118
E02003136,2,10,18,23,11,65
E02003137,2,8,16,21,7,56
E02003138,3,18,20,19,5,63
E02003139,2,14,17,18,5,57
E02003140,2,12,18,20,7,60
E02003141,6,43,39,46,11,145
E02003142,7,39,39,49,15,147
E02003143,4,20,20,28,10,82
E02003144,26,35,18,20,7,106
E02003145,8,27,24,33,11,103
E02003146,17,39,29,26,7,119
E02003147,8,46,37,45,11,147
E02003148,24,40,28,33,12,138
E02003149,17,52,35,37,9,150
E02003150,15,77,48,65,17,223
E02003151,2,8,14,21,10,55
E02003152,4,15,23,34,12,87
E02003153,2,13,15,20,7,59
E02003154,5,18,25,36,15,98
E02003155,3,14,22,30,12,82
E02003156,4,23,28,35,11,101
E02003157,5,23,27,37,12,104
E02003158,3,14,19,26,12,74
E02003159,4,18,22,30,8,82
E02003161,6,32,31,49,13,131
E02003163,2,15,26,50,25,119
E02003164,3,14,21,33,14,86
E02003165,3,15,23,31,12,84
E02003166,8,32,37,55,20,153
E02003167,6,29,38,62,21,156
E02003168,3,11,18,31,13,76
E02003169,2,7,12,21,12,53
E02003170,4,18,24,50,27,123
E02003171,4,16,23,37,17,97
E02004129,2,8,15,25,14,64
E02004130,3,15,19,23,10,70
E02004131,2,8,13,16,7,45
E02004132,2,9,18,29,11,69
E02004133,3,15,21,29,14,83
E02004134,3,17,26,33,10,89
E02004135,2,7,14,28,14,65
E02004136,2,7,15,23,9,55
E02004137,1,6,10,19,10,47
E02004138,1,8,12,21,15,57
E02004139,2,8,13,19,10,52
E02004140,1,4,5,13,9,32
E02004141,3,7,13,21,8,50
E02004142,5,15,11,15,7,53
E02004143,2,7,14,20,8,50
E02004144,2,8,13,17,8,48
E02004145,1,4,10,17,9,42
E02004146,3,14,21,28,10,77
E02004147,5,26,27,33,11,102
E02004148,3,11,17,26,14,72
E02004149,13,13,10,15,6,57
E02004150,7,29,23,25,6,90
E02004151,4,25,27,28,10,94
E02004152,21,28,16,14,5,83
E02004153,4,31,26,25,6,93
E02004154,9,29,21,17,5,81
E02004155,4,27,25,35,11,102
E02004156,19,71,39,35,10,174
E02004157,3,20,16,16,6,60
E02004158,5,45,32,32,8,122
E02004159,3,26,24,23,8,85
E02004160,3,18,21,27,9,78
E02004161,6,34,33,37,9,119
E02004162,3,25,22,25,6,82
E02004163,3,16,19,23,10,70
E02004164,2,11,18,32,13,76
E02004165,2,11,16,24,10,64
E02004166,2,8,16,24,9,60
E02004167,6,25,27,32,11,101
E02004168,4,20,24,27,12,87
E02004169,3,9,16,25,9,61
E02004170,3,19,25,31,10,88
E02004171,2,11,18,27,11,69
